"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"111","Raigadh","Karjat","March",1.6,0,0,2017
"112","Raigadh","Karjat","April",2.8,0,0,2017
"113","Raigadh","Karjat","May",19.3,0,0,2017
"114","Raigadh","Karjat","June",548.7,417.7,17,2017
"115","Raigadh","Karjat","July",1378.2,1309.7,31,2017
"116","Raigadh","Karjat","August",937.6,950.2,29,2017
"117","Raigadh","Karjat","September",436,422.9,16,2017
"118","Raigadh","Karjat","October",131.4,162.8,9,2017
"119","Raigadh","Karjat","November",19.9,0,0,2017
"120","Raigadh","Karjat","December",2.4,19.1,2,2017
"121","Raigadh","Khalapur","January",0.1,0,0,2017
"122","Raigadh","Khalapur","February",0.1,0,0,2017
"123","Raigadh","Khalapur","March",0.1,0,0,2017
"124","Raigadh","Khalapur","April",1.5,0,0,2017
"125","Raigadh","Khalapur","May",26.5,0,0,2017
"126","Raigadh","Khalapur","June",563.4,745.2,18,2017
"127","Raigadh","Khalapur","July",1302.2,1330.1,31,2017
"128","Raigadh","Khalapur","August",1026.1,1008.2,26,2017
"129","Raigadh","Khalapur","September",458.5,401.7,13,2017
"130","Raigadh","Khalapur","October",142,117.1,6,2017
"131","Raigadh","Khalapur","November",7.8,0,0,2017
"132","Raigadh","Khalapur","December",8,22.7,2,2017
"133","Raigadh","Uran","January",1.6,0,0,2017
"134","Raigadh","Uran","February",1.7,0,0,2017
"135","Raigadh","Uran","March",1,0,0,2017
"136","Raigadh","Uran","April",1.1,0,0,2017
"137","Raigadh","Uran","May",14.8,0,0,2017
"138","Raigadh","Uran","June",524.2,609.9,16,2017
"139","Raigadh","Uran","July",762.4,680.3,30,2017
"140","Raigadh","Uran","August",486.6,868.6,26,2017
"141","Raigadh","Uran","September",306.3,495.2,11,2017
"142","Raigadh","Uran","October",71.7,172.7,10,2017
"143","Raigadh","Uran","November",11.7,0,0,2017
"144","Raigadh","Uran","December",1.6,11.6,2,2017
"145","Raigadh","Sudhagad","January",0.1,0,0,2017
"146","Raigadh","Sudhagad","February",0.1,0,0,2017
"147","Raigadh","Sudhagad","March",0.1,0,0,2017
"148","Raigadh","Sudhagad","April",2.3,0,0,2017
"149","Raigadh","Sudhagad","May",27.7,0,0,2017
"150","Raigadh","Sudhagad","June",735.6,883.6,20,2017
"151","Raigadh","Sudhagad","July",1484,1343.2,31,2017
"152","Raigadh","Sudhagad","August",1067.7,936.3,26,2017
"153","Raigadh","Sudhagad","September",452.1,435,16,2017
"154","Raigadh","Sudhagad","October",105.5,139.1,7,2017
"155","Raigadh","Sudhagad","November",14.6,0,0,2017
"156","Raigadh","Sudhagad","December",6.6,42,2,2017
"157","Raigadh","Pen","January",1.2,0,0,2017
"158","Raigadh","Pen","February",1,0,0,2017
"159","Raigadh","Pen","March",0.5,0,0,2017
"160","Raigadh","Pen","April",1.5,0,0,2017
"161","Raigadh","Pen","May",13.1,0,0,2017
"162","Raigadh","Pen","June",554.1,871.6,18,2017
"163","Raigadh","Pen","July",1112.4,1310.2,31,2017
"164","Raigadh","Pen","August",760.2,1247.8,27,2017
"165","Raigadh","Pen","September",407.3,546.4,16,2017
"166","Raigadh","Pen","October",103.9,182.4,11,2017
"167","Raigadh","Pen","November",19,0,0,2017
"168","Raigadh","Pen","December",2.2,19,2,2017
"169","Raigadh","Mahad","January",1.6,0,0,2017
"170","Raigadh","Mahad","February",0.4,0,0,2017
"171","Raigadh","Mahad","March",0.7,0,0,2017
"172","Raigadh","Mahad","April",7.3,0,0,2017
"173","Raigadh","Mahad","May",32.9,26.6,1,2017
"174","Raigadh","Mahad","June",651,641.6,21,2017
"175","Raigadh","Mahad","July",1348.2,1257.7,31,2017
"176","Raigadh","Mahad","August",912.9,961.8,30,2017
"177","Raigadh","Mahad","September",414.1,605.1,20,2017
"178","Raigadh","Mahad","October",128.3,122.2,9,2017
"179","Raigadh","Mahad","November",22.8,0.1,0,2017
"180","Raigadh","Mahad","December",4.3,1.3,0,2017
"181","Raigadh","Mangaon","January",1.6,0,0,2017
"182","Raigadh","Mangaon","February",0.5,0,0,2017
"183","Raigadh","Mangaon","March",0.4,0,0,2017
"184","Raigadh","Mangaon","April",5.2,0,0,2017
"185","Raigadh","Mangaon","May",26.4,0,0,2017
"186","Raigadh","Mangaon","June",630.3,693.2,21,2017
"187","Raigadh","Mangaon","July",1248.4,1136,31,2017
"188","Raigadh","Mangaon","August",776.4,933.8,27,2017
"189","Raigadh","Mangaon","September",387.1,677.8,21,2017
"190","Raigadh","Mangaon","October",115.5,170.2,8,2017
"191","Raigadh","Mangaon","November",20,0,0,2017
"192","Raigadh","Mangaon","December",3,0,0,2017
"193","Raigadh","Roha","January",1.7,0,0,2017
"194","Raigadh","Roha","February",0.7,0,0,2017
"195","Raigadh","Roha","March",0.7,0,0,2017
"196","Raigadh","Roha","April",3.1,0,0,2017
"197","Raigadh","Roha","May",20.2,0,0,2017
"198","Raigadh","Roha","June",704.9,1013.2,20,2017
"199","Raigadh","Roha","July",1265.5,1111,31,2017
"200","Raigadh","Roha","August",827.5,902.6,24,2017
"201","Raigadh","Roha","September",366.3,332.5,16,2017
"202","Raigadh","Roha","October",129.1,141.5,7,2017
"203","Raigadh","Roha","November",23.9,0,0,2017
"204","Raigadh","Roha","December",1.6,28.3,2,2017
"205","Raigadh","Poladpur","January",0.1,0,0,2017
"206","Raigadh","Poladpur","February",0.1,0,0,2017
"207","Raigadh","Poladpur","March",1.9,0,0,2017
"208","Raigadh","Poladpur","April",5,0,0,2017
"209","Raigadh","Poladpur","May",48.9,0,0,2017
"210","Raigadh","Poladpur","June",728.6,845.6,20,2017
"211","Raigadh","Poladpur","July",1371.3,1345,30,2017
"212","Raigadh","Poladpur","August",1051.1,912.3,29,2017
"213","Raigadh","Poladpur","September",412.4,788.1,22,2017
"214","Raigadh","Poladpur","October",148.6,107,8,2017
"215","Raigadh","Poladpur","November",30,0.2,0,2017
"216","Raigadh","Poladpur","December",11.3,13.6,1,2017
"217","Raigadh","Murud","January",0.1,0,0,2017
"218","Raigadh","Murud","February",0.1,0,0,2017
"219","Raigadh","Murud","March",0.1,0,0,2017
"220","Raigadh","Murud","April",0.1,0,0,2017
"221","Raigadh","Murud","May",28.9,0,0,2017
"222","Raigadh","Murud","June",664.2,919.1,20,2017
"223","Raigadh","Murud","July",917.6,814.9,28,2017
"224","Raigadh","Murud","August",700.2,599,26,2017
"225","Raigadh","Murud","September",348.8,389.5,13,2017
"226","Raigadh","Murud","October",107.7,77.6,9,2017
"227","Raigadh","Murud","November",9.8,0,0,2017
"228","Raigadh","Murud","December",3.1,46,2,2017
"229","Raigadh","Shriwardhan","January",0.1,0,0,2017
"230","Raigadh","Shriwardhan","February",0.1,0,0,2017
"231","Raigadh","Shriwardhan","March",0.1,0,0,2017
"232","Raigadh","Shriwardhan","April",0.1,0,0,2017
"233","Raigadh","Shriwardhan","May",30.2,0,0,2017
"234","Raigadh","Shriwardhan","June",911.6,723.3,22,2017
"235","Raigadh","Shriwardhan","July",1150.5,882.3,28,2017
"236","Raigadh","Shriwardhan","August",745.4,515,24,2017
"237","Raigadh","Shriwardhan","September",337.1,585.6,14,2017
"238","Raigadh","Shriwardhan","October",85,79.1,5,2017
"239","Raigadh","Shriwardhan","November",3.7,0,0,2017
"240","Raigadh","Shriwardhan","December",12.9,30.7,1,2017
"241","Raigadh","Mahasala","January",0.1,0,0,2017
"242","Raigadh","Mahasala","February",0.1,0,0,2017
"243","Raigadh","Mahasala","March",0.1,0,0,2017
"244","Raigadh","Mahasala","April",4.8,0,0,2017
"245","Raigadh","Mahasala","May",34.6,0,0,2017
"246","Raigadh","Mahasala","June",803.5,870.6,20,2017
"247","Raigadh","Mahasala","July",1277.4,1306.2,31,2017
"248","Raigadh","Mahasala","August",935.6,1101.6,31,2017
"249","Raigadh","Mahasala","September",394.3,673.7,15,2017
"250","Raigadh","Mahasala","October",120.5,363.3,8,2017
"251","Raigadh","Mahasala","November",5.2,0,0,2017
"252","Raigadh","Mahasala","December",3,0,0,2017
"253","Raigadh","Tala","January",1.6,0,0,2017
"254","Raigadh","Tala","February",0.5,0,0,2017
"255","Raigadh","Tala","March",0.4,0,0,2017
"256","Raigadh","Tala","April",5.2,0,0,2017
"257","Raigadh","Tala","May",26.4,0,0,2017
"258","Raigadh","Tala","June",630.3,988,20,2017
"259","Raigadh","Tala","July",1248.4,1228,29,2017
"260","Raigadh","Tala","August",776.4,853,24,2017
"261","Raigadh","Tala","September",387.1,448,18,2017
"262","Raigadh","Tala","October",115.5,170,9,2017
"263","Raigadh","Tala","November",20,0,0,2017
"264","Raigadh","Tala","December",3,34.5,3,2017
"265","Ratnagiri","Chiplun","January",1.9,0,0,2017
"266","Ratnagiri","Chiplun","February",0.5,0,0,2017
"267","Ratnagiri","Chiplun","March",2.2,0,0,2017
"268","Ratnagiri","Chiplun","April",9.4,0,0,2017
"269","Ratnagiri","Chiplun","May",37.8,93.4,3,2017
"270","Ratnagiri","Chiplun","June",783.9,1166,26,2017
"271","Ratnagiri","Chiplun","July",1377.8,1653.3,31,2017
"272","Ratnagiri","Chiplun","August",956.2,1064.9,31,2017
"273","Ratnagiri","Chiplun","September",429.5,833.4,23,2017
"274","Ratnagiri","Chiplun","October",171.2,251.5,12,2017
"275","Ratnagiri","Chiplun","November",34.4,2.8,0,2017
"276","Ratnagiri","Chiplun","December",5.2,8.9,2,2017
"277","Ratnagiri","Dapoli","January",1.6,0,0,2017
"278","Ratnagiri","Dapoli","February",0.7,0,0,2017
"279","Ratnagiri","Dapoli","March",0.3,0,0,2017
"280","Ratnagiri","Dapoli","April",6.4,0,0,2017
"281","Ratnagiri","Dapoli","May",29,3.7,1,2017
"282","Ratnagiri","Dapoli","June",910.3,956.5,21,2017
"283","Ratnagiri","Dapoli","July",1298.3,1005.8,31,2017
"284","Ratnagiri","Dapoli","August",958.7,586.8,30,2017
"285","Ratnagiri","Dapoli","September",418.5,648.5,18,2017
"286","Ratnagiri","Dapoli","October",99.8,63.1,8,2017
"287","Ratnagiri","Dapoli","November",22.1,0,0,2017
"288","Ratnagiri","Dapoli","December",2.5,13.5,2,2017
"289","Ratnagiri","Khed","January",1.1,0,0,2017
"290","Ratnagiri","Khed","February",0.7,0,0,2017
"291","Ratnagiri","Khed","March",0.7,0,0,2017
"292","Ratnagiri","Khed","April",5.5,0,0,2017
"293","Ratnagiri","Khed","May",26.2,15.1,1,2017
"294","Ratnagiri","Khed","June",827.2,777.7,24,2017
"295","Ratnagiri","Khed","July",1379.9,1124.4,31,2017
"296","Ratnagiri","Khed","August",894.2,737.5,29,2017
"297","Ratnagiri","Khed","September",409.6,481.3,26,2017
"298","Ratnagiri","Khed","October",155.4,102.1,10,2017
"299","Ratnagiri","Khed","November",29.9,0.6,0,2017
"300","Ratnagiri","Khed","December",4.5,0,0,2017
"301","Ratnagiri","Guhagar","January",1,0,0,2017
"302","Ratnagiri","Guhagar","February",0.5,0,0,2017
"303","Ratnagiri","Guhagar","March",0.1,0,0,2017
"304","Ratnagiri","Guhagar","April",4.2,0,0,2017
"305","Ratnagiri","Guhagar","May",31,25.4,1,2017
"306","Ratnagiri","Guhagar","June",696.6,761.8,26,2017
"307","Ratnagiri","Guhagar","July",893.3,779.2,31,2017
"308","Ratnagiri","Guhagar","August",338.1,569.4,29,2017
"309","Ratnagiri","Guhagar","September",657.9,417.8,15,2017
"310","Ratnagiri","Guhagar","October",99,116.8,7,2017
"311","Ratnagiri","Guhagar","November",20.1,0,0,2017
"312","Ratnagiri","Guhagar","December",3.4,5.8,1,2017
"313","Ratnagiri","Mandangad","January",1.9,0,0,2017
"314","Ratnagiri","Mandangad","February",0.4,0,0,2017
"315","Ratnagiri","Mandangad","March",0.9,0,0,2017
"316","Ratnagiri","Mandangad","April",7,0,0,2017
"317","Ratnagiri","Mandangad","May",28.7,39,1,2017
"318","Ratnagiri","Mandangad","June",858,1005.1,23,2017
"319","Ratnagiri","Mandangad","July",1587.1,1287.2,31,2017
"320","Ratnagiri","Mandangad","August",1012.1,772.2,31,2017
"321","Ratnagiri","Mandangad","September",439.6,545.9,17,2017
"322","Ratnagiri","Mandangad","October",133.9,174,13,2017
"323","Ratnagiri","Mandangad","November",22.2,0,0,2017
"324","Ratnagiri","Mandangad","December",5.6,15.4,3,2017
"325","Ratnagiri","Ratnagiri","January",0.1,0,0,2017
"326","Ratnagiri","Ratnagiri","February",0.1,0,0,2017
"327","Ratnagiri","Ratnagiri","March",0.1,0,0,2017
"328","Ratnagiri","Ratnagiri","April",3.6,0,0,2017
"329","Ratnagiri","Ratnagiri","May",35.7,60.1,1,2017
"330","Ratnagiri","Ratnagiri","June",825.2,837.5,24,2017
"331","Ratnagiri","Ratnagiri","July",944.5,783.9,31,2017
"332","Ratnagiri","Ratnagiri","August",633.8,626.6,30,2017
"333","Ratnagiri","Ratnagiri","September",347.5,450.9,19,2017
"334","Ratnagiri","Ratnagiri","October",159.2,114.4,8,2017
"335","Ratnagiri","Ratnagiri","November",20.9,0,0,2017
"336","Ratnagiri","Ratnagiri","December",8.5,4.5,1,2017
"337","Ratnagiri","Sangameshwar","January",2,0,0,2017
"338","Ratnagiri","Sangameshwar","February",0.2,0,0,2017
"339","Ratnagiri","Sangameshwar","March",2.4,0,0,2017
"340","Ratnagiri","Sangameshwar","April",10.3,0,0,2017
"341","Ratnagiri","Sangameshwar","May",38.5,115.8,2,2017
"342","Ratnagiri","Sangameshwar","June",783.1,793.9,25,2017
"343","Ratnagiri","Sangameshwar","July",1447.8,1085.3,31,2017
"344","Ratnagiri","Sangameshwar","August",888.1,726.4,30,2017
"345","Ratnagiri","Sangameshwar","September",429.7,502.6,21,2017
"346","Ratnagiri","Sangameshwar","October",182.9,198.9,14,2017
"347","Ratnagiri","Sangameshwar","November",39.6,0.3,0,2017
"348","Ratnagiri","Sangameshwar","December",6.6,3.2,0,2017
"349","Ratnagiri","Rajapur","January",1.3,0,0,2017
"350","Ratnagiri","Rajapur","February",0.2,0,0,2017
"351","Ratnagiri","Rajapur","March",0.2,0,0,2017
"352","Ratnagiri","Rajapur","April",4.6,0,0,2017
"353","Ratnagiri","Rajapur","May",37.7,132,3,2017
"354","Ratnagiri","Rajapur","June",849.2,1088.1,26,2017
"355","Ratnagiri","Rajapur","July",1239.8,1088.9,31,2017
"356","Ratnagiri","Rajapur","August",863.9,724.9,29,2017
"357","Ratnagiri","Rajapur","September",359.7,614,24,2017
"358","Ratnagiri","Rajapur","October",133.4,162.1,14,2017
"359","Ratnagiri","Rajapur","November",31.3,0,0,2017
"360","Ratnagiri","Rajapur","December",4,8,1,2017
"361","Ratnagiri","Lanja","January",1.6,0,0,2017
"362","Ratnagiri","Lanja","February",0.1,0,0,2017
"363","Ratnagiri","Lanja","March",0.8,0,0,2017
"364","Ratnagiri","Lanja","April",11.9,0,0,2017
"365","Ratnagiri","Lanja","May",63.4,215,2,2017
"366","Ratnagiri","Lanja","June",828,816.9,26,2017
"367","Ratnagiri","Lanja","July",1409.1,1137.1,30,2017
"368","Ratnagiri","Lanja","August",915.8,816.7,30,2017
"369","Ratnagiri","Lanja","September",386,619.2,21,2017
"370","Ratnagiri","Lanja","October",186.2,310.4,15,2017
"371","Ratnagiri","Lanja","November",33.2,0,0,2017
"372","Ratnagiri","Lanja","December",14.3,2.6,1,2017
"373","Sindhudurg","Devgad","January",2.2,0,0,2017
"374","Sindhudurg","Devgad","February",0.1,0,0,2017
"375","Sindhudurg","Devgad","March",0.5,0,0,2017
"376","Sindhudurg","Devgad","April",5.9,0,0,2017
"377","Sindhudurg","Devgad","May",47.2,7.3,1,2017
"378","Sindhudurg","Devgad","June",735.2,807.7,27,2017
"379","Sindhudurg","Devgad","July",765.3,717.6,31,2017
"380","Sindhudurg","Devgad","August",508.2,624.3,28,2017
"381","Sindhudurg","Devgad","September",285.6,420.9,18,2017
"382","Sindhudurg","Devgad","October",101.6,118.5,10,2017
"383","Sindhudurg","Devgad","November",27.4,0,0,2017
"384","Sindhudurg","Devgad","December",8.5,0,0,2017
"385","Sindhudurg","Malwan","January",0.7,0,0,2017
"386","Sindhudurg","Malwan","February",0.6,0,0,2017
"387","Sindhudurg","Malwan","March",0.7,0,0,2017
"388","Sindhudurg","Malwan","April",7.8,0,0,2017
"389","Sindhudurg","Malwan","May",53.2,7,1,2017
"390","Sindhudurg","Malwan","June",730.1,725.8,26,2017
"391","Sindhudurg","Malwan","July",761.3,794,31,2017
"392","Sindhudurg","Malwan","August",482.4,476.1,29,2017
"393","Sindhudurg","Malwan","September",256.6,495.2,16,2017
"394","Sindhudurg","Malwan","October",90.9,159.9,11,2017
"395","Sindhudurg","Malwan","November",27.8,0,0,2017
"396","Sindhudurg","Malwan","December",7.9,0.6,0,2017
"397","Sindhudurg","Sawantwadi","January",1.5,0,0,2017
"398","Sindhudurg","Sawantwadi","February",0.2,0,0,2017
"399","Sindhudurg","Sawantwadi","March",0.8,0,0,2017
"400","Sindhudurg","Sawantwadi","April",9.5,0,0,2017
"401","Sindhudurg","Sawantwadi","May",62.7,64.6,5,2017
"402","Sindhudurg","Sawantwadi","June",1008.7,1017.4,27,2017
"403","Sindhudurg","Sawantwadi","July",1430.8,1146.4,31,2017
"404","Sindhudurg","Sawantwadi","August",830.6,705.3,29,2017
"405","Sindhudurg","Sawantwadi","September",357.8,565.6,21,2017
"406","Sindhudurg","Sawantwadi","October",187.3,106.1,7,2017
"407","Sindhudurg","Sawantwadi","November",46.4,0,0,2017
"408","Sindhudurg","Sawantwadi","December",10.7,0,0,2017
"409","Sindhudurg","Vengurla","January",0.9,0,0,2017
"410","Sindhudurg","Vengurla","February",0.4,0,0,2017
"411","Sindhudurg","Vengurla","March",0.7,0,0,2017
"412","Sindhudurg","Vengurla","April",7.7,0,0,2017
"413","Sindhudurg","Vengurla","May",69,13.1,2,2017
"414","Sindhudurg","Vengurla","June",932.8,671.4,25,2017
"415","Sindhudurg","Vengurla","July",1035.6,630.2,30,2017
"416","Sindhudurg","Vengurla","August",596.4,426.5,30,2017
"417","Sindhudurg","Vengurla","September",295.5,306.2,14,2017
"418","Sindhudurg","Vengurla","October",105.1,52.7,4,2017
"419","Sindhudurg","Vengurla","November",31.4,0,0,2017
"420","Sindhudurg","Vengurla","December",5.4,4.9,1,2017
"421","Sindhudurg","Kankawali","January",0.1,0,0,2017
"422","Sindhudurg","Kankawali","February",0.1,0,0,2017
"423","Sindhudurg","Kankawali","March",3.6,0,0,2017
"424","Sindhudurg","Kankawali","April",6.6,0,0,2017
"425","Sindhudurg","Kankawali","May",90,165.8,1,2017
"426","Sindhudurg","Kankawali","June",874.2,818.2,25,2017
"427","Sindhudurg","Kankawali","July",1321.1,1180.2,31,2017
"428","Sindhudurg","Kankawali","August",898.6,726.1,29,2017
"429","Sindhudurg","Kankawali","September",387.6,733.2,23,2017
"430","Sindhudurg","Kankawali","October",190.8,300,13,2017
"431","Sindhudurg","Kankawali","November",31.1,0,0,2017
"432","Sindhudurg","Kankawali","December",5.6,0.8,0,2017
"433","Sindhudurg","Kudal","January",0.8,0,0,2017
"434","Sindhudurg","Kudal","February",0.3,0,0,2017
"435","Sindhudurg","Kudal","March",1,0,0,2017
"436","Sindhudurg","Kudal","April",6.7,0,0,2017
"437","Sindhudurg","Kudal","May",58.5,53.2,3,2017
"438","Sindhudurg","Kudal","June",881.4,753.2,26,2017
"439","Sindhudurg","Kudal","July",1129.9,920.5,31,2017
"440","Sindhudurg","Kudal","August",611.9,577.9,31,2017
"441","Sindhudurg","Kudal","September",289.4,660.5,22,2017
"442","Sindhudurg","Kudal","October",135.3,211,11,2017
"443","Sindhudurg","Kudal","November",38,0,0,2017
"444","Sindhudurg","Kudal","December",9.7,0,0,2017
"445","Sindhudurg","Vaibhavwadi","January",1.1,0,0,2017
"446","Sindhudurg","Vaibhavwadi","February",0.2,0,0,2017
"447","Sindhudurg","Vaibhavwadi","March",0.1,0,0,2017
"448","Sindhudurg","Vaibhavwadi","April",8.1,0,0,2017
"449","Sindhudurg","Vaibhavwadi","May",69.6,187.3,3,2017
"450","Sindhudurg","Vaibhavwadi","June",1138.9,833.5,26,2017
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1199.6,31,2017
"452","Sindhudurg","Vaibhavwadi","August",1595.6,746.5,28,2017
"453","Sindhudurg","Vaibhavwadi","September",761.2,784.3,24,2017
"454","Sindhudurg","Vaibhavwadi","October",131.3,415,13,2017
"455","Sindhudurg","Vaibhavwadi","November",36,5,1,2017
"456","Sindhudurg","Vaibhavwadi","December",10.3,0,0,2017
"457","Sindhudurg","Dodamarg","January",1.5,0,0,2017
"458","Sindhudurg","Dodamarg","February",0.2,0,0,2017
"459","Sindhudurg","Dodamarg","March",0.8,0,0,2017
"460","Sindhudurg","Dodamarg","April",9.5,0,0,2017
"461","Sindhudurg","Dodamarg","May",62.7,0,0,2017
"462","Sindhudurg","Dodamarg","June",1008.7,997.5,27,2017
"463","Sindhudurg","Dodamarg","July",1430.8,1084.5,31,2017
"464","Sindhudurg","Dodamarg","August",830.6,572,26,2017
"465","Sindhudurg","Dodamarg","September",357.8,512.5,21,2017
"466","Sindhudurg","Dodamarg","October",187.3,51,7,2017
"467","Sindhudurg","Dodamarg","November",46.4,0,0,2017
"468","Sindhudurg","Dodamarg","December",10.7,0,0,2017
"469","Palghar","Vasai","January",2.2,0,0,2017
"470","Palghar","Vasai","February",1.2,0,0,2017
"471","Palghar","Vasai","March",0.7,0,0,2017
"472","Palghar","Vasai","April",1,0,0,2017
"473","Palghar","Vasai","May",14.3,0,0,2017
"474","Palghar","Vasai","June",475.8,513.2,13,2017
"475","Palghar","Vasai","July",736.4,638.8,24,2017
"476","Palghar","Vasai","August",424.1,552.4,17,2017
