"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"76","Thane","Ambarnath","April",1.3,NA,NA,2006
"77","Thane","Ambarnath","May",13.2,37,1,2006
"78","Thane","Ambarnath","June",457,461.7,15,2006
"79","Thane","Ambarnath","July",1001.4,991.8,31,2006
"80","Thane","Ambarnath","August",604.3,1062.6,27,2006
"81","Thane","Ambarnath","September",301.9,186.4,13,2006
"82","Thane","Ambarnath","October",90.6,108,3,2006
"83","Thane","Ambarnath","November",16.3,0,0,2006
"84","Thane","Ambarnath","December",2.8,NA,NA,2006
"85","Raigadh","Alibag","January",1.7,NA,NA,2006
"86","Raigadh","Alibag","February",2,NA,NA,2006
"87","Raigadh","Alibag","March",0.2,5,1,2006
"88","Raigadh","Alibag","April",1.8,NA,NA,2006
"89","Raigadh","Alibag","May",17,56.3,2,2006
"90","Raigadh","Alibag","June",540.8,553.9,19,2006
"91","Raigadh","Alibag","July",723,799.3,23,2006
"92","Raigadh","Alibag","August",479.4,536,26,2006
"93","Raigadh","Alibag","September",313.1,257.6,16,2006
"94","Raigadh","Alibag","October",74.8,248.2,4,2006
"95","Raigadh","Alibag","November",20.4,0,0,2006
"96","Raigadh","Alibag","December",3,NA,NA,2006
"97","Raigadh","Panwel","January",0.9,NA,NA,2006
"98","Raigadh","Panwel","February",0.8,NA,NA,2006
"99","Raigadh","Panwel","March",0.5,0,0,2006
"100","Raigadh","Panwel","April",1.8,NA,NA,2006
"101","Raigadh","Panwel","May",15.9,48.6,1,2006
"102","Raigadh","Panwel","June",567.5,558.2,17,2006
"103","Raigadh","Panwel","July",1128.9,1431,27,2006
"104","Raigadh","Panwel","August",790.4,1273,29,2006
"105","Raigadh","Panwel","September",402,398,13,2006
"106","Raigadh","Panwel","October",94.5,98.6,5,2006
"107","Raigadh","Panwel","November",15.3,71.2,1,2006
"108","Raigadh","Panwel","December",2.5,NA,NA,2006
"109","Raigadh","Karjat","January",1.1,NA,NA,2006
"110","Raigadh","Karjat","February",0.5,NA,NA,2006
"111","Raigadh","Karjat","March",1.6,2.6,0,2006
"112","Raigadh","Karjat","April",2.8,NA,NA,2006
"113","Raigadh","Karjat","May",19.3,32.7,1,2006
"114","Raigadh","Karjat","June",548.7,818.4,18,2006
"115","Raigadh","Karjat","July",1378.2,1643.7,29,2006
"116","Raigadh","Karjat","August",937.6,1889.1,31,2006
"117","Raigadh","Karjat","September",436,289.5,16,2006
"118","Raigadh","Karjat","October",131.4,122.1,3,2006
"119","Raigadh","Karjat","November",19.9,2.5,0,2006
"120","Raigadh","Karjat","December",2.4,NA,NA,2006
"121","Raigadh","Khalapur","January",0.1,NA,NA,2006
"122","Raigadh","Khalapur","February",0.1,NA,NA,2006
"123","Raigadh","Khalapur","March",0.1,2,0,2006
"124","Raigadh","Khalapur","April",1.5,NA,NA,2006
"125","Raigadh","Khalapur","May",26.5,14.2,1,2006
"126","Raigadh","Khalapur","June",563.4,603.3,16,2006
"127","Raigadh","Khalapur","July",1302.2,1348,31,2006
"128","Raigadh","Khalapur","August",1026.1,1431.4,31,2006
"129","Raigadh","Khalapur","September",458.5,308.6,18,2006
"130","Raigadh","Khalapur","October",142,130.7,5,2006
"131","Raigadh","Khalapur","November",7.8,0,0,2006
"132","Raigadh","Khalapur","December",8,NA,NA,2006
"133","Raigadh","Uran","January",1.6,NA,NA,2006
"134","Raigadh","Uran","February",1.7,NA,NA,2006
"135","Raigadh","Uran","March",1,4,1,2006
"136","Raigadh","Uran","April",1.1,NA,NA,2006
"137","Raigadh","Uran","May",14.8,25,1,2006
"138","Raigadh","Uran","June",524.2,430,14,2006
"139","Raigadh","Uran","July",762.4,991.4,24,2006
"140","Raigadh","Uran","August",486.6,660,21,2006
"141","Raigadh","Uran","September",306.3,211,11,2006
"142","Raigadh","Uran","October",71.7,116,1,2006
"143","Raigadh","Uran","November",11.7,0,0,2006
"144","Raigadh","Uran","December",1.6,NA,NA,2006
"145","Raigadh","Sudhagad","January",0.1,NA,NA,2006
"146","Raigadh","Sudhagad","February",0.1,NA,NA,2006
"147","Raigadh","Sudhagad","March",0.1,4.8,1,2006
"148","Raigadh","Sudhagad","April",2.3,NA,NA,2006
"149","Raigadh","Sudhagad","May",27.7,50.4,3,2006
"150","Raigadh","Sudhagad","June",735.6,786.4,20,2006
"151","Raigadh","Sudhagad","July",1484,1735.6,31,2006
"152","Raigadh","Sudhagad","August",1067.7,1153.6,31,2006
"153","Raigadh","Sudhagad","September",452.1,404,19,2006
"154","Raigadh","Sudhagad","October",105.5,183,4,2006
"155","Raigadh","Sudhagad","November",14.6,0,0,2006
"156","Raigadh","Sudhagad","December",6.6,NA,NA,2006
"157","Raigadh","Pen","January",1.2,NA,NA,2006
"158","Raigadh","Pen","February",1,NA,NA,2006
"159","Raigadh","Pen","March",0.5,13.2,2,2006
"160","Raigadh","Pen","April",1.5,NA,NA,2006
"161","Raigadh","Pen","May",13.1,56.8,1,2006
"162","Raigadh","Pen","June",554.1,324.6,16,2006
"163","Raigadh","Pen","July",1112.4,1129.4,31,2006
"164","Raigadh","Pen","August",760.2,727.3,29,2006
"165","Raigadh","Pen","September",407.3,291.8,13,2006
"166","Raigadh","Pen","October",103.9,162.2,7,2006
"167","Raigadh","Pen","November",19,19.4,1,2006
"168","Raigadh","Pen","December",2.2,NA,NA,2006
"169","Raigadh","Mahad","January",1.6,NA,NA,2006
"170","Raigadh","Mahad","February",0.4,NA,NA,2006
"171","Raigadh","Mahad","March",0.7,1.5,0,2006
"172","Raigadh","Mahad","April",7.3,NA,NA,2006
"173","Raigadh","Mahad","May",32.9,93.8,3,2006
"174","Raigadh","Mahad","June",651,603.4,18,2006
"175","Raigadh","Mahad","July",1348.2,1406.6,30,2006
"176","Raigadh","Mahad","August",912.9,1029.2,29,2006
"177","Raigadh","Mahad","September",414.1,320.7,18,2006
"178","Raigadh","Mahad","October",128.3,167.8,7,2006
"179","Raigadh","Mahad","November",22.8,2.5,0,2006
"180","Raigadh","Mahad","December",4.3,NA,NA,2006
"181","Raigadh","Mangaon","January",1.6,NA,NA,2006
"182","Raigadh","Mangaon","February",0.5,NA,NA,2006
"183","Raigadh","Mangaon","March",0.4,5,1,2006
"184","Raigadh","Mangaon","April",5.2,NA,NA,2006
"185","Raigadh","Mangaon","May",26.4,58.3,2,2006
"186","Raigadh","Mangaon","June",630.3,740.7,23,2006
"187","Raigadh","Mangaon","July",1248.4,1262,29,2006
"188","Raigadh","Mangaon","August",776.4,932,30,2006
"189","Raigadh","Mangaon","September",387.1,363.2,17,2006
"190","Raigadh","Mangaon","October",115.5,304,6,2006
"191","Raigadh","Mangaon","November",20,0,0,2006
"192","Raigadh","Mangaon","December",3,NA,NA,2006
"193","Raigadh","Roha","January",1.7,NA,NA,2006
"194","Raigadh","Roha","February",0.7,NA,NA,2006
"195","Raigadh","Roha","March",0.7,6,1,2006
"196","Raigadh","Roha","April",3.1,NA,NA,2006
"197","Raigadh","Roha","May",20.2,65,2,2006
"198","Raigadh","Roha","June",704.9,684,16,2006
"199","Raigadh","Roha","July",1265.5,1625,31,2006
"200","Raigadh","Roha","August",827.5,1100.3,31,2006
"201","Raigadh","Roha","September",366.3,356.2,18,2006
"202","Raigadh","Roha","October",129.1,175,7,2006
"203","Raigadh","Roha","November",23.9,0,0,2006
"204","Raigadh","Roha","December",1.6,NA,NA,2006
"205","Raigadh","Poladpur","January",0.1,NA,NA,2006
"206","Raigadh","Poladpur","February",0.1,NA,NA,2006
"207","Raigadh","Poladpur","March",1.9,3,0,2006
"208","Raigadh","Poladpur","April",5,NA,NA,2006
"209","Raigadh","Poladpur","May",48.9,103,2,2006
"210","Raigadh","Poladpur","June",728.6,854.3,22,2006
"211","Raigadh","Poladpur","July",1371.3,1820.7,30,2006
"212","Raigadh","Poladpur","August",1051.1,1373.7,30,2006
"213","Raigadh","Poladpur","September",412.4,458.8,17,2006
"214","Raigadh","Poladpur","October",148.6,166.5,6,2006
"215","Raigadh","Poladpur","November",30,0,0,2006
"216","Raigadh","Poladpur","December",11.3,NA,NA,2006
"217","Raigadh","Murud","January",0.1,NA,NA,2006
"218","Raigadh","Murud","February",0.1,NA,NA,2006
"219","Raigadh","Murud","March",0.1,5,1,2006
"220","Raigadh","Murud","April",0.1,NA,NA,2006
"221","Raigadh","Murud","May",28.9,120.4,2,2006
"222","Raigadh","Murud","June",664.2,706.2,20,2006
"223","Raigadh","Murud","July",917.6,970.3,26,2006
"224","Raigadh","Murud","August",700.2,496.6,26,2006
"225","Raigadh","Murud","September",348.8,261.3,15,2006
"226","Raigadh","Murud","October",107.7,189.6,3,2006
"227","Raigadh","Murud","November",9.8,0,0,2006
"228","Raigadh","Murud","December",3.1,NA,NA,2006
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2006
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2006
"231","Raigadh","Shriwardhan","March",0.1,2.4,0,2006
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2006
"233","Raigadh","Shriwardhan","May",30.2,215.6,3,2006
"234","Raigadh","Shriwardhan","June",911.6,604.3,15,2006
"235","Raigadh","Shriwardhan","July",1150.5,674.1,23,2006
"236","Raigadh","Shriwardhan","August",745.4,504,27,2006
"237","Raigadh","Shriwardhan","September",337.1,341,14,2006
"238","Raigadh","Shriwardhan","October",85,234.4,4,2006
"239","Raigadh","Shriwardhan","November",3.7,0,0,2006
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2006
"241","Raigadh","Mahasala","January",0.1,NA,NA,2006
"242","Raigadh","Mahasala","February",0.1,NA,NA,2006
"243","Raigadh","Mahasala","March",0.1,2,0,2006
"244","Raigadh","Mahasala","April",4.8,NA,NA,2006
"245","Raigadh","Mahasala","May",34.6,181.4,2,2006
"246","Raigadh","Mahasala","June",803.5,558.1,18,2006
"247","Raigadh","Mahasala","July",1277.4,1345.1,31,2006
"248","Raigadh","Mahasala","August",935.6,826.8,29,2006
"249","Raigadh","Mahasala","September",394.3,374.4,11,2006
"250","Raigadh","Mahasala","October",120.5,189,5,2006
"251","Raigadh","Mahasala","November",5.2,7,1,2006
"252","Raigadh","Mahasala","December",3,NA,NA,2006
"253","Raigadh","Tala","January",1.6,NA,NA,2006
"254","Raigadh","Tala","February",0.5,NA,NA,2006
"255","Raigadh","Tala","March",0.4,3,1,2006
"256","Raigadh","Tala","April",5.2,NA,NA,2006
"257","Raigadh","Tala","May",26.4,123,2,2006
"258","Raigadh","Tala","June",630.3,820,19,2006
"259","Raigadh","Tala","July",1248.4,1748.9,31,2006
"260","Raigadh","Tala","August",776.4,1031,30,2006
"261","Raigadh","Tala","September",387.1,267.1,14,2006
"262","Raigadh","Tala","October",115.5,152,5,2006
"263","Raigadh","Tala","November",20,0,0,2006
"264","Raigadh","Tala","December",3,NA,NA,2006
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2006
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2006
"267","Ratnagiri","Chiplun","March",2.2,12,1,2006
"268","Ratnagiri","Chiplun","April",9.4,NA,NA,2006
"269","Ratnagiri","Chiplun","May",37.8,157,5,2006
"270","Ratnagiri","Chiplun","June",783.9,920,22,2006
"271","Ratnagiri","Chiplun","July",1377.8,1759,30,2006
"272","Ratnagiri","Chiplun","August",956.2,959,29,2006
"273","Ratnagiri","Chiplun","September",429.5,451,14,2006
"274","Ratnagiri","Chiplun","October",171.2,114,8,2006
"275","Ratnagiri","Chiplun","November",34.4,36,1,2006
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2006
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2006
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2006
"279","Ratnagiri","Dapoli","March",0.3,7.6,1,2006
"280","Ratnagiri","Dapoli","April",6.4,NA,NA,2006
"281","Ratnagiri","Dapoli","May",29,136.6,5,2006
"282","Ratnagiri","Dapoli","June",910.3,683.3,23,2006
"283","Ratnagiri","Dapoli","July",1298.3,1286.4,30,2006
"284","Ratnagiri","Dapoli","August",958.7,845.2,29,2006
"285","Ratnagiri","Dapoli","September",418.5,446.6,12,2006
"286","Ratnagiri","Dapoli","October",99.8,141.6,5,2006
"287","Ratnagiri","Dapoli","November",22.1,30,1,2006
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2006
"289","Ratnagiri","Khed","January",1.1,NA,NA,2006
"290","Ratnagiri","Khed","February",0.7,NA,NA,2006
"291","Ratnagiri","Khed","March",0.7,28,1,2006
"292","Ratnagiri","Khed","April",5.5,NA,NA,2006
"293","Ratnagiri","Khed","May",26.2,104,4,2006
"294","Ratnagiri","Khed","June",827.2,991,19,2006
"295","Ratnagiri","Khed","July",1379.9,1271,30,2006
"296","Ratnagiri","Khed","August",894.2,920,29,2006
"297","Ratnagiri","Khed","September",409.6,503,17,2006
"298","Ratnagiri","Khed","October",155.4,188,8,2006
"299","Ratnagiri","Khed","November",29.9,85,3,2006
"300","Ratnagiri","Khed","December",4.5,NA,NA,2006
"301","Ratnagiri","Guhagar","January",1,NA,NA,2006
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2006
"303","Ratnagiri","Guhagar","March",0.1,0,0,2006
"304","Ratnagiri","Guhagar","April",4.2,NA,NA,2006
"305","Ratnagiri","Guhagar","May",31,177,5,2006
"306","Ratnagiri","Guhagar","June",696.6,512,16,2006
"307","Ratnagiri","Guhagar","July",893.3,704,26,2006
"308","Ratnagiri","Guhagar","August",338.1,393,21,2006
"309","Ratnagiri","Guhagar","September",657.9,484,13,2006
"310","Ratnagiri","Guhagar","October",99,227,4,2006
"311","Ratnagiri","Guhagar","November",20.1,227,4,2006
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2006
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2006
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2006
"315","Ratnagiri","Mandangad","March",0.9,0,0,2006
"316","Ratnagiri","Mandangad","April",7,NA,NA,2006
"317","Ratnagiri","Mandangad","May",28.7,131.8,3,2006
"318","Ratnagiri","Mandangad","June",858,829.9,16,2006
"319","Ratnagiri","Mandangad","July",1587.1,1684.3,31,2006
"320","Ratnagiri","Mandangad","August",1012.1,1111,29,2006
"321","Ratnagiri","Mandangad","September",439.6,526.3,12,2006
"322","Ratnagiri","Mandangad","October",133.9,88.5,5,2006
"323","Ratnagiri","Mandangad","November",22.2,0,0,2006
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2006
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2006
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2006
"327","Ratnagiri","Ratnagiri","March",0.1,47.2,1,2006
"328","Ratnagiri","Ratnagiri","April",3.6,NA,NA,2006
"329","Ratnagiri","Ratnagiri","May",35.7,765,5,2006
"330","Ratnagiri","Ratnagiri","June",825.2,878,20,2006
"331","Ratnagiri","Ratnagiri","July",944.5,829.9,26,2006
"332","Ratnagiri","Ratnagiri","August",633.8,808.8,26,2006
"333","Ratnagiri","Ratnagiri","September",347.5,678.2,13,2006
"334","Ratnagiri","Ratnagiri","October",159.2,231.4,6,2006
"335","Ratnagiri","Ratnagiri","November",20.9,4.2,1,2006
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2006
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2006
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2006
"339","Ratnagiri","Sangameshwar","March",2.4,3,1,2006
"340","Ratnagiri","Sangameshwar","April",10.3,NA,NA,2006
"341","Ratnagiri","Sangameshwar","May",38.5,329,5,2006
"342","Ratnagiri","Sangameshwar","June",783.1,1453.2,23,2006
"343","Ratnagiri","Sangameshwar","July",1447.8,2176,31,2006
"344","Ratnagiri","Sangameshwar","August",888.1,1609.8,30,2006
"345","Ratnagiri","Sangameshwar","September",429.7,840,15,2006
"346","Ratnagiri","Sangameshwar","October",182.9,204,12,2006
"347","Ratnagiri","Sangameshwar","November",39.6,0,0,2006
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2006
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2006
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2006
"351","Ratnagiri","Rajapur","March",0.2,5,1,2006
"352","Ratnagiri","Rajapur","April",4.6,NA,NA,2006
"353","Ratnagiri","Rajapur","May",37.7,154.5,6,2006
"354","Ratnagiri","Rajapur","June",849.2,1177.5,22,2006
"355","Ratnagiri","Rajapur","July",1239.8,1412,31,2006
"356","Ratnagiri","Rajapur","August",863.9,1231.5,29,2006
"357","Ratnagiri","Rajapur","September",359.7,961.7,12,2006
"358","Ratnagiri","Rajapur","October",133.4,225.7,10,2006
"359","Ratnagiri","Rajapur","November",31.3,191,2,2006
"360","Ratnagiri","Rajapur","December",4,NA,NA,2006
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2006
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2006
"363","Ratnagiri","Lanja","March",0.8,3,1,2006
"364","Ratnagiri","Lanja","April",11.9,NA,NA,2006
"365","Ratnagiri","Lanja","May",63.4,150,5,2006
"366","Ratnagiri","Lanja","June",828,748,19,2006
"367","Ratnagiri","Lanja","July",1409.1,877,31,2006
"368","Ratnagiri","Lanja","August",915.8,730,28,2006
"369","Ratnagiri","Lanja","September",386,566,15,2006
"370","Ratnagiri","Lanja","October",186.2,92,7,2006
"371","Ratnagiri","Lanja","November",33.2,48,2,2006
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2006
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2006
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2006
"375","Sindhudurg","Devgad","March",0.5,0,0,2006
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2006
"377","Sindhudurg","Devgad","May",47.2,387,6,2006
"378","Sindhudurg","Devgad","June",735.2,699,21,2006
"379","Sindhudurg","Devgad","July",765.3,404,24,2006
"380","Sindhudurg","Devgad","August",508.2,581,21,2006
"381","Sindhudurg","Devgad","September",285.6,456,15,2006
"382","Sindhudurg","Devgad","October",101.6,362,7,2006
"383","Sindhudurg","Devgad","November",27.4,0,0,2006
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2006
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2006
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2006
"387","Sindhudurg","Malwan","March",0.7,0,0,2006
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2006
"389","Sindhudurg","Malwan","May",53.2,308,6,2006
"390","Sindhudurg","Malwan","June",730.1,567,20,2006
"391","Sindhudurg","Malwan","July",761.3,394.2,25,2006
"392","Sindhudurg","Malwan","August",482.4,279,24,2006
"393","Sindhudurg","Malwan","September",256.6,477,13,2006
"394","Sindhudurg","Malwan","October",90.9,269,8,2006
"395","Sindhudurg","Malwan","November",27.8,5,1,2006
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2006
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2006
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2006
"399","Sindhudurg","Sawantwadi","March",0.8,0,0,2006
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2006
"401","Sindhudurg","Sawantwadi","May",62.7,268,6,2006
"402","Sindhudurg","Sawantwadi","June",1008.7,1036,23,2006
"403","Sindhudurg","Sawantwadi","July",1430.8,1399.4,31,2006
"404","Sindhudurg","Sawantwadi","August",830.6,1053,27,2006
"405","Sindhudurg","Sawantwadi","September",357.8,757,16,2006
"406","Sindhudurg","Sawantwadi","October",187.3,245,10,2006
"407","Sindhudurg","Sawantwadi","November",46.4,3,1,2006
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2006
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2006
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2006
"411","Sindhudurg","Vengurla","March",0.7,10,1,2006
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2006
"413","Sindhudurg","Vengurla","May",69,446.8,4,2006
"414","Sindhudurg","Vengurla","June",932.8,531.2,21,2006
"415","Sindhudurg","Vengurla","July",1035.6,526.9,27,2006
"416","Sindhudurg","Vengurla","August",596.4,406.6,22,2006
"417","Sindhudurg","Vengurla","September",295.5,494.5,15,2006
"418","Sindhudurg","Vengurla","October",105.1,358.4,8,2006
"419","Sindhudurg","Vengurla","November",31.4,0,0,2006
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2006
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2006
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2006
"423","Sindhudurg","Kankawali","March",3.6,10,1,2006
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2006
"425","Sindhudurg","Kankawali","May",90,152,5,2006
"426","Sindhudurg","Kankawali","June",874.2,846,27,2006
"427","Sindhudurg","Kankawali","July",1321.1,1035,31,2006
"428","Sindhudurg","Kankawali","August",898.6,731,30,2006
"429","Sindhudurg","Kankawali","September",387.6,432,18,2006
"430","Sindhudurg","Kankawali","October",190.8,171,12,2006
"431","Sindhudurg","Kankawali","November",31.1,4,1,2006
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2006
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2006
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2006
"435","Sindhudurg","Kudal","March",1,14,1,2006
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2006
"437","Sindhudurg","Kudal","May",58.5,319,5,2006
"438","Sindhudurg","Kudal","June",881.4,663,22,2006
"439","Sindhudurg","Kudal","July",1129.9,483,29,2006
"440","Sindhudurg","Kudal","August",611.9,380,29,2006
"441","Sindhudurg","Kudal","September",289.4,404,21,2006
"442","Sindhudurg","Kudal","October",135.3,203,12,2006
"443","Sindhudurg","Kudal","November",38,65,3,2006
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2006
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2006
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2006
"447","Sindhudurg","Vaibhavwadi","March",0.1,0,0,2006
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2006
"449","Sindhudurg","Vaibhavwadi","May",69.6,544,5,2006
"450","Sindhudurg","Vaibhavwadi","June",1138.9,853,23,2006
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1262.1,30,2006
"452","Sindhudurg","Vaibhavwadi","August",1595.6,1099,29,2006
"453","Sindhudurg","Vaibhavwadi","September",761.2,643,16,2006
"454","Sindhudurg","Vaibhavwadi","October",131.3,348.3,11,2006
"455","Sindhudurg","Vaibhavwadi","November",36,74,3,2006
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2006
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2006
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2006
"459","Sindhudurg","Dodamarg","March",0.8,0,0,2006
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2006
"461","Sindhudurg","Dodamarg","May",62.7,327,6,2006
"462","Sindhudurg","Dodamarg","June",1008.7,888.2,23,2006
"463","Sindhudurg","Dodamarg","July",1430.8,1014,30,2006
"464","Sindhudurg","Dodamarg","August",830.6,799,24,2006
"465","Sindhudurg","Dodamarg","September",357.8,536.4,14,2006
"466","Sindhudurg","Dodamarg","October",187.3,257,12,2006
"467","Sindhudurg","Dodamarg","November",46.4,5,1,2006
"468","Sindhudurg","Dodamarg","December",10.7,NA,NA,2006
"469","Palghar","Vasai","January",2.2,NA,NA,2006
