"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"90","Raigadh","Alibag","June",540.8,1038.5,19,2007
"91","Raigadh","Alibag","July",723,711.9,17,2007
"92","Raigadh","Alibag","August",479.4,798.7,23,2007
"93","Raigadh","Alibag","September",313.1,763.7,22,2007
"94","Raigadh","Alibag","October",74.8,3.5,1,2007
"95","Raigadh","Alibag","November",20.4,0,0,2007
"96","Raigadh","Alibag","December",3,0,0,2007
"97","Raigadh","Panwel","January",0.9,NA,NA,2007
"98","Raigadh","Panwel","February",0.8,NA,NA,2007
"99","Raigadh","Panwel","March",0.5,NA,NA,2007
"100","Raigadh","Panwel","April",1.8,0,0,2007
"101","Raigadh","Panwel","May",15.9,223,3,2007
"102","Raigadh","Panwel","June",567.5,591.8,20,2007
"103","Raigadh","Panwel","July",1128.9,971.6,22,2007
"104","Raigadh","Panwel","August",790.4,840.9,27,2007
"105","Raigadh","Panwel","September",402,428.4,19,2007
"106","Raigadh","Panwel","October",94.5,0,0,2007
"107","Raigadh","Panwel","November",15.3,0,0,2007
"108","Raigadh","Panwel","December",2.5,0,0,2007
"109","Raigadh","Karjat","January",1.1,NA,NA,2007
"110","Raigadh","Karjat","February",0.5,NA,NA,2007
"111","Raigadh","Karjat","March",1.6,NA,NA,2007
"112","Raigadh","Karjat","April",2.8,22.7,1,2007
"113","Raigadh","Karjat","May",19.3,195,3,2007
"114","Raigadh","Karjat","June",548.7,628.2,19,2007
"115","Raigadh","Karjat","July",1378.2,969.2,26,2007
"116","Raigadh","Karjat","August",937.6,1256.4,30,2007
"117","Raigadh","Karjat","September",436,389.5,14,2007
"118","Raigadh","Karjat","October",131.4,4.8,1,2007
"119","Raigadh","Karjat","November",19.9,0,0,2007
"120","Raigadh","Karjat","December",2.4,0,0,2007
"121","Raigadh","Khalapur","January",0.1,NA,NA,2007
"122","Raigadh","Khalapur","February",0.1,NA,NA,2007
"123","Raigadh","Khalapur","March",0.1,NA,NA,2007
"124","Raigadh","Khalapur","April",1.5,17.4,1,2007
"125","Raigadh","Khalapur","May",26.5,139.3,4,2007
"126","Raigadh","Khalapur","June",563.4,696.9,22,2007
"127","Raigadh","Khalapur","July",1302.2,862.5,26,2007
"128","Raigadh","Khalapur","August",1026.1,1047.5,29,2007
"129","Raigadh","Khalapur","September",458.5,388.8,15,2007
"130","Raigadh","Khalapur","October",142,25,1,2007
"131","Raigadh","Khalapur","November",7.8,0,0,2007
"132","Raigadh","Khalapur","December",8,0,0,2007
"133","Raigadh","Uran","January",1.6,NA,NA,2007
"134","Raigadh","Uran","February",1.7,NA,NA,2007
"135","Raigadh","Uran","March",1,NA,NA,2007
"136","Raigadh","Uran","April",1.1,0,0,2007
"137","Raigadh","Uran","May",14.8,248,3,2007
"138","Raigadh","Uran","June",524.2,520,13,2007
"139","Raigadh","Uran","July",762.4,784,17,2007
"140","Raigadh","Uran","August",486.6,589,20,2007
"141","Raigadh","Uran","September",306.3,461,19,2007
"142","Raigadh","Uran","October",71.7,0,0,2007
"143","Raigadh","Uran","November",11.7,0,0,2007
"144","Raigadh","Uran","December",1.6,0,0,2007
"145","Raigadh","Sudhagad","January",0.1,NA,NA,2007
"146","Raigadh","Sudhagad","February",0.1,NA,NA,2007
"147","Raigadh","Sudhagad","March",0.1,NA,NA,2007
"148","Raigadh","Sudhagad","April",2.3,13.5,1,2007
"149","Raigadh","Sudhagad","May",27.7,155,3,2007
"150","Raigadh","Sudhagad","June",735.6,1063,20,2007
"151","Raigadh","Sudhagad","July",1484,1004.3,23,2007
"152","Raigadh","Sudhagad","August",1067.7,1004,30,2007
"153","Raigadh","Sudhagad","September",452.1,529.1,19,2007
"154","Raigadh","Sudhagad","October",105.5,38,1,2007
"155","Raigadh","Sudhagad","November",14.6,0,0,2007
"156","Raigadh","Sudhagad","December",6.6,0,0,2007
"157","Raigadh","Pen","January",1.2,NA,NA,2007
"158","Raigadh","Pen","February",1,NA,NA,2007
"159","Raigadh","Pen","March",0.5,NA,NA,2007
"160","Raigadh","Pen","April",1.5,0,0,2007
"161","Raigadh","Pen","May",13.1,116,2,2007
"162","Raigadh","Pen","June",554.1,1037.4,23,2007
"163","Raigadh","Pen","July",1112.4,979.4,26,2007
"164","Raigadh","Pen","August",760.2,769.4,29,2007
"165","Raigadh","Pen","September",407.3,393.8,22,2007
"166","Raigadh","Pen","October",103.9,4.2,1,2007
"167","Raigadh","Pen","November",19,0,0,2007
"168","Raigadh","Pen","December",2.2,0,0,2007
"169","Raigadh","Mahad","January",1.6,NA,NA,2007
"170","Raigadh","Mahad","February",0.4,NA,NA,2007
"171","Raigadh","Mahad","March",0.7,NA,NA,2007
"172","Raigadh","Mahad","April",7.3,0,0,2007
"173","Raigadh","Mahad","May",32.9,0,0,2007
"174","Raigadh","Mahad","June",651,2091.9,22,2007
"175","Raigadh","Mahad","July",1348.2,1408.2,28,2007
"176","Raigadh","Mahad","August",912.9,1592.3,31,2007
"177","Raigadh","Mahad","September",414.1,800.1,22,2007
"178","Raigadh","Mahad","October",128.3,0,0,2007
"179","Raigadh","Mahad","November",22.8,0,0,2007
"180","Raigadh","Mahad","December",4.3,0,0,2007
"181","Raigadh","Mangaon","January",1.6,NA,NA,2007
"182","Raigadh","Mangaon","February",0.5,NA,NA,2007
"183","Raigadh","Mangaon","March",0.4,NA,NA,2007
"184","Raigadh","Mangaon","April",5.2,0,0,2007
"185","Raigadh","Mangaon","May",26.4,0,0,2007
"186","Raigadh","Mangaon","June",630.3,1231.2,22,2007
"187","Raigadh","Mangaon","July",1248.4,1059.8,26,2007
"188","Raigadh","Mangaon","August",776.4,973.5,30,2007
"189","Raigadh","Mangaon","September",387.1,499.1,18,2007
"190","Raigadh","Mangaon","October",115.5,0,0,2007
"191","Raigadh","Mangaon","November",20,0,0,2007
"192","Raigadh","Mangaon","December",3,0,0,2007
"193","Raigadh","Roha","January",1.7,NA,NA,2007
"194","Raigadh","Roha","February",0.7,NA,NA,2007
"195","Raigadh","Roha","March",0.7,NA,NA,2007
"196","Raigadh","Roha","April",3.1,5.3,1,2007
"197","Raigadh","Roha","May",20.2,0,0,2007
"198","Raigadh","Roha","June",704.9,1051.9,18,2007
"199","Raigadh","Roha","July",1265.5,994.8,27,2007
"200","Raigadh","Roha","August",827.5,1066.9,30,2007
"201","Raigadh","Roha","September",366.3,594.8,19,2007
"202","Raigadh","Roha","October",129.1,9,1,2007
"203","Raigadh","Roha","November",23.9,0,0,2007
"204","Raigadh","Roha","December",1.6,0,0,2007
"205","Raigadh","Poladpur","January",0.1,NA,NA,2007
"206","Raigadh","Poladpur","February",0.1,NA,NA,2007
"207","Raigadh","Poladpur","March",1.9,NA,NA,2007
"208","Raigadh","Poladpur","April",5,0,0,2007
"209","Raigadh","Poladpur","May",48.9,17,1,2007
"210","Raigadh","Poladpur","June",728.6,1451.3,21,2007
"211","Raigadh","Poladpur","July",1371.3,1020,27,2007
"212","Raigadh","Poladpur","August",1051.1,1069.4,29,2007
"213","Raigadh","Poladpur","September",412.4,578,21,2007
"214","Raigadh","Poladpur","October",148.6,67,1,2007
"215","Raigadh","Poladpur","November",30,0,0,2007
"216","Raigadh","Poladpur","December",11.3,0,0,2007
"217","Raigadh","Murud","January",0.1,NA,NA,2007
"218","Raigadh","Murud","February",0.1,NA,NA,2007
"219","Raigadh","Murud","March",0.1,NA,NA,2007
"220","Raigadh","Murud","April",0.1,0,0,2007
"221","Raigadh","Murud","May",28.9,0,0,2007
"222","Raigadh","Murud","June",664.2,1317.6,20,2007
"223","Raigadh","Murud","July",917.6,769.5,20,2007
"224","Raigadh","Murud","August",700.2,725.6,28,2007
"225","Raigadh","Murud","September",348.8,716,19,2007
"226","Raigadh","Murud","October",107.7,3,1,2007
"227","Raigadh","Murud","November",9.8,0,0,2007
"228","Raigadh","Murud","December",3.1,0,0,2007
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2007
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2007
"231","Raigadh","Shriwardhan","March",0.1,NA,NA,2007
"232","Raigadh","Shriwardhan","April",0.1,0,0,2007
"233","Raigadh","Shriwardhan","May",30.2,0,0,2007
"234","Raigadh","Shriwardhan","June",911.6,1099,23,2007
"235","Raigadh","Shriwardhan","July",1150.5,636.2,25,2007
"236","Raigadh","Shriwardhan","August",745.4,1054,28,2007
"237","Raigadh","Shriwardhan","September",337.1,601.4,18,2007
"238","Raigadh","Shriwardhan","October",85,0,0,2007
"239","Raigadh","Shriwardhan","November",3.7,4.2,1,2007
"240","Raigadh","Shriwardhan","December",12.9,0,0,2007
"241","Raigadh","Mahasala","January",0.1,NA,NA,2007
"242","Raigadh","Mahasala","February",0.1,NA,NA,2007
"243","Raigadh","Mahasala","March",0.1,NA,NA,2007
"244","Raigadh","Mahasala","April",4.8,0,0,2007
"245","Raigadh","Mahasala","May",34.6,0,0,2007
"246","Raigadh","Mahasala","June",803.5,1571.2,21,2007
"247","Raigadh","Mahasala","July",1277.4,950,26,2007
"248","Raigadh","Mahasala","August",935.6,1035.2,29,2007
"249","Raigadh","Mahasala","September",394.3,641.2,18,2007
"250","Raigadh","Mahasala","October",120.5,23.4,1,2007
"251","Raigadh","Mahasala","November",5.2,3,1,2007
"252","Raigadh","Mahasala","December",3,0,0,2007
"253","Raigadh","Tala","January",1.6,NA,NA,2007
"254","Raigadh","Tala","February",0.5,NA,NA,2007
"255","Raigadh","Tala","March",0.4,NA,NA,2007
"256","Raigadh","Tala","April",5.2,0,0,2007
"257","Raigadh","Tala","May",26.4,0,0,2007
"258","Raigadh","Tala","June",630.3,800.2,20,2007
"259","Raigadh","Tala","July",1248.4,1200,26,2007
"260","Raigadh","Tala","August",776.4,1032,30,2007
"261","Raigadh","Tala","September",387.1,620,19,2007
"262","Raigadh","Tala","October",115.5,0,0,2007
"263","Raigadh","Tala","November",20,0,0,2007
"264","Raigadh","Tala","December",3,0,0,2007
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2007
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2007
"267","Ratnagiri","Chiplun","March",2.2,0,0,2007
"268","Ratnagiri","Chiplun","April",9.4,0,0,2007
"269","Ratnagiri","Chiplun","May",37.8,0,0,2007
"270","Ratnagiri","Chiplun","June",783.9,1487,22,2007
"271","Ratnagiri","Chiplun","July",1377.8,1024,27,2007
"272","Ratnagiri","Chiplun","August",956.2,1197.4,29,2007
"273","Ratnagiri","Chiplun","September",429.5,764,21,2007
"274","Ratnagiri","Chiplun","October",171.2,10,2,2007
"275","Ratnagiri","Chiplun","November",34.4,NA,NA,2007
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2007
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2007
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2007
"279","Ratnagiri","Dapoli","March",0.3,0,0,2007
"280","Ratnagiri","Dapoli","April",6.4,0.2,0,2007
"281","Ratnagiri","Dapoli","May",29,14.8,2,2007
"282","Ratnagiri","Dapoli","June",910.3,1202.7,21,2007
"283","Ratnagiri","Dapoli","July",1298.3,977.6,28,2007
"284","Ratnagiri","Dapoli","August",958.7,1090.4,28,2007
"285","Ratnagiri","Dapoli","September",418.5,969.2,19,2007
"286","Ratnagiri","Dapoli","October",99.8,0,0,2007
"287","Ratnagiri","Dapoli","November",22.1,NA,NA,2007
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2007
"289","Ratnagiri","Khed","January",1.1,NA,NA,2007
"290","Ratnagiri","Khed","February",0.7,NA,NA,2007
"291","Ratnagiri","Khed","March",0.7,0,0,2007
"292","Ratnagiri","Khed","April",5.5,0.2,0,2007
"293","Ratnagiri","Khed","May",26.2,1,0,2007
"294","Ratnagiri","Khed","June",827.2,1179,22,2007
"295","Ratnagiri","Khed","July",1379.9,941.7,29,2007
"296","Ratnagiri","Khed","August",894.2,889,29,2007
"297","Ratnagiri","Khed","September",409.6,638.8,21,2007
"298","Ratnagiri","Khed","October",155.4,0,0,2007
"299","Ratnagiri","Khed","November",29.9,NA,NA,2007
"300","Ratnagiri","Khed","December",4.5,NA,NA,2007
"301","Ratnagiri","Guhagar","January",1,NA,NA,2007
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2007
"303","Ratnagiri","Guhagar","March",0.1,0,0,2007
"304","Ratnagiri","Guhagar","April",4.2,0,0,2007
"305","Ratnagiri","Guhagar","May",31,0,0,2007
"306","Ratnagiri","Guhagar","June",696.6,1019,23,2007
"307","Ratnagiri","Guhagar","July",893.3,893,26,2007
"308","Ratnagiri","Guhagar","August",338.1,1255,24,2007
"309","Ratnagiri","Guhagar","September",657.9,710.5,19,2007
"310","Ratnagiri","Guhagar","October",99,1,0,2007
"311","Ratnagiri","Guhagar","November",20.1,NA,NA,2007
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2007
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2007
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2007
"315","Ratnagiri","Mandangad","March",0.9,0,0,2007
"316","Ratnagiri","Mandangad","April",7,0,0,2007
"317","Ratnagiri","Mandangad","May",28.7,4,1,2007
"318","Ratnagiri","Mandangad","June",858,1442.4,20,2007
"319","Ratnagiri","Mandangad","July",1587.1,1058,29,2007
"320","Ratnagiri","Mandangad","August",1012.1,1132.3,30,2007
"321","Ratnagiri","Mandangad","September",439.6,715.4,22,2007
"322","Ratnagiri","Mandangad","October",133.9,0,0,2007
"323","Ratnagiri","Mandangad","November",22.2,NA,NA,2007
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2007
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2007
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2007
"327","Ratnagiri","Ratnagiri","March",0.1,0,0,2007
"328","Ratnagiri","Ratnagiri","April",3.6,0,0,2007
"329","Ratnagiri","Ratnagiri","May",35.7,24.9,4,2007
"330","Ratnagiri","Ratnagiri","June",825.2,1097.3,19,2007
"331","Ratnagiri","Ratnagiri","July",944.5,793.4,28,2007
"332","Ratnagiri","Ratnagiri","August",633.8,1171.8,27,2007
"333","Ratnagiri","Ratnagiri","September",347.5,680.9,20,2007
"334","Ratnagiri","Ratnagiri","October",159.2,29.4,2,2007
"335","Ratnagiri","Ratnagiri","November",20.9,NA,NA,2007
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2007
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2007
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2007
"339","Ratnagiri","Sangameshwar","March",2.4,0,0,2007
"340","Ratnagiri","Sangameshwar","April",10.3,5,0,2007
"341","Ratnagiri","Sangameshwar","May",38.5,26,2,2007
"342","Ratnagiri","Sangameshwar","June",783.1,1231,25,2007
"343","Ratnagiri","Sangameshwar","July",1447.8,1008,30,2007
"344","Ratnagiri","Sangameshwar","August",888.1,1136,29,2007
"345","Ratnagiri","Sangameshwar","September",429.7,825,20,2007
"346","Ratnagiri","Sangameshwar","October",182.9,9,1,2007
"347","Ratnagiri","Sangameshwar","November",39.6,NA,NA,2007
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2007
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2007
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2007
"351","Ratnagiri","Rajapur","March",0.2,7,1,2007
"352","Ratnagiri","Rajapur","April",4.6,23,1,2007
"353","Ratnagiri","Rajapur","May",37.7,16,1,2007
"354","Ratnagiri","Rajapur","June",849.2,1853,23,2007
"355","Ratnagiri","Rajapur","July",1239.8,906,26,2007
"356","Ratnagiri","Rajapur","August",863.9,1335,29,2007
"357","Ratnagiri","Rajapur","September",359.7,972,22,2007
"358","Ratnagiri","Rajapur","October",133.4,55,1,2007
"359","Ratnagiri","Rajapur","November",31.3,NA,NA,2007
"360","Ratnagiri","Rajapur","December",4,NA,NA,2007
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2007
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2007
"363","Ratnagiri","Lanja","March",0.8,0,0,2007
"364","Ratnagiri","Lanja","April",11.9,3,1,2007
"365","Ratnagiri","Lanja","May",63.4,2,0,2007
"366","Ratnagiri","Lanja","June",828,905,22,2007
"367","Ratnagiri","Lanja","July",1409.1,776,28,2007
"368","Ratnagiri","Lanja","August",915.8,1154.6,30,2007
"369","Ratnagiri","Lanja","September",386,766,24,2007
"370","Ratnagiri","Lanja","October",186.2,58,2,2007
"371","Ratnagiri","Lanja","November",33.2,NA,NA,2007
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2007
"373","Sindhudurg","Devgad","January",2.2,0,0,2007
"374","Sindhudurg","Devgad","February",0.1,0,0,2007
"375","Sindhudurg","Devgad","March",0.5,0,0,2007
"376","Sindhudurg","Devgad","April",5.9,0,0,2007
"377","Sindhudurg","Devgad","May",47.2,13,3,2007
"378","Sindhudurg","Devgad","June",735.2,989,22,2007
"379","Sindhudurg","Devgad","July",765.3,714,23,2007
"380","Sindhudurg","Devgad","August",508.2,808.2,23,2007
"381","Sindhudurg","Devgad","September",285.6,747,23,2007
"382","Sindhudurg","Devgad","October",101.6,27,2,2007
"383","Sindhudurg","Devgad","November",27.4,18,3,2007
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2007
"385","Sindhudurg","Malwan","January",0.7,0,0,2007
"386","Sindhudurg","Malwan","February",0.6,0,0,2007
"387","Sindhudurg","Malwan","March",0.7,0,0,2007
"388","Sindhudurg","Malwan","April",7.8,0,0,2007
"389","Sindhudurg","Malwan","May",53.2,57,4,2007
"390","Sindhudurg","Malwan","June",730.1,944,23,2007
"391","Sindhudurg","Malwan","July",761.3,563,23,2007
"392","Sindhudurg","Malwan","August",482.4,658,21,2007
"393","Sindhudurg","Malwan","September",256.6,460,20,2007
"394","Sindhudurg","Malwan","October",90.9,78,6,2007
"395","Sindhudurg","Malwan","November",27.8,76,3,2007
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2007
"397","Sindhudurg","Sawantwadi","January",1.5,0,0,2007
"398","Sindhudurg","Sawantwadi","February",0.2,0,0,2007
"399","Sindhudurg","Sawantwadi","March",0.8,0,0,2007
"400","Sindhudurg","Sawantwadi","April",9.5,0,0,2007
"401","Sindhudurg","Sawantwadi","May",62.7,93,4,2007
"402","Sindhudurg","Sawantwadi","June",1008.7,978.5,23,2007
"403","Sindhudurg","Sawantwadi","July",1430.8,902,29,2007
"404","Sindhudurg","Sawantwadi","August",830.6,1147.4,30,2007
"405","Sindhudurg","Sawantwadi","September",357.8,794,22,2007
"406","Sindhudurg","Sawantwadi","October",187.3,104,5,2007
"407","Sindhudurg","Sawantwadi","November",46.4,85,2,2007
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2007
"409","Sindhudurg","Vengurla","January",0.9,0,0,2007
"410","Sindhudurg","Vengurla","February",0.4,0,0,2007
"411","Sindhudurg","Vengurla","March",0.7,0,0,2007
"412","Sindhudurg","Vengurla","April",7.7,0,0,2007
"413","Sindhudurg","Vengurla","May",69,46,7,2007
"414","Sindhudurg","Vengurla","June",932.8,960.7,25,2007
"415","Sindhudurg","Vengurla","July",1035.6,715.2,24,2007
"416","Sindhudurg","Vengurla","August",596.4,964.7,25,2007
"417","Sindhudurg","Vengurla","September",295.5,654.4,20,2007
"418","Sindhudurg","Vengurla","October",105.1,93.4,4,2007
"419","Sindhudurg","Vengurla","November",31.4,45,2,2007
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2007
"421","Sindhudurg","Kankawali","January",0.1,0,0,2007
"422","Sindhudurg","Kankawali","February",0.1,0,0,2007
"423","Sindhudurg","Kankawali","March",3.6,0,0,2007
"424","Sindhudurg","Kankawali","April",6.6,11,1,2007
"425","Sindhudurg","Kankawali","May",90,52,4,2007
"426","Sindhudurg","Kankawali","June",874.2,743,25,2007
"427","Sindhudurg","Kankawali","July",1321.1,583,30,2007
"428","Sindhudurg","Kankawali","August",898.6,988,31,2007
"429","Sindhudurg","Kankawali","September",387.6,827,24,2007
"430","Sindhudurg","Kankawali","October",190.8,83,6,2007
"431","Sindhudurg","Kankawali","November",31.1,44,2,2007
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2007
"433","Sindhudurg","Kudal","January",0.8,0,0,2007
"434","Sindhudurg","Kudal","February",0.3,0,0,2007
"435","Sindhudurg","Kudal","March",1,0,0,2007
"436","Sindhudurg","Kudal","April",6.7,0,0,2007
"437","Sindhudurg","Kudal","May",58.5,97,6,2007
"438","Sindhudurg","Kudal","June",881.4,856,22,2007
"439","Sindhudurg","Kudal","July",1129.9,645,29,2007
"440","Sindhudurg","Kudal","August",611.9,877,29,2007
"441","Sindhudurg","Kudal","September",289.4,689,21,2007
"442","Sindhudurg","Kudal","October",135.3,143,6,2007
"443","Sindhudurg","Kudal","November",38,35,3,2007
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2007
"445","Sindhudurg","Vaibhavwadi","January",1.1,0,0,2007
"446","Sindhudurg","Vaibhavwadi","February",0.2,0,0,2007
"447","Sindhudurg","Vaibhavwadi","March",0.1,0,0,2007
"448","Sindhudurg","Vaibhavwadi","April",8.1,19,1,2007
"449","Sindhudurg","Vaibhavwadi","May",69.6,32.7,3,2007
"450","Sindhudurg","Vaibhavwadi","June",1138.9,1395,22,2007
"451","Sindhudurg","Vaibhavwadi","July",2160.8,893,29,2007
"452","Sindhudurg","Vaibhavwadi","August",1595.6,1345,30,2007
"453","Sindhudurg","Vaibhavwadi","September",761.2,710.5,25,2007
"454","Sindhudurg","Vaibhavwadi","October",131.3,152,6,2007
"455","Sindhudurg","Vaibhavwadi","November",36,145,4,2007
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2007
"457","Sindhudurg","Dodamarg","January",1.5,0,0,2007
"458","Sindhudurg","Dodamarg","February",0.2,0,0,2007
"459","Sindhudurg","Dodamarg","March",0.8,0,0,2007
"460","Sindhudurg","Dodamarg","April",9.5,0,0,2007
"461","Sindhudurg","Dodamarg","May",62.7,25,2,2007
"462","Sindhudurg","Dodamarg","June",1008.7,1018,23,2007
"463","Sindhudurg","Dodamarg","July",1430.8,803.6,30,2007
"464","Sindhudurg","Dodamarg","August",830.6,1182,30,2007
"465","Sindhudurg","Dodamarg","September",357.8,972.5,23,2007
"466","Sindhudurg","Dodamarg","October",187.3,120,4,2007
"467","Sindhudurg","Dodamarg","November",46.4,39,3,2007
"468","Sindhudurg","Dodamarg","December",10.7,NA,NA,2007
"469","Palghar","Vasai","January",2.2,NA,NA,2007
"470","Palghar","Vasai","February",1.2,NA,NA,2007
"471","Palghar","Vasai","March",0.7,NA,NA,2007
"472","Palghar","Vasai","April",1,NA,NA,2007
