"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"194","Raigadh","Roha","February",0.7,NA,NA,2014
"195","Raigadh","Roha","March",0.7,NA,NA,2014
"196","Raigadh","Roha","April",3.1,NA,NA,2014
"197","Raigadh","Roha","May",20.2,0,0,2014
"198","Raigadh","Roha","June",704.9,132.8,10,2014
"199","Raigadh","Roha","July",1265.5,1136.2,28,2014
"200","Raigadh","Roha","August",827.5,637.3,29,2014
"201","Raigadh","Roha","September",366.3,497.4,18,2014
"202","Raigadh","Roha","October",129.1,55.6,5,2014
"203","Raigadh","Roha","November",23.9,NA,NA,2014
"204","Raigadh","Roha","December",1.6,NA,NA,2014
"205","Raigadh","Poladpur","January",0.1,NA,NA,2014
"206","Raigadh","Poladpur","February",0.1,NA,NA,2014
"207","Raigadh","Poladpur","March",1.9,NA,NA,2014
"208","Raigadh","Poladpur","April",5,NA,NA,2014
"209","Raigadh","Poladpur","May",48.9,0,0,2014
"210","Raigadh","Poladpur","June",728.6,32.4,2,2014
"211","Raigadh","Poladpur","July",1371.3,1173.9,30,2014
"212","Raigadh","Poladpur","August",1051.1,920.2,30,2014
"213","Raigadh","Poladpur","September",412.4,428.9,13,2014
"214","Raigadh","Poladpur","October",148.6,54.9,5,2014
"215","Raigadh","Poladpur","November",30,NA,NA,2014
"216","Raigadh","Poladpur","December",11.3,NA,NA,2014
"217","Raigadh","Murud","January",0.1,0,0,2014
"218","Raigadh","Murud","February",0.1,NA,NA,2014
"219","Raigadh","Murud","March",0.1,NA,NA,2014
"220","Raigadh","Murud","April",0.1,0,0,2014
"221","Raigadh","Murud","May",28.9,14.3,1,2014
"222","Raigadh","Murud","June",664.2,109.9,10,2014
"223","Raigadh","Murud","July",917.6,1089.4,27,2014
"224","Raigadh","Murud","August",700.2,453.3,26,2014
"225","Raigadh","Murud","September",348.8,386,14,2014
"226","Raigadh","Murud","October",107.7,39.3,2,2014
"227","Raigadh","Murud","November",9.8,NA,NA,2014
"228","Raigadh","Murud","December",3.1,NA,NA,2014
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2014
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2014
"231","Raigadh","Shriwardhan","March",0.1,NA,NA,2014
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2014
"233","Raigadh","Shriwardhan","May",30.2,0,0,2014
"234","Raigadh","Shriwardhan","June",911.6,51.1,4,2014
"235","Raigadh","Shriwardhan","July",1150.5,1123.5,27,2014
"236","Raigadh","Shriwardhan","August",745.4,449.3,21,2014
"237","Raigadh","Shriwardhan","September",337.1,357.5,17,2014
"238","Raigadh","Shriwardhan","October",85,9.4,1,2014
"239","Raigadh","Shriwardhan","November",3.7,NA,NA,2014
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2014
"241","Raigadh","Mahasala","January",0.1,NA,NA,2014
"242","Raigadh","Mahasala","February",0.1,NA,NA,2014
"243","Raigadh","Mahasala","March",0.1,NA,NA,2014
"244","Raigadh","Mahasala","April",4.8,NA,NA,2014
"245","Raigadh","Mahasala","May",34.6,0,0,2014
"246","Raigadh","Mahasala","June",803.5,140.6,5,2014
"247","Raigadh","Mahasala","July",1277.4,1333.2,30,2014
"248","Raigadh","Mahasala","August",935.6,679.7,22,2014
"249","Raigadh","Mahasala","September",394.3,369.9,14,2014
"250","Raigadh","Mahasala","October",120.5,28,2,2014
"251","Raigadh","Mahasala","November",5.2,NA,NA,2014
"252","Raigadh","Mahasala","December",3,NA,NA,2014
"253","Raigadh","Tala","January",1.6,NA,NA,2014
"254","Raigadh","Tala","February",0.5,NA,NA,2014
"255","Raigadh","Tala","March",0.4,NA,NA,2014
"256","Raigadh","Tala","April",5.2,NA,NA,2014
"257","Raigadh","Tala","May",26.4,0,0,2014
"258","Raigadh","Tala","June",630.3,203,9,2014
"259","Raigadh","Tala","July",1248.4,1395,28,2014
"260","Raigadh","Tala","August",776.4,575,27,2014
"261","Raigadh","Tala","September",387.1,504,13,2014
"262","Raigadh","Tala","October",115.5,40,2,2014
"263","Raigadh","Tala","November",20,NA,NA,2014
"264","Raigadh","Tala","December",3,NA,NA,2014
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2014
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2014
"267","Ratnagiri","Chiplun","March",2.2,NA,NA,2014
"268","Ratnagiri","Chiplun","April",9.4,NA,NA,2014
"269","Ratnagiri","Chiplun","May",37.8,0.5,0,2014
"270","Ratnagiri","Chiplun","June",783.9,365.5,14,2014
"271","Ratnagiri","Chiplun","July",1377.8,1626.6,29,2014
"272","Ratnagiri","Chiplun","August",956.2,887,31,2014
"273","Ratnagiri","Chiplun","September",429.5,623,22,2014
"274","Ratnagiri","Chiplun","October",171.2,154.7,9,2014
"275","Ratnagiri","Chiplun","November",34.4,13,1,2014
"276","Ratnagiri","Chiplun","December",5.2,0,0,2014
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2014
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2014
"279","Ratnagiri","Dapoli","March",0.3,NA,NA,2014
"280","Ratnagiri","Dapoli","April",6.4,NA,NA,2014
"281","Ratnagiri","Dapoli","May",29,0,0,2014
"282","Ratnagiri","Dapoli","June",910.3,207,11,2014
"283","Ratnagiri","Dapoli","July",1298.3,1437.8,28,2014
"284","Ratnagiri","Dapoli","August",958.7,711.3,27,2014
"285","Ratnagiri","Dapoli","September",418.5,573.6,21,2014
"286","Ratnagiri","Dapoli","October",99.8,21.1,2,2014
"287","Ratnagiri","Dapoli","November",22.1,19,1,2014
"288","Ratnagiri","Dapoli","December",2.5,1.4,0,2014
"289","Ratnagiri","Khed","January",1.1,NA,NA,2014
"290","Ratnagiri","Khed","February",0.7,NA,NA,2014
"291","Ratnagiri","Khed","March",0.7,NA,NA,2014
"292","Ratnagiri","Khed","April",5.5,NA,NA,2014
"293","Ratnagiri","Khed","May",26.2,0,0,2014
"294","Ratnagiri","Khed","June",827.2,256.5,14,2014
"295","Ratnagiri","Khed","July",1379.9,1462.1,30,2014
"296","Ratnagiri","Khed","August",894.2,839.7,30,2014
"297","Ratnagiri","Khed","September",409.6,616.9,20,2014
"298","Ratnagiri","Khed","October",155.4,61.1,3,2014
"299","Ratnagiri","Khed","November",29.9,NA,NA,2014
"300","Ratnagiri","Khed","December",4.5,0,0,2014
"301","Ratnagiri","Guhagar","January",1,NA,NA,2014
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2014
"303","Ratnagiri","Guhagar","March",0.1,NA,NA,2014
"304","Ratnagiri","Guhagar","April",4.2,NA,NA,2014
"305","Ratnagiri","Guhagar","May",31,0,0,2014
"306","Ratnagiri","Guhagar","June",696.6,355.2,16,2014
"307","Ratnagiri","Guhagar","July",893.3,1462.7,29,2014
"308","Ratnagiri","Guhagar","August",338.1,627.8,27,2014
"309","Ratnagiri","Guhagar","September",657.9,412.6,16,2014
"310","Ratnagiri","Guhagar","October",99,19.2,2,2014
"311","Ratnagiri","Guhagar","November",20.1,NA,NA,2014
"312","Ratnagiri","Guhagar","December",3.4,3.8,1,2014
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2014
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2014
"315","Ratnagiri","Mandangad","March",0.9,NA,NA,2014
"316","Ratnagiri","Mandangad","April",7,NA,NA,2014
"317","Ratnagiri","Mandangad","May",28.7,0,0,2014
"318","Ratnagiri","Mandangad","June",858,198.4,8,2014
"319","Ratnagiri","Mandangad","July",1587.1,1434.5,28,2014
"320","Ratnagiri","Mandangad","August",1012.1,777.8,26,2014
"321","Ratnagiri","Mandangad","September",439.6,550,18,2014
"322","Ratnagiri","Mandangad","October",133.9,23.3,3,2014
"323","Ratnagiri","Mandangad","November",22.2,3,1,2014
"324","Ratnagiri","Mandangad","December",5.6,0,0,2014
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2014
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2014
"327","Ratnagiri","Ratnagiri","March",0.1,NA,NA,2014
"328","Ratnagiri","Ratnagiri","April",3.6,NA,NA,2014
"329","Ratnagiri","Ratnagiri","May",35.7,0,0,2014
"330","Ratnagiri","Ratnagiri","June",825.2,196.6,17,2014
"331","Ratnagiri","Ratnagiri","July",944.5,1271.4,30,2014
"332","Ratnagiri","Ratnagiri","August",633.8,502.1,23,2014
"333","Ratnagiri","Ratnagiri","September",347.5,420.8,19,2014
"334","Ratnagiri","Ratnagiri","October",159.2,55.6,6,2014
"335","Ratnagiri","Ratnagiri","November",20.9,0,0,2014
"336","Ratnagiri","Ratnagiri","December",8.5,1.2,0,2014
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2014
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2014
"339","Ratnagiri","Sangameshwar","March",2.4,NA,NA,2014
"340","Ratnagiri","Sangameshwar","April",10.3,NA,NA,2014
"341","Ratnagiri","Sangameshwar","May",38.5,0,0,2014
"342","Ratnagiri","Sangameshwar","June",783.1,387.6,18,2014
"343","Ratnagiri","Sangameshwar","July",1447.8,1755.6,30,2014
"344","Ratnagiri","Sangameshwar","August",888.1,788.5,28,2014
"345","Ratnagiri","Sangameshwar","September",429.7,546,22,2014
"346","Ratnagiri","Sangameshwar","October",182.9,116.4,9,2014
"347","Ratnagiri","Sangameshwar","November",39.6,NA,NA,2014
"348","Ratnagiri","Sangameshwar","December",6.6,15.3,2,2014
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2014
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2014
"351","Ratnagiri","Rajapur","March",0.2,NA,NA,2014
"352","Ratnagiri","Rajapur","April",4.6,NA,NA,2014
"353","Ratnagiri","Rajapur","May",37.7,0,0,2014
"354","Ratnagiri","Rajapur","June",849.2,316,17,2014
"355","Ratnagiri","Rajapur","July",1239.8,1281.3,31,2014
"356","Ratnagiri","Rajapur","August",863.9,598.2,26,2014
"357","Ratnagiri","Rajapur","September",359.7,347.4,23,2014
"358","Ratnagiri","Rajapur","October",133.4,69.8,8,2014
"359","Ratnagiri","Rajapur","November",31.3,0,0,2014
"360","Ratnagiri","Rajapur","December",4,2.6,0,2014
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2014
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2014
"363","Ratnagiri","Lanja","March",0.8,NA,NA,2014
"364","Ratnagiri","Lanja","April",11.9,NA,NA,2014
"365","Ratnagiri","Lanja","May",63.4,0,0,2014
"366","Ratnagiri","Lanja","June",828,350.2,21,2014
"367","Ratnagiri","Lanja","July",1409.1,1508,30,2014
"368","Ratnagiri","Lanja","August",915.8,700.2,25,2014
"369","Ratnagiri","Lanja","September",386,568.2,19,2014
"370","Ratnagiri","Lanja","October",186.2,83,6,2014
"371","Ratnagiri","Lanja","November",33.2,46.2,1,2014
"372","Ratnagiri","Lanja","December",14.3,24.4,2,2014
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2014
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2014
"375","Sindhudurg","Devgad","March",0.5,NA,NA,2014
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2014
"377","Sindhudurg","Devgad","May",47.2,NA,NA,2014
"378","Sindhudurg","Devgad","June",735.2,264.4,14,2014
"379","Sindhudurg","Devgad","July",765.3,1091.3,30,2014
"380","Sindhudurg","Devgad","August",508.2,644.8,24,2014
"381","Sindhudurg","Devgad","September",285.6,228.9,21,2014
"382","Sindhudurg","Devgad","October",101.6,122.3,7,2014
"383","Sindhudurg","Devgad","November",27.4,7.7,1,2014
"384","Sindhudurg","Devgad","December",8.5,3.7,1,2014
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2014
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2014
"387","Sindhudurg","Malwan","March",0.7,NA,NA,2014
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2014
"389","Sindhudurg","Malwan","May",53.2,NA,NA,2014
"390","Sindhudurg","Malwan","June",730.1,284.2,14,2014
"391","Sindhudurg","Malwan","July",761.3,1252.1,30,2014
"392","Sindhudurg","Malwan","August",482.4,641.5,27,2014
"393","Sindhudurg","Malwan","September",256.6,216.1,20,2014
"394","Sindhudurg","Malwan","October",90.9,118.1,9,2014
"395","Sindhudurg","Malwan","November",27.8,0,0,2014
"396","Sindhudurg","Malwan","December",7.9,4.1,1,2014
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2014
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2014
"399","Sindhudurg","Sawantwadi","March",0.8,NA,NA,2014
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2014
"401","Sindhudurg","Sawantwadi","May",62.7,0,0,2014
"402","Sindhudurg","Sawantwadi","June",1008.7,473.2,16,2014
"403","Sindhudurg","Sawantwadi","July",1430.8,1543.3,30,2014
"404","Sindhudurg","Sawantwadi","August",830.6,983.8,29,2014
"405","Sindhudurg","Sawantwadi","September",357.8,498.4,24,2014
"406","Sindhudurg","Sawantwadi","October",187.3,250.4,13,2014
"407","Sindhudurg","Sawantwadi","November",46.4,17,2,2014
"408","Sindhudurg","Sawantwadi","December",10.7,0,0,2014
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2014
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2014
"411","Sindhudurg","Vengurla","March",0.7,NA,NA,2014
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2014
"413","Sindhudurg","Vengurla","May",69,5,1,2014
"414","Sindhudurg","Vengurla","June",932.8,405.8,12,2014
"415","Sindhudurg","Vengurla","July",1035.6,1089.7,29,2014
"416","Sindhudurg","Vengurla","August",596.4,542.2,24,2014
"417","Sindhudurg","Vengurla","September",295.5,227.7,17,2014
"418","Sindhudurg","Vengurla","October",105.1,144.6,9,2014
"419","Sindhudurg","Vengurla","November",31.4,NA,NA,2014
"420","Sindhudurg","Vengurla","December",5.4,0.5,0,2014
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2014
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2014
"423","Sindhudurg","Kankawali","March",3.6,NA,NA,2014
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2014
"425","Sindhudurg","Kankawali","May",90,20,1,2014
"426","Sindhudurg","Kankawali","June",874.2,303.7,16,2014
"427","Sindhudurg","Kankawali","July",1321.1,1457.5,30,2014
"428","Sindhudurg","Kankawali","August",898.6,765.9,30,2014
"429","Sindhudurg","Kankawali","September",387.6,347.5,24,2014
"430","Sindhudurg","Kankawali","October",190.8,225.8,15,2014
"431","Sindhudurg","Kankawali","November",31.1,133.9,3,2014
"432","Sindhudurg","Kankawali","December",5.6,4,1,2014
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2014
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2014
"435","Sindhudurg","Kudal","March",1,NA,NA,2014
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2014
"437","Sindhudurg","Kudal","May",58.5,0,0,2014
"438","Sindhudurg","Kudal","June",881.4,380.8,13,2014
"439","Sindhudurg","Kudal","July",1129.9,1219.6,30,2014
"440","Sindhudurg","Kudal","August",611.9,587.6,30,2014
"441","Sindhudurg","Kudal","September",289.4,302.2,23,2014
"442","Sindhudurg","Kudal","October",135.3,173.5,10,2014
"443","Sindhudurg","Kudal","November",38,7.3,1,2014
"444","Sindhudurg","Kudal","December",9.7,0,0,2014
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2014
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2014
"447","Sindhudurg","Vaibhavwadi","March",0.1,NA,NA,2014
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2014
"449","Sindhudurg","Vaibhavwadi","May",69.6,10,1,2014
"450","Sindhudurg","Vaibhavwadi","June",1138.9,353.2,16,2014
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1422.3,30,2014
"452","Sindhudurg","Vaibhavwadi","August",1595.6,877.2,31,2014
"453","Sindhudurg","Vaibhavwadi","September",761.2,408.5,23,2014
"454","Sindhudurg","Vaibhavwadi","October",131.3,182,11,2014
"455","Sindhudurg","Vaibhavwadi","November",36,85,3,2014
"456","Sindhudurg","Vaibhavwadi","December",10.3,7.3,1,2014
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2014
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2014
"459","Sindhudurg","Dodamarg","March",0.8,NA,NA,2014
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2014
"461","Sindhudurg","Dodamarg","May",62.7,0,0,2014
"462","Sindhudurg","Dodamarg","June",1008.7,552,13,2014
"463","Sindhudurg","Dodamarg","July",1430.8,1664.5,30,2014
