"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"80","Thane","Ambarnath","August",604.3,535.2,29,1998
"81","Thane","Ambarnath","September",301.9,552.8,19,1998
"82","Thane","Ambarnath","October",90.6,147,12,1998
"83","Thane","Ambarnath","November",16.3,3.2,1,1998
"84","Thane","Ambarnath","December",2.8,0,0,1998
"85","Raigadh","Alibag","January",1.7,0,0,1998
"86","Raigadh","Alibag","February",2,0,0,1998
"87","Raigadh","Alibag","March",0.2,0,0,1998
"88","Raigadh","Alibag","April",1.8,0,0,1998
"89","Raigadh","Alibag","May",17,0,0,1998
"90","Raigadh","Alibag","June",540.8,471.2,11,1998
"91","Raigadh","Alibag","July",723,866.5,18,1998
"92","Raigadh","Alibag","August",479.4,596.9,20,1998
"93","Raigadh","Alibag","September",313.1,379.9,19,1998
"94","Raigadh","Alibag","October",74.8,204.1,10,1998
"95","Raigadh","Alibag","November",20.4,27.8,1,1998
"96","Raigadh","Alibag","December",3,0,0,1998
"97","Raigadh","Panwel","January",0.9,0,0,1998
"98","Raigadh","Panwel","February",0.8,0,0,1998
"99","Raigadh","Panwel","March",0.5,0,0,1998
"100","Raigadh","Panwel","April",1.8,0,0,1998
"101","Raigadh","Panwel","May",15.9,0,0,1998
"102","Raigadh","Panwel","June",567.5,465.5,10,1998
"103","Raigadh","Panwel","July",1128.9,288.3,19,1998
"104","Raigadh","Panwel","August",790.4,548.6,24,1998
"105","Raigadh","Panwel","September",402,630,20,1998
"106","Raigadh","Panwel","October",94.5,378.2,11,1998
"107","Raigadh","Panwel","November",15.3,77.3,5,1998
"108","Raigadh","Panwel","December",2.5,0,0,1998
"109","Raigadh","Karjat","January",1.1,0,0,1998
"110","Raigadh","Karjat","February",0.5,0,0,1998
"111","Raigadh","Karjat","March",1.6,0,0,1998
"112","Raigadh","Karjat","April",2.8,0,0,1998
"113","Raigadh","Karjat","May",19.3,28,3,1998
"114","Raigadh","Karjat","June",548.7,325.2,13,1998
"115","Raigadh","Karjat","July",1378.2,878.1,24,1998
"116","Raigadh","Karjat","August",937.6,781.8,26,1998
"117","Raigadh","Karjat","September",436,662.4,21,1998
"118","Raigadh","Karjat","October",131.4,206,15,1998
"119","Raigadh","Karjat","November",19.9,20.1,3,1998
"120","Raigadh","Karjat","December",2.4,0,0,1998
"121","Raigadh","Khalapur","January",0.1,0,0,1998
"122","Raigadh","Khalapur","February",0.1,0,0,1998
"123","Raigadh","Khalapur","March",0.1,0,0,1998
"124","Raigadh","Khalapur","April",1.5,0,0,1998
"125","Raigadh","Khalapur","May",26.5,0,0,1998
"126","Raigadh","Khalapur","June",563.4,336,13,1998
"127","Raigadh","Khalapur","July",1302.2,850,25,1998
"128","Raigadh","Khalapur","August",1026.1,892,28,1998
"129","Raigadh","Khalapur","September",458.5,661.2,21,1998
"130","Raigadh","Khalapur","October",142,263.4,14,1998
"131","Raigadh","Khalapur","November",7.8,22,3,1998
"132","Raigadh","Khalapur","December",8,0,0,1998
"133","Raigadh","Uran","January",1.6,0,0,1998
"134","Raigadh","Uran","February",1.7,0,0,1998
"135","Raigadh","Uran","March",1,0,0,1998
"136","Raigadh","Uran","April",1.1,0,0,1998
"137","Raigadh","Uran","May",14.8,0,0,1998
"138","Raigadh","Uran","June",524.2,617,10,1998
"139","Raigadh","Uran","July",762.4,571,18,1998
"140","Raigadh","Uran","August",486.6,586.4,21,1998
"141","Raigadh","Uran","September",306.3,357,17,1998
"142","Raigadh","Uran","October",71.7,229.6,10,1998
"143","Raigadh","Uran","November",11.7,34,2,1998
"144","Raigadh","Uran","December",1.6,0,0,1998
"145","Raigadh","Sudhagad","January",0.1,0,0,1998
"146","Raigadh","Sudhagad","February",0.1,0,0,1998
"147","Raigadh","Sudhagad","March",0.1,0,0,1998
"148","Raigadh","Sudhagad","April",2.3,0,0,1998
"149","Raigadh","Sudhagad","May",27.7,0,0,1998
"150","Raigadh","Sudhagad","June",735.6,648,15,1998
"151","Raigadh","Sudhagad","July",1484,1715,26,1998
"152","Raigadh","Sudhagad","August",1067.7,843,25,1998
"153","Raigadh","Sudhagad","September",452.1,531,23,1998
"154","Raigadh","Sudhagad","October",105.5,468,14,1998
"155","Raigadh","Sudhagad","November",14.6,181,8,1998
"156","Raigadh","Sudhagad","December",6.6,1,0,1998
"157","Raigadh","Pen","January",1.2,0,0,1998
"158","Raigadh","Pen","February",1,0,0,1998
"159","Raigadh","Pen","March",0.5,0,0,1998
"160","Raigadh","Pen","April",1.5,0,0,1998
"161","Raigadh","Pen","May",13.1,0,0,1998
"162","Raigadh","Pen","June",554.1,497.3,11,1998
"163","Raigadh","Pen","July",1112.4,1066.1,25,1998
"164","Raigadh","Pen","August",760.2,1061.9,23,1998
"165","Raigadh","Pen","September",407.3,716,20,1998
"166","Raigadh","Pen","October",103.9,409.2,14,1998
"167","Raigadh","Pen","November",19,0,0,1998
"168","Raigadh","Pen","December",2.2,0,0,1998
"169","Raigadh","Mahad","January",1.6,0,0,1998
"170","Raigadh","Mahad","February",0.4,0,0,1998
"171","Raigadh","Mahad","March",0.7,0,0,1998
"172","Raigadh","Mahad","April",7.3,0,0,1998
"173","Raigadh","Mahad","May",32.9,33.4,3,1998
"174","Raigadh","Mahad","June",651,501.3,15,1998
"175","Raigadh","Mahad","July",1348.2,807.5,25,1998
"176","Raigadh","Mahad","August",912.9,954.1,29,1998
"177","Raigadh","Mahad","September",414.1,465.7,20,1998
"178","Raigadh","Mahad","October",128.3,259.9,13,1998
"179","Raigadh","Mahad","November",22.8,41.1,3,1998
"180","Raigadh","Mahad","December",4.3,0,0,1998
"181","Raigadh","Mangaon","January",1.6,0,0,1998
"182","Raigadh","Mangaon","February",0.5,0,0,1998
"183","Raigadh","Mangaon","March",0.4,0,0,1998
"184","Raigadh","Mangaon","April",5.2,0,0,1998
"185","Raigadh","Mangaon","May",26.4,0,0,1998
"186","Raigadh","Mangaon","June",630.3,645,16,1998
"187","Raigadh","Mangaon","July",1248.4,1306,25,1998
"188","Raigadh","Mangaon","August",776.4,1003,27,1998
"189","Raigadh","Mangaon","September",387.1,799,22,1998
"190","Raigadh","Mangaon","October",115.5,358,14,1998
"191","Raigadh","Mangaon","November",20,52,4,1998
"192","Raigadh","Mangaon","December",3,0,0,1998
"193","Raigadh","Roha","January",1.7,0,0,1998
"194","Raigadh","Roha","February",0.7,0,0,1998
"195","Raigadh","Roha","March",0.7,0,0,1998
"196","Raigadh","Roha","April",3.1,0,0,1998
"197","Raigadh","Roha","May",20.2,0,0,1998
"198","Raigadh","Roha","June",704.9,573,14,1998
"199","Raigadh","Roha","July",1265.5,1667.8,26,1998
"200","Raigadh","Roha","August",827.5,819,27,1998
"201","Raigadh","Roha","September",366.3,868,23,1998
"202","Raigadh","Roha","October",129.1,255,14,1998
"203","Raigadh","Roha","November",23.9,69,7,1998
"204","Raigadh","Roha","December",1.6,0,0,1998
"205","Raigadh","Poladpur","January",0.1,0,0,1998
"206","Raigadh","Poladpur","February",0.1,0,0,1998
"207","Raigadh","Poladpur","March",1.9,0,0,1998
"208","Raigadh","Poladpur","April",5,0,0,1998
"209","Raigadh","Poladpur","May",48.9,0,0,1998
"210","Raigadh","Poladpur","June",728.6,532,15,1998
"211","Raigadh","Poladpur","July",1371.3,1166,28,1998
"212","Raigadh","Poladpur","August",1051.1,1148,30,1998
"213","Raigadh","Poladpur","September",412.4,528,26,1998
"214","Raigadh","Poladpur","October",148.6,332,14,1998
"215","Raigadh","Poladpur","November",30,77,5,1998
"216","Raigadh","Poladpur","December",11.3,0,0,1998
"217","Raigadh","Murud","January",0.1,0,0,1998
"218","Raigadh","Murud","February",0.1,0,0,1998
"219","Raigadh","Murud","March",0.1,0,0,1998
"220","Raigadh","Murud","April",0.1,0,0,1998
"221","Raigadh","Murud","May",28.9,0,0,1998
"222","Raigadh","Murud","June",664.2,557,15,1998
"223","Raigadh","Murud","July",917.6,1168,24,1998
"224","Raigadh","Murud","August",700.2,635,23,1998
"225","Raigadh","Murud","September",348.8,718,23,1998
"226","Raigadh","Murud","October",107.7,220,12,1998
"227","Raigadh","Murud","November",9.8,11,1,1998
"228","Raigadh","Murud","December",3.1,0,0,1998
"229","Raigadh","Shriwardhan","January",0.1,0,0,1998
"230","Raigadh","Shriwardhan","February",0.1,0,0,1998
"231","Raigadh","Shriwardhan","March",0.1,0,0,1998
"232","Raigadh","Shriwardhan","April",0.1,0,0,1998
"233","Raigadh","Shriwardhan","May",30.2,0,0,1998
"234","Raigadh","Shriwardhan","June",911.6,482.6,17,1998
"235","Raigadh","Shriwardhan","July",1150.5,753.6,23,1998
"236","Raigadh","Shriwardhan","August",745.4,799.2,26,1998
"237","Raigadh","Shriwardhan","September",337.1,352.2,16,1998
"238","Raigadh","Shriwardhan","October",85,239.1,10,1998
"239","Raigadh","Shriwardhan","November",3.7,35,3,1998
"240","Raigadh","Shriwardhan","December",12.9,0,0,1998
"241","Raigadh","Mahasala","January",0.1,0,0,1998
"242","Raigadh","Mahasala","February",0.1,0,0,1998
"243","Raigadh","Mahasala","March",0.1,0,0,1998
"244","Raigadh","Mahasala","April",4.8,0,0,1998
"245","Raigadh","Mahasala","May",34.6,0,0,1998
"246","Raigadh","Mahasala","June",803.5,544.2,15,1998
"247","Raigadh","Mahasala","July",1277.4,1114.9,26,1998
"248","Raigadh","Mahasala","August",935.6,933.2,25,1998
"249","Raigadh","Mahasala","September",394.3,392.3,17,1998
"250","Raigadh","Mahasala","October",120.5,236.3,11,1998
"251","Raigadh","Mahasala","November",5.2,77.2,4,1998
"252","Raigadh","Mahasala","December",3,0,0,1998
"253","Raigadh","Tala","January",1.6,0,0,1998
"254","Raigadh","Tala","February",0.5,0,0,1998
"255","Raigadh","Tala","March",0.4,0,0,1998
"256","Raigadh","Tala","April",5.2,0,0,1998
"257","Raigadh","Tala","May",26.4,0,0,1998
"258","Raigadh","Tala","June",630.3,645,16,1998
"259","Raigadh","Tala","July",1248.4,1306,25,1998
"260","Raigadh","Tala","August",776.4,1003,27,1998
"261","Raigadh","Tala","September",387.1,799,22,1998
"262","Raigadh","Tala","October",115.5,358,14,1998
"263","Raigadh","Tala","November",20,0,0,1998
"264","Raigadh","Tala","December",3,0,0,1998
"265","Ratnagiri","Chiplun","January",1.9,0,0,1998
"266","Ratnagiri","Chiplun","February",0.5,0,0,1998
"267","Ratnagiri","Chiplun","March",2.2,0,0,1998
"268","Ratnagiri","Chiplun","April",9.4,0,0,1998
"269","Ratnagiri","Chiplun","May",37.8,0,0,1998
"270","Ratnagiri","Chiplun","June",783.9,1117,16,1998
"271","Ratnagiri","Chiplun","July",1377.8,825,24,1998
"272","Ratnagiri","Chiplun","August",956.2,991,30,1998
"273","Ratnagiri","Chiplun","September",429.5,463,21,1998
"274","Ratnagiri","Chiplun","October",171.2,267,15,1998
"275","Ratnagiri","Chiplun","November",34.4,82,4,1998
"276","Ratnagiri","Chiplun","December",5.2,0,0,1998
"277","Ratnagiri","Dapoli","January",1.6,0,0,1998
"278","Ratnagiri","Dapoli","February",0.7,0,0,1998
"279","Ratnagiri","Dapoli","March",0.3,0,0,1998
"280","Ratnagiri","Dapoli","April",6.4,0,0,1998
"281","Ratnagiri","Dapoli","May",29,0,0,1998
"282","Ratnagiri","Dapoli","June",910.3,664,18,1998
"283","Ratnagiri","Dapoli","July",1298.3,1361.9,26,1998
"284","Ratnagiri","Dapoli","August",958.7,1040.7,25,1998
"285","Ratnagiri","Dapoli","September",418.5,404.5,21,1998
"286","Ratnagiri","Dapoli","October",99.8,285.2,14,1998
"287","Ratnagiri","Dapoli","November",22.1,31,3,1998
"288","Ratnagiri","Dapoli","December",2.5,0,0,1998
"289","Ratnagiri","Khed","January",1.1,0,0,1998
"290","Ratnagiri","Khed","February",0.7,0,0,1998
"291","Ratnagiri","Khed","March",0.7,0,0,1998
"292","Ratnagiri","Khed","April",5.5,0,0,1998
"293","Ratnagiri","Khed","May",26.2,4,1,1998
"294","Ratnagiri","Khed","June",827.2,602,17,1998
"295","Ratnagiri","Khed","July",1379.9,896,26,1998
"296","Ratnagiri","Khed","August",894.2,1105.7,27,1998
"297","Ratnagiri","Khed","September",409.6,506,23,1998
"298","Ratnagiri","Khed","October",155.4,445.7,16,1998
"299","Ratnagiri","Khed","November",29.9,68,6,1998
"300","Ratnagiri","Khed","December",4.5,0,0,1998
"301","Ratnagiri","Guhagar","January",1,0,0,1998
"302","Ratnagiri","Guhagar","February",0.5,0,0,1998
"303","Ratnagiri","Guhagar","March",0.1,0,0,1998
"304","Ratnagiri","Guhagar","April",4.2,0,0,1998
"305","Ratnagiri","Guhagar","May",31,0,0,1998
"306","Ratnagiri","Guhagar","June",696.6,885,20,1998
"307","Ratnagiri","Guhagar","July",893.3,737,26,1998
"308","Ratnagiri","Guhagar","August",338.1,728,28,1998
"309","Ratnagiri","Guhagar","September",657.9,611,19,1998
"310","Ratnagiri","Guhagar","October",99,241,14,1998
"311","Ratnagiri","Guhagar","November",20.1,40,2,1998
"312","Ratnagiri","Guhagar","December",3.4,0,0,1998
"313","Ratnagiri","Mandangad","January",1.9,0,0,1998
"314","Ratnagiri","Mandangad","February",0.4,0,0,1998
"315","Ratnagiri","Mandangad","March",0.9,0,0,1998
"316","Ratnagiri","Mandangad","April",7,0,0,1998
"317","Ratnagiri","Mandangad","May",28.7,0,0,1998
"318","Ratnagiri","Mandangad","June",858,587.1,18,1998
"319","Ratnagiri","Mandangad","July",1587.1,1089,29,1998
"320","Ratnagiri","Mandangad","August",1012.1,1068.2,28,1998
"321","Ratnagiri","Mandangad","September",439.6,431.5,22,1998
"322","Ratnagiri","Mandangad","October",133.9,551.2,14,1998
"323","Ratnagiri","Mandangad","November",22.2,58.2,6,1998
"324","Ratnagiri","Mandangad","December",5.6,0,0,1998
"325","Ratnagiri","Ratnagiri","January",0.1,0,0,1998
"326","Ratnagiri","Ratnagiri","February",0.1,0,0,1998
"327","Ratnagiri","Ratnagiri","March",0.1,0,0,1998
"328","Ratnagiri","Ratnagiri","April",3.6,0,0,1998
"329","Ratnagiri","Ratnagiri","May",35.7,0,0,1998
"330","Ratnagiri","Ratnagiri","June",825.2,1066.1,17,1998
"331","Ratnagiri","Ratnagiri","July",944.5,962.1,24,1998
"332","Ratnagiri","Ratnagiri","August",633.8,864.6,23,1998
"333","Ratnagiri","Ratnagiri","September",347.5,589.2,21,1998
"334","Ratnagiri","Ratnagiri","October",159.2,430.1,16,1998
"335","Ratnagiri","Ratnagiri","November",20.9,53.9,3,1998
"336","Ratnagiri","Ratnagiri","December",8.5,0.2,0,1998
"337","Ratnagiri","Sangameshwar","January",2,0,0,1998
"338","Ratnagiri","Sangameshwar","February",0.2,0,0,1998
"339","Ratnagiri","Sangameshwar","March",2.4,0,0,1998
"340","Ratnagiri","Sangameshwar","April",10.3,0,0,1998
"341","Ratnagiri","Sangameshwar","May",38.5,0,0,1998
"342","Ratnagiri","Sangameshwar","June",783.1,834,18,1998
"343","Ratnagiri","Sangameshwar","July",1447.8,1072,26,1998
"344","Ratnagiri","Sangameshwar","August",888.1,1214,29,1998
"345","Ratnagiri","Sangameshwar","September",429.7,695,23,1998
"346","Ratnagiri","Sangameshwar","October",182.9,370,15,1998
"347","Ratnagiri","Sangameshwar","November",39.6,70,2,1998
"348","Ratnagiri","Sangameshwar","December",6.6,0,0,1998
"349","Ratnagiri","Rajapur","January",1.3,0,0,1998
"350","Ratnagiri","Rajapur","February",0.2,0,0,1998
"351","Ratnagiri","Rajapur","March",0.2,0,0,1998
"352","Ratnagiri","Rajapur","April",4.6,0,0,1998
"353","Ratnagiri","Rajapur","May",37.7,0,0,1998
"354","Ratnagiri","Rajapur","June",849.2,842,18,1998
"355","Ratnagiri","Rajapur","July",1239.8,901,26,1998
"356","Ratnagiri","Rajapur","August",863.9,717,28,1998
"357","Ratnagiri","Rajapur","September",359.7,534,24,1998
"358","Ratnagiri","Rajapur","October",133.4,453,16,1998
"359","Ratnagiri","Rajapur","November",31.3,26,2,1998
"360","Ratnagiri","Rajapur","December",4,0,0,1998
"361","Ratnagiri","Lanja","January",1.6,0,0,1998
"362","Ratnagiri","Lanja","February",0.1,0,0,1998
"363","Ratnagiri","Lanja","March",0.8,0,0,1998
"364","Ratnagiri","Lanja","April",11.9,0,0,1998
"365","Ratnagiri","Lanja","May",63.4,0,0,1998
"366","Ratnagiri","Lanja","June",828,787.8,17,1998
"367","Ratnagiri","Lanja","July",1409.1,1009.2,25,1998
"368","Ratnagiri","Lanja","August",915.8,967.2,29,1998
"369","Ratnagiri","Lanja","September",386,524.1,20,1998
"370","Ratnagiri","Lanja","October",186.2,460.7,18,1998
"371","Ratnagiri","Lanja","November",33.2,42,2,1998
"372","Ratnagiri","Lanja","December",14.3,0,0,1998
"373","Sindhudurg","Devgad","January",2.2,0,0,1998
"374","Sindhudurg","Devgad","February",0.1,0,0,1998
"375","Sindhudurg","Devgad","March",0.5,0,0,1998
"376","Sindhudurg","Devgad","April",5.9,0,0,1998
"377","Sindhudurg","Devgad","May",47.2,0,0,1998
"378","Sindhudurg","Devgad","June",735.2,1059,21,1998
"379","Sindhudurg","Devgad","July",765.3,958,21,1998
"380","Sindhudurg","Devgad","August",508.2,441.1,20,1998
"381","Sindhudurg","Devgad","September",285.6,516,20,1998
"382","Sindhudurg","Devgad","October",101.6,118,14,1998
"383","Sindhudurg","Devgad","November",27.4,87,2,1998
"384","Sindhudurg","Devgad","December",8.5,0,0,1998
"385","Sindhudurg","Malwan","January",0.7,0,0,1998
"386","Sindhudurg","Malwan","February",0.6,0,0,1998
"387","Sindhudurg","Malwan","March",0.7,0,0,1998
"388","Sindhudurg","Malwan","April",7.8,0,0,1998
"389","Sindhudurg","Malwan","May",53.2,1,0,1998
"390","Sindhudurg","Malwan","June",730.1,925,18,1998
"391","Sindhudurg","Malwan","July",761.3,1008.2,27,1998
"392","Sindhudurg","Malwan","August",482.4,651.8,26,1998
"393","Sindhudurg","Malwan","September",256.6,442.6,21,1998
"394","Sindhudurg","Malwan","October",90.9,324.5,15,1998
"395","Sindhudurg","Malwan","November",27.8,72.4,2,1998
"396","Sindhudurg","Malwan","December",7.9,0,0,1998
"397","Sindhudurg","Sawantwadi","January",1.5,0,0,1998
"398","Sindhudurg","Sawantwadi","February",0.2,0,0,1998
"399","Sindhudurg","Sawantwadi","March",0.8,0,0,1998
"400","Sindhudurg","Sawantwadi","April",9.5,0,0,1998
"401","Sindhudurg","Sawantwadi","May",62.7,0,0,1998
"402","Sindhudurg","Sawantwadi","June",1008.7,1472,21,1998
"403","Sindhudurg","Sawantwadi","July",1430.8,1723.3,28,1998
"404","Sindhudurg","Sawantwadi","August",830.6,904.7,28,1998
"405","Sindhudurg","Sawantwadi","September",357.8,544,23,1998
"406","Sindhudurg","Sawantwadi","October",187.3,467,16,1998
"407","Sindhudurg","Sawantwadi","November",46.4,103.1,4,1998
"408","Sindhudurg","Sawantwadi","December",10.7,0,0,1998
"409","Sindhudurg","Vengurla","January",0.9,0,0,1998
"410","Sindhudurg","Vengurla","February",0.4,0,0,1998
"411","Sindhudurg","Vengurla","March",0.7,0,0,1998
"412","Sindhudurg","Vengurla","April",7.7,0,0,1998
"413","Sindhudurg","Vengurla","May",69,0,0,1998
"414","Sindhudurg","Vengurla","June",932.8,1014.2,22,1998
"415","Sindhudurg","Vengurla","July",1035.6,911,24,1998
"416","Sindhudurg","Vengurla","August",596.4,511.4,26,1998
"417","Sindhudurg","Vengurla","September",295.5,286.4,17,1998
"418","Sindhudurg","Vengurla","October",105.1,305.4,17,1998
"419","Sindhudurg","Vengurla","November",31.4,56,2,1998
"420","Sindhudurg","Vengurla","December",5.4,0,0,1998
"421","Sindhudurg","Kankawali","January",0.1,0,0,1998
"422","Sindhudurg","Kankawali","February",0.1,0,0,1998
"423","Sindhudurg","Kankawali","March",3.6,0,0,1998
"424","Sindhudurg","Kankawali","April",6.6,0,0,1998
"425","Sindhudurg","Kankawali","May",90,50,3,1998
"426","Sindhudurg","Kankawali","June",874.2,1075,20,1998
"427","Sindhudurg","Kankawali","July",1321.1,1016,26,1998
"428","Sindhudurg","Kankawali","August",898.6,965,25,1998
"429","Sindhudurg","Kankawali","September",387.6,545,22,1998
"430","Sindhudurg","Kankawali","October",190.8,458.4,16,1998
"431","Sindhudurg","Kankawali","November",31.1,46,3,1998
"432","Sindhudurg","Kankawali","December",5.6,0,0,1998
"433","Sindhudurg","Kudal","January",0.8,0,0,1998
"434","Sindhudurg","Kudal","February",0.3,0,0,1998
"435","Sindhudurg","Kudal","March",1,0,0,1998
"436","Sindhudurg","Kudal","April",6.7,0,0,1998
"437","Sindhudurg","Kudal","May",58.5,0,0,1998
"438","Sindhudurg","Kudal","June",881.4,882.6,18,1998
"439","Sindhudurg","Kudal","July",1129.9,1009.9,26,1998
"440","Sindhudurg","Kudal","August",611.9,576.3,25,1998
"441","Sindhudurg","Kudal","September",289.4,385.1,22,1998
"442","Sindhudurg","Kudal","October",135.3,217.5,14,1998
"443","Sindhudurg","Kudal","November",38,36,4,1998
"444","Sindhudurg","Kudal","December",9.7,0,0,1998
"445","Sindhudurg","Vaibhavwadi","January",1.1,0,0,1998
"446","Sindhudurg","Vaibhavwadi","February",0.2,0,0,1998
"447","Sindhudurg","Vaibhavwadi","March",0.1,0,0,1998
"448","Sindhudurg","Vaibhavwadi","April",8.1,0,0,1998
"449","Sindhudurg","Vaibhavwadi","May",69.6,0,0,1998
"450","Sindhudurg","Vaibhavwadi","June",1138.9,1027,19,1998
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1100.6,30,1998
"452","Sindhudurg","Vaibhavwadi","August",1595.6,1031,28,1998
"453","Sindhudurg","Vaibhavwadi","September",761.2,624.4,26,1998
"454","Sindhudurg","Vaibhavwadi","October",131.3,336.6,16,1998
"455","Sindhudurg","Vaibhavwadi","November",36,35.6,1,1998
"456","Sindhudurg","Vaibhavwadi","December",10.3,0,0,1998
"457","Sindhudurg","Dodamarg","January",1.5,0,0,1998
"458","Sindhudurg","Dodamarg","February",0.2,0,0,1998
"459","Sindhudurg","Dodamarg","March",0.8,0,0,1998
"460","Sindhudurg","Dodamarg","April",9.5,0,0,1998
"461","Sindhudurg","Dodamarg","May",62.7,0,0,1998
"462","Sindhudurg","Dodamarg","June",1008.7,1472,21,1998
"463","Sindhudurg","Dodamarg","July",1430.8,1723.3,28,1998
"464","Sindhudurg","Dodamarg","August",830.6,904.7,28,1998
"465","Sindhudurg","Dodamarg","September",357.8,544,23,1998
"466","Sindhudurg","Dodamarg","October",187.3,467,16,1998
"467","Sindhudurg","Dodamarg","November",46.4,103.1,4,1998
"468","Sindhudurg","Dodamarg","December",10.7,0,0,1998
"469","Palghar","Vasai","January",2.2,0,0,1998
"470","Palghar","Vasai","February",1.2,0,0,1998
"471","Palghar","Vasai","March",0.7,0,0,1998
"472","Palghar","Vasai","April",1,0,0,1998
"473","Palghar","Vasai","May",14.3,0,0,1998
"474","Palghar","Vasai","June",475.8,547,11,1998
"475","Palghar","Vasai","July",736.4,783,25,1998
"476","Palghar","Vasai","August",424.1,648,26,1998
"477","Palghar","Vasai","September",297.1,857,17,1998
"478","Palghar","Vasai","October",79,371,11,1998
"479","Palghar","Vasai","November",12.9,2,0,1998
"480","Palghar","Vasai","December",3.2,0,0,1998
"481","Palghar","Wada","January",2.9,0,0,1998
"482","Palghar","Wada","February",0.8,0,0,1998
"483","Palghar","Wada","March",0.5,0,0,1998
"484","Palghar","Wada","April",1.9,0,0,1998
