"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"42","Thane","Bhivandi","June",471.7,62.4,7,2009
"43","Thane","Bhivandi","July",965.8,999.6,26,2009
"44","Thane","Bhivandi","August",646.4,101.4,11,2009
"45","Thane","Bhivandi","September",337.6,178.7,11,2009
"46","Thane","Bhivandi","October",94.8,285.9,3,2009
"47","Thane","Bhivandi","November",10.7,40,4,2009
"48","Thane","Bhivandi","December",2.3,NA,NA,2009
"49","Thane","Shahapur","January",2.5,NA,NA,2009
"50","Thane","Shahapur","February",1,NA,NA,2009
"51","Thane","Shahapur","March",1.9,NA,NA,2009
"52","Thane","Shahapur","April",1.7,NA,NA,2009
"53","Thane","Shahapur","May",18.2,NA,NA,2009
"54","Thane","Shahapur","June",412.7,135.8,6,2009
"55","Thane","Shahapur","July",1102.4,1492.6,28,2009
"56","Thane","Shahapur","August",703.2,146.5,9,2009
"57","Thane","Shahapur","September",338.1,88.4,9,2009
"58","Thane","Shahapur","October",95.2,86.6,3,2009
"59","Thane","Shahapur","November",15.8,51.4,2,2009
"60","Thane","Shahapur","December",2.9,NA,NA,2009
"61","Thane","Ulhasnagar","January",1.7,NA,NA,2009
"62","Thane","Ulhasnagar","February",1.2,NA,NA,2009
"63","Thane","Ulhasnagar","March",0.4,NA,NA,2009
"64","Thane","Ulhasnagar","April",1.3,NA,NA,2009
"65","Thane","Ulhasnagar","May",13.2,NA,NA,2009
"66","Thane","Ulhasnagar","June",457,60.3,4,2009
"67","Thane","Ulhasnagar","July",1001.4,1105.8,28,2009
"68","Thane","Ulhasnagar","August",604.3,114.2,14,2009
"69","Thane","Ulhasnagar","September",301.9,300.5,12,2009
"70","Thane","Ulhasnagar","October",90.6,325.1,5,2009
"71","Thane","Ulhasnagar","November",16.3,142,5,2009
"72","Thane","Ulhasnagar","December",2.8,NA,NA,2009
"73","Thane","Ambarnath","January",1.7,NA,NA,2009
"74","Thane","Ambarnath","February",1.2,NA,NA,2009
"75","Thane","Ambarnath","March",0.4,NA,NA,2009
"76","Thane","Ambarnath","April",1.3,NA,NA,2009
"77","Thane","Ambarnath","May",13.2,NA,NA,2009
"78","Thane","Ambarnath","June",457,31.2,4,2009
"79","Thane","Ambarnath","July",1001.4,603.8,25,2009
"80","Thane","Ambarnath","August",604.3,139.5,8,2009
"81","Thane","Ambarnath","September",301.9,243.9,13,2009
"82","Thane","Ambarnath","October",90.6,288.4,6,2009
"83","Thane","Ambarnath","November",16.3,140.2,5,2009
"84","Thane","Ambarnath","December",2.8,NA,NA,2009
"85","Raigadh","Alibag","January",1.7,NA,NA,2009
"86","Raigadh","Alibag","February",2,NA,NA,2009
"87","Raigadh","Alibag","March",0.2,NA,NA,2009
"88","Raigadh","Alibag","April",1.8,NA,NA,2009
"89","Raigadh","Alibag","May",17,NA,NA,2009
"90","Raigadh","Alibag","June",540.8,424.6,8,2009
"91","Raigadh","Alibag","July",723,862.7,26,2009
"92","Raigadh","Alibag","August",479.4,191.9,13,2009
"93","Raigadh","Alibag","September",313.1,552.5,9,2009
"94","Raigadh","Alibag","October",74.8,161.9,5,2009
"95","Raigadh","Alibag","November",20.4,92.6,3,2009
"96","Raigadh","Alibag","December",3,NA,NA,2009
"97","Raigadh","Panwel","January",0.9,NA,NA,2009
"98","Raigadh","Panwel","February",0.8,NA,NA,2009
"99","Raigadh","Panwel","March",0.5,NA,NA,2009
"100","Raigadh","Panwel","April",1.8,NA,NA,2009
"101","Raigadh","Panwel","May",15.9,NA,NA,2009
"102","Raigadh","Panwel","June",567.5,110.7,9,2009
"103","Raigadh","Panwel","July",1128.9,1200.4,27,2009
"104","Raigadh","Panwel","August",790.4,164.6,18,2009
"105","Raigadh","Panwel","September",402,301.2,9,2009
"106","Raigadh","Panwel","October",94.5,227.4,5,2009
"107","Raigadh","Panwel","November",15.3,98,3,2009
"108","Raigadh","Panwel","December",2.5,NA,NA,2009
"109","Raigadh","Karjat","January",1.1,NA,NA,2009
"110","Raigadh","Karjat","February",0.5,NA,NA,2009
"111","Raigadh","Karjat","March",1.6,NA,NA,2009
"112","Raigadh","Karjat","April",2.8,NA,NA,2009
"113","Raigadh","Karjat","May",19.3,NA,NA,2009
"114","Raigadh","Karjat","June",548.7,116.1,8,2009
"115","Raigadh","Karjat","July",1378.2,1457,27,2009
"116","Raigadh","Karjat","August",937.6,296.6,23,2009
"117","Raigadh","Karjat","September",436,295.7,10,2009
"118","Raigadh","Karjat","October",131.4,457.3,6,2009
"119","Raigadh","Karjat","November",19.9,127,4,2009
"120","Raigadh","Karjat","December",2.4,NA,NA,2009
"121","Raigadh","Khalapur","January",0.1,NA,NA,2009
"122","Raigadh","Khalapur","February",0.1,NA,NA,2009
"123","Raigadh","Khalapur","March",0.1,NA,NA,2009
"124","Raigadh","Khalapur","April",1.5,NA,NA,2009
"125","Raigadh","Khalapur","May",26.5,NA,NA,2009
"126","Raigadh","Khalapur","June",563.4,163.5,9,2009
"127","Raigadh","Khalapur","July",1302.2,1144.2,29,2009
"128","Raigadh","Khalapur","August",1026.1,140.4,16,2009
"129","Raigadh","Khalapur","September",458.5,407.6,13,2009
"130","Raigadh","Khalapur","October",142,330,6,2009
"131","Raigadh","Khalapur","November",7.8,130,4,2009
"132","Raigadh","Khalapur","December",8,NA,NA,2009
"133","Raigadh","Uran","January",1.6,NA,NA,2009
"134","Raigadh","Uran","February",1.7,NA,NA,2009
"135","Raigadh","Uran","March",1,NA,NA,2009
"136","Raigadh","Uran","April",1.1,NA,NA,2009
"137","Raigadh","Uran","May",14.8,NA,NA,2009
"138","Raigadh","Uran","June",524.2,51.5,5,2009
"139","Raigadh","Uran","July",762.4,574.5,22,2009
"140","Raigadh","Uran","August",486.6,90.2,8,2009
"141","Raigadh","Uran","September",306.3,178.3,7,2009
"142","Raigadh","Uran","October",71.7,111,4,2009
"143","Raigadh","Uran","November",11.7,66,3,2009
"144","Raigadh","Uran","December",1.6,NA,NA,2009
"145","Raigadh","Sudhagad","January",0.1,NA,NA,2009
"146","Raigadh","Sudhagad","February",0.1,NA,NA,2009
"147","Raigadh","Sudhagad","March",0.1,NA,NA,2009
"148","Raigadh","Sudhagad","April",2.3,NA,NA,2009
"149","Raigadh","Sudhagad","May",27.7,NA,NA,2009
"150","Raigadh","Sudhagad","June",735.6,181,8,2009
"151","Raigadh","Sudhagad","July",1484,1284,30,2009
"152","Raigadh","Sudhagad","August",1067.7,322.7,21,2009
"153","Raigadh","Sudhagad","September",452.1,315.6,12,2009
"154","Raigadh","Sudhagad","October",105.5,292.9,7,2009
"155","Raigadh","Sudhagad","November",14.6,162.1,4,2009
"156","Raigadh","Sudhagad","December",6.6,NA,NA,2009
"157","Raigadh","Pen","January",1.2,NA,NA,2009
"158","Raigadh","Pen","February",1,NA,NA,2009
"159","Raigadh","Pen","March",0.5,NA,NA,2009
"160","Raigadh","Pen","April",1.5,NA,NA,2009
"161","Raigadh","Pen","May",13.1,NA,NA,2009
"162","Raigadh","Pen","June",554.1,79.8,9,2009
"163","Raigadh","Pen","July",1112.4,678,27,2009
"164","Raigadh","Pen","August",760.2,110.4,11,2009
"165","Raigadh","Pen","September",407.3,211.8,12,2009
"166","Raigadh","Pen","October",103.9,149.2,7,2009
"167","Raigadh","Pen","November",19,54,3,2009
"168","Raigadh","Pen","December",2.2,NA,NA,2009
"169","Raigadh","Mahad","January",1.6,NA,NA,2009
"170","Raigadh","Mahad","February",0.4,NA,NA,2009
"171","Raigadh","Mahad","March",0.7,NA,NA,2009
"172","Raigadh","Mahad","April",7.3,NA,NA,2009
"173","Raigadh","Mahad","May",32.9,NA,NA,2009
"174","Raigadh","Mahad","June",651,254.1,13,2009
"175","Raigadh","Mahad","July",1348.2,1369.5,29,2009
"176","Raigadh","Mahad","August",912.9,348.1,21,2009
"177","Raigadh","Mahad","September",414.1,241.8,11,2009
"178","Raigadh","Mahad","October",128.3,175.9,8,2009
"179","Raigadh","Mahad","November",22.8,122.2,4,2009
"180","Raigadh","Mahad","December",4.3,NA,NA,2009
"181","Raigadh","Mangaon","January",1.6,NA,NA,2009
"182","Raigadh","Mangaon","February",0.5,NA,NA,2009
"183","Raigadh","Mangaon","March",0.4,NA,NA,2009
"184","Raigadh","Mangaon","April",5.2,NA,NA,2009
"185","Raigadh","Mangaon","May",26.4,NA,NA,2009
"186","Raigadh","Mangaon","June",630.3,132,13,2009
"187","Raigadh","Mangaon","July",1248.4,1130.1,30,2009
"188","Raigadh","Mangaon","August",776.4,363.2,19,2009
"189","Raigadh","Mangaon","September",387.1,270,12,2009
"190","Raigadh","Mangaon","October",115.5,202.2,7,2009
"191","Raigadh","Mangaon","November",20,96.6,3,2009
"192","Raigadh","Mangaon","December",3,NA,NA,2009
"193","Raigadh","Roha","January",1.7,NA,NA,2009
"194","Raigadh","Roha","February",0.7,NA,NA,2009
"195","Raigadh","Roha","March",0.7,NA,NA,2009
"196","Raigadh","Roha","April",3.1,NA,NA,2009
"197","Raigadh","Roha","May",20.2,NA,NA,2009
"198","Raigadh","Roha","June",704.9,172.6,12,2009
"199","Raigadh","Roha","July",1265.5,1176.7,31,2009
"200","Raigadh","Roha","August",827.5,298.3,17,2009
"201","Raigadh","Roha","September",366.3,314.2,12,2009
"202","Raigadh","Roha","October",129.1,220,7,2009
"203","Raigadh","Roha","November",23.9,104.2,3,2009
"204","Raigadh","Roha","December",1.6,NA,NA,2009
"205","Raigadh","Poladpur","January",0.1,NA,NA,2009
"206","Raigadh","Poladpur","February",0.1,NA,NA,2009
"207","Raigadh","Poladpur","March",1.9,NA,NA,2009
"208","Raigadh","Poladpur","April",5,NA,NA,2009
"209","Raigadh","Poladpur","May",48.9,NA,NA,2009
"210","Raigadh","Poladpur","June",728.6,241.2,11,2009
"211","Raigadh","Poladpur","July",1371.3,1547,30,2009
"212","Raigadh","Poladpur","August",1051.1,470,24,2009
"213","Raigadh","Poladpur","September",412.4,254,11,2009
"214","Raigadh","Poladpur","October",148.6,156,7,2009
"215","Raigadh","Poladpur","November",30,115,5,2009
"216","Raigadh","Poladpur","December",11.3,NA,NA,2009
"217","Raigadh","Murud","January",0.1,NA,NA,2009
"218","Raigadh","Murud","February",0.1,NA,NA,2009
"219","Raigadh","Murud","March",0.1,NA,NA,2009
"220","Raigadh","Murud","April",0.1,NA,NA,2009
"221","Raigadh","Murud","May",28.9,NA,NA,2009
"222","Raigadh","Murud","June",664.2,408.5,8,2009
"223","Raigadh","Murud","July",917.6,924.4,28,2009
"224","Raigadh","Murud","August",700.2,272.2,16,2009
"225","Raigadh","Murud","September",348.8,398.6,11,2009
"226","Raigadh","Murud","October",107.7,231,4,2009
"227","Raigadh","Murud","November",9.8,85.2,3,2009
"228","Raigadh","Murud","December",3.1,NA,NA,2009
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2009
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2009
"231","Raigadh","Shriwardhan","March",0.1,NA,NA,2009
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2009
"233","Raigadh","Shriwardhan","May",30.2,NA,NA,2009
"234","Raigadh","Shriwardhan","June",911.6,402,12,2009
"235","Raigadh","Shriwardhan","July",1150.5,983,30,2009
"236","Raigadh","Shriwardhan","August",745.4,203,18,2009
"237","Raigadh","Shriwardhan","September",337.1,484,10,2009
"238","Raigadh","Shriwardhan","October",85,167,4,2009
"239","Raigadh","Shriwardhan","November",3.7,141,3,2009
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2009
"241","Raigadh","Mahasala","January",0.1,NA,NA,2009
"242","Raigadh","Mahasala","February",0.1,NA,NA,2009
"243","Raigadh","Mahasala","March",0.1,NA,NA,2009
"244","Raigadh","Mahasala","April",4.8,NA,NA,2009
"245","Raigadh","Mahasala","May",34.6,NA,NA,2009
"246","Raigadh","Mahasala","June",803.5,342.6,10,2009
"247","Raigadh","Mahasala","July",1277.4,1175.3,29,2009
"248","Raigadh","Mahasala","August",935.6,324.9,21,2009
"249","Raigadh","Mahasala","September",394.3,369.2,14,2009
"250","Raigadh","Mahasala","October",120.5,194.2,6,2009
"251","Raigadh","Mahasala","November",5.2,138.8,5,2009
"252","Raigadh","Mahasala","December",3,NA,NA,2009
"253","Raigadh","Tala","January",1.6,NA,NA,2009
"254","Raigadh","Tala","February",0.5,NA,NA,2009
"255","Raigadh","Tala","March",0.4,NA,NA,2009
"256","Raigadh","Tala","April",5.2,NA,NA,2009
"257","Raigadh","Tala","May",26.4,NA,NA,2009
"258","Raigadh","Tala","June",630.3,255.3,11,2009
"259","Raigadh","Tala","July",1248.4,1184.5,30,2009
"260","Raigadh","Tala","August",776.4,253.9,21,2009
"261","Raigadh","Tala","September",387.1,275,12,2009
"262","Raigadh","Tala","October",115.5,211,6,2009
"263","Raigadh","Tala","November",20,108,3,2009
"264","Raigadh","Tala","December",3,NA,NA,2009
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2009
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2009
"267","Ratnagiri","Chiplun","March",2.2,NA,NA,2009
"268","Ratnagiri","Chiplun","April",9.4,NA,NA,2009
"269","Ratnagiri","Chiplun","May",37.8,NA,NA,2009
"270","Ratnagiri","Chiplun","June",783.9,321,14,2009
"271","Ratnagiri","Chiplun","July",1377.8,1700,30,2009
"272","Ratnagiri","Chiplun","August",956.2,475,24,2009
"273","Ratnagiri","Chiplun","September",429.5,539.4,20,2009
"274","Ratnagiri","Chiplun","October",171.2,325,8,2009
"275","Ratnagiri","Chiplun","November",34.4,104.6,4,2009
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2009
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2009
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2009
"279","Ratnagiri","Dapoli","March",0.3,NA,NA,2009
"280","Ratnagiri","Dapoli","April",6.4,NA,NA,2009
"281","Ratnagiri","Dapoli","May",29,NA,NA,2009
"282","Ratnagiri","Dapoli","June",910.3,259.2,14,2009
"283","Ratnagiri","Dapoli","July",1298.3,1190.7,31,2009
"284","Ratnagiri","Dapoli","August",958.7,443.6,23,2009
"285","Ratnagiri","Dapoli","September",418.5,510.6,15,2009
"286","Ratnagiri","Dapoli","October",99.8,162.4,6,2009
"287","Ratnagiri","Dapoli","November",22.1,127,4,2009
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2009
"289","Ratnagiri","Khed","January",1.1,NA,NA,2009
"290","Ratnagiri","Khed","February",0.7,NA,NA,2009
"291","Ratnagiri","Khed","March",0.7,NA,NA,2009
"292","Ratnagiri","Khed","April",5.5,NA,NA,2009
"293","Ratnagiri","Khed","May",26.2,NA,NA,2009
"294","Ratnagiri","Khed","June",827.2,151,11,2009
"295","Ratnagiri","Khed","July",1379.9,1572,29,2009
"296","Ratnagiri","Khed","August",894.2,413,22,2009
"297","Ratnagiri","Khed","September",409.6,494,17,2009
"298","Ratnagiri","Khed","October",155.4,322,7,2009
"299","Ratnagiri","Khed","November",29.9,77,3,2009
"300","Ratnagiri","Khed","December",4.5,NA,NA,2009
"301","Ratnagiri","Guhagar","January",1,NA,NA,2009
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2009
"303","Ratnagiri","Guhagar","March",0.1,NA,NA,2009
"304","Ratnagiri","Guhagar","April",4.2,NA,NA,2009
"305","Ratnagiri","Guhagar","May",31,NA,NA,2009
"306","Ratnagiri","Guhagar","June",696.6,435,11,2009
"307","Ratnagiri","Guhagar","July",893.3,1123,28,2009
"308","Ratnagiri","Guhagar","August",338.1,295,17,2009
"309","Ratnagiri","Guhagar","September",657.9,481,13,2009
"310","Ratnagiri","Guhagar","October",99,192,7,2009
"311","Ratnagiri","Guhagar","November",20.1,70,4,2009
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2009
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2009
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2009
"315","Ratnagiri","Mandangad","March",0.9,NA,NA,2009
"316","Ratnagiri","Mandangad","April",7,NA,NA,2009
"317","Ratnagiri","Mandangad","May",28.7,NA,NA,2009
"318","Ratnagiri","Mandangad","June",858,187.6,10,2009
"319","Ratnagiri","Mandangad","July",1587.1,1419.6,30,2009
"320","Ratnagiri","Mandangad","August",1012.1,398.1,25,2009
"321","Ratnagiri","Mandangad","September",439.6,340.3,12,2009
"322","Ratnagiri","Mandangad","October",133.9,192.5,6,2009
"323","Ratnagiri","Mandangad","November",22.2,148.8,4,2009
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2009
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2009
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2009
"327","Ratnagiri","Ratnagiri","March",0.1,NA,NA,2009
"328","Ratnagiri","Ratnagiri","April",3.6,NA,NA,2009
"329","Ratnagiri","Ratnagiri","May",35.7,NA,NA,2009
"330","Ratnagiri","Ratnagiri","June",825.2,531.5,13,2009
"331","Ratnagiri","Ratnagiri","July",944.5,1319.7,28,2009
"332","Ratnagiri","Ratnagiri","August",633.8,388.9,20,2009
"333","Ratnagiri","Ratnagiri","September",347.5,556.6,10,2009
"334","Ratnagiri","Ratnagiri","October",159.2,294.7,7,2009
"335","Ratnagiri","Ratnagiri","November",20.9,120,6,2009
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2009
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2009
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2009
"339","Ratnagiri","Sangameshwar","March",2.4,NA,NA,2009
"340","Ratnagiri","Sangameshwar","April",10.3,NA,NA,2009
"341","Ratnagiri","Sangameshwar","May",38.5,NA,NA,2009
"342","Ratnagiri","Sangameshwar","June",783.1,536,16,2009
"343","Ratnagiri","Sangameshwar","July",1447.8,2482,29,2009
"344","Ratnagiri","Sangameshwar","August",888.1,654,30,2009
"345","Ratnagiri","Sangameshwar","September",429.7,822,17,2009
"346","Ratnagiri","Sangameshwar","October",182.9,422,7,2009
"347","Ratnagiri","Sangameshwar","November",39.6,200,8,2009
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2009
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2009
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2009
"351","Ratnagiri","Rajapur","March",0.2,NA,NA,2009
"352","Ratnagiri","Rajapur","April",4.6,NA,NA,2009
"353","Ratnagiri","Rajapur","May",37.7,NA,NA,2009
"354","Ratnagiri","Rajapur","June",849.2,341,15,2009
"355","Ratnagiri","Rajapur","July",1239.8,1387,31,2009
"356","Ratnagiri","Rajapur","August",863.9,386,27,2009
"357","Ratnagiri","Rajapur","September",359.7,539,14,2009
"358","Ratnagiri","Rajapur","October",133.4,443,6,2009
"359","Ratnagiri","Rajapur","November",31.3,166,9,2009
"360","Ratnagiri","Rajapur","December",4,NA,NA,2009
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2009
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2009
"363","Ratnagiri","Lanja","March",0.8,NA,NA,2009
"364","Ratnagiri","Lanja","April",11.9,NA,NA,2009
"365","Ratnagiri","Lanja","May",63.4,NA,NA,2009
"366","Ratnagiri","Lanja","June",828,260,12,2009
"367","Ratnagiri","Lanja","July",1409.1,1508,30,2009
"368","Ratnagiri","Lanja","August",915.8,357.1,23,2009
"369","Ratnagiri","Lanja","September",386,714.2,16,2009
"370","Ratnagiri","Lanja","October",186.2,446,6,2009
"371","Ratnagiri","Lanja","November",33.2,121.8,6,2009
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2009
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2009
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2009
"375","Sindhudurg","Devgad","March",0.5,NA,NA,2009
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2009
"377","Sindhudurg","Devgad","May",47.2,0,0,2009
"378","Sindhudurg","Devgad","June",735.2,649,16,2009
"379","Sindhudurg","Devgad","July",765.3,1001,28,2009
"380","Sindhudurg","Devgad","August",508.2,245.4,14,2009
"381","Sindhudurg","Devgad","September",285.6,321,11,2009
"382","Sindhudurg","Devgad","October",101.6,512,6,2009
"383","Sindhudurg","Devgad","November",27.4,118,6,2009
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2009
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2009
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2009
"387","Sindhudurg","Malwan","March",0.7,NA,NA,2009
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2009
"389","Sindhudurg","Malwan","May",53.2,3,1,2009
"390","Sindhudurg","Malwan","June",730.1,1043,17,2009
"391","Sindhudurg","Malwan","July",761.3,1670,28,2009
"392","Sindhudurg","Malwan","August",482.4,263,18,2009
"393","Sindhudurg","Malwan","September",256.6,532,14,2009
"394","Sindhudurg","Malwan","October",90.9,545,7,2009
"395","Sindhudurg","Malwan","November",27.8,153,6,2009
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2009
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2009
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2009
"399","Sindhudurg","Sawantwadi","March",0.8,NA,NA,2009
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2009
"401","Sindhudurg","Sawantwadi","May",62.7,8,1,2009
"402","Sindhudurg","Sawantwadi","June",1008.7,547.7,19,2009
"403","Sindhudurg","Sawantwadi","July",1430.8,1969,31,2009
"404","Sindhudurg","Sawantwadi","August",830.6,428.8,26,2009
"405","Sindhudurg","Sawantwadi","September",357.8,384,17,2009
"406","Sindhudurg","Sawantwadi","October",187.3,580,9,2009
"407","Sindhudurg","Sawantwadi","November",46.4,145,6,2009
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2009
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2009
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2009
"411","Sindhudurg","Vengurla","March",0.7,NA,NA,2009
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2009
"413","Sindhudurg","Vengurla","May",69,39.4,1,2009
"414","Sindhudurg","Vengurla","June",932.8,762,17,2009
"415","Sindhudurg","Vengurla","July",1035.6,1533.4,31,2009
"416","Sindhudurg","Vengurla","August",596.4,248.9,18,2009
"417","Sindhudurg","Vengurla","September",295.5,324.4,13,2009
"418","Sindhudurg","Vengurla","October",105.1,684.6,6,2009
"419","Sindhudurg","Vengurla","November",31.4,130.4,6,2009
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2009
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2009
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2009
"423","Sindhudurg","Kankawali","March",3.6,NA,NA,2009
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2009
"425","Sindhudurg","Kankawali","May",90,7,1,2009
"426","Sindhudurg","Kankawali","June",874.2,424,14,2009
"427","Sindhudurg","Kankawali","July",1321.1,1555,31,2009
"428","Sindhudurg","Kankawali","August",898.6,397,22,2009
"429","Sindhudurg","Kankawali","September",387.6,448,21,2009
"430","Sindhudurg","Kankawali","October",190.8,483,9,2009
"431","Sindhudurg","Kankawali","November",31.1,201,7,2009
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2009
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2009
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2009
"435","Sindhudurg","Kudal","March",1,NA,NA,2009
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2009
"437","Sindhudurg","Kudal","May",58.5,49,1,2009
"438","Sindhudurg","Kudal","June",881.4,592,15,2009
"439","Sindhudurg","Kudal","July",1129.9,1556,31,2009
"440","Sindhudurg","Kudal","August",611.9,445,26,2009
"441","Sindhudurg","Kudal","September",289.4,376,13,2009
"442","Sindhudurg","Kudal","October",135.3,711,9,2009
"443","Sindhudurg","Kudal","November",38,146,5,2009
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2009
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2009
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2009
"447","Sindhudurg","Vaibhavwadi","March",0.1,NA,NA,2009
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2009
"449","Sindhudurg","Vaibhavwadi","May",69.6,16,1,2009
"450","Sindhudurg","Vaibhavwadi","June",1138.9,252,13,2009
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1685,31,2009
"452","Sindhudurg","Vaibhavwadi","August",1595.6,553,20,2009
"453","Sindhudurg","Vaibhavwadi","September",761.2,688.6,20,2009
"454","Sindhudurg","Vaibhavwadi","October",131.3,321,10,2009
"455","Sindhudurg","Vaibhavwadi","November",36,180,9,2009
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2009
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2009
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2009
"459","Sindhudurg","Dodamarg","March",0.8,NA,NA,2009
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2009
"461","Sindhudurg","Dodamarg","May",62.7,4,1,2009
"462","Sindhudurg","Dodamarg","June",1008.7,668.3,17,2009
"463","Sindhudurg","Dodamarg","July",1430.8,1733.9,31,2009
"464","Sindhudurg","Dodamarg","August",830.6,291.3,23,2009
"465","Sindhudurg","Dodamarg","September",357.8,399,14,2009
