"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"70","Thane","Ulhasnagar","October",90.6,84.2,4,2013
"71","Thane","Ulhasnagar","November",16.3,0,0,2013
"72","Thane","Ulhasnagar","December",2.8,NA,NA,2013
"73","Thane","Ambarnath","January",1.7,NA,NA,2013
"74","Thane","Ambarnath","February",1.2,NA,NA,2013
"75","Thane","Ambarnath","March",0.4,NA,NA,2013
"76","Thane","Ambarnath","April",1.3,NA,NA,2013
"77","Thane","Ambarnath","May",13.2,NA,NA,2013
"78","Thane","Ambarnath","June",457,1051,22,2013
"79","Thane","Ambarnath","July",1001.4,1247.3,31,2013
"80","Thane","Ambarnath","August",604.3,492.2,28,2013
"81","Thane","Ambarnath","September",301.9,271.3,16,2013
"82","Thane","Ambarnath","October",90.6,18.6,2,2013
"83","Thane","Ambarnath","November",16.3,NA,NA,2013
"84","Thane","Ambarnath","December",2.8,NA,NA,2013
"85","Raigadh","Alibag","January",1.7,NA,NA,2013
"86","Raigadh","Alibag","February",2,NA,NA,2013
"87","Raigadh","Alibag","March",0.2,NA,NA,2013
"88","Raigadh","Alibag","April",1.8,NA,NA,2013
"89","Raigadh","Alibag","May",17,NA,NA,2013
"90","Raigadh","Alibag","June",540.8,820,25,2013
"91","Raigadh","Alibag","July",723,1115.2,30,2013
"92","Raigadh","Alibag","August",479.4,187.9,21,2013
"93","Raigadh","Alibag","September",313.1,246.3,16,2013
"94","Raigadh","Alibag","October",74.8,52.3,4,2013
"95","Raigadh","Alibag","November",20.4,35,1,2013
"96","Raigadh","Alibag","December",3,NA,NA,2013
"97","Raigadh","Panwel","January",0.9,NA,NA,2013
"98","Raigadh","Panwel","February",0.8,NA,NA,2013
"99","Raigadh","Panwel","March",0.5,NA,NA,2013
"100","Raigadh","Panwel","April",1.8,NA,NA,2013
"101","Raigadh","Panwel","May",15.9,NA,NA,2013
"102","Raigadh","Panwel","June",567.5,841.1,24,2013
"103","Raigadh","Panwel","July",1128.9,1572,31,2013
"104","Raigadh","Panwel","August",790.4,366.3,24,2013
"105","Raigadh","Panwel","September",402,323,16,2013
"106","Raigadh","Panwel","October",94.5,57,4,2013
"107","Raigadh","Panwel","November",15.3,NA,NA,2013
"108","Raigadh","Panwel","December",2.5,NA,NA,2013
"109","Raigadh","Karjat","January",1.1,NA,NA,2013
"110","Raigadh","Karjat","February",0.5,NA,NA,2013
"111","Raigadh","Karjat","March",1.6,NA,NA,2013
"112","Raigadh","Karjat","April",2.8,NA,NA,2013
"113","Raigadh","Karjat","May",19.3,NA,NA,2013
"114","Raigadh","Karjat","June",548.7,941.3,25,2013
"115","Raigadh","Karjat","July",1378.2,1372.9,31,2013
"116","Raigadh","Karjat","August",937.6,512.8,28,2013
"117","Raigadh","Karjat","September",436,212.4,14,2013
"118","Raigadh","Karjat","October",131.4,67.8,4,2013
"119","Raigadh","Karjat","November",19.9,0,0,2013
"120","Raigadh","Karjat","December",2.4,NA,NA,2013
"121","Raigadh","Khalapur","January",0.1,NA,NA,2013
"122","Raigadh","Khalapur","February",0.1,NA,NA,2013
"123","Raigadh","Khalapur","March",0.1,NA,NA,2013
"124","Raigadh","Khalapur","April",1.5,NA,NA,2013
"125","Raigadh","Khalapur","May",26.5,NA,NA,2013
"126","Raigadh","Khalapur","June",563.4,752.1,24,2013
"127","Raigadh","Khalapur","July",1302.2,1460,31,2013
"128","Raigadh","Khalapur","August",1026.1,460.4,26,2013
"129","Raigadh","Khalapur","September",458.5,241.2,13,2013
"130","Raigadh","Khalapur","October",142,72,6,2013
"131","Raigadh","Khalapur","November",7.8,NA,NA,2013
"132","Raigadh","Khalapur","December",8,NA,NA,2013
"133","Raigadh","Uran","January",1.6,NA,NA,2013
"134","Raigadh","Uran","February",1.7,NA,NA,2013
"135","Raigadh","Uran","March",1,NA,NA,2013
"136","Raigadh","Uran","April",1.1,NA,NA,2013
"137","Raigadh","Uran","May",14.8,NA,NA,2013
"138","Raigadh","Uran","June",524.2,1660.7,24,2013
"139","Raigadh","Uran","July",762.4,1446.9,31,2013
"140","Raigadh","Uran","August",486.6,260.1,24,2013
"141","Raigadh","Uran","September",306.3,208.9,16,2013
"142","Raigadh","Uran","October",71.7,14,3,2013
"143","Raigadh","Uran","November",11.7,NA,NA,2013
"144","Raigadh","Uran","December",1.6,NA,NA,2013
"145","Raigadh","Sudhagad","January",0.1,NA,NA,2013
"146","Raigadh","Sudhagad","February",0.1,NA,NA,2013
"147","Raigadh","Sudhagad","March",0.1,NA,NA,2013
"148","Raigadh","Sudhagad","April",2.3,NA,NA,2013
"149","Raigadh","Sudhagad","May",27.7,NA,NA,2013
"150","Raigadh","Sudhagad","June",735.6,830.3,26,2013
"151","Raigadh","Sudhagad","July",1484,1543.3,31,2013
"152","Raigadh","Sudhagad","August",1067.7,418.5,28,2013
"153","Raigadh","Sudhagad","September",452.1,229.4,16,2013
"154","Raigadh","Sudhagad","October",105.5,94.3,8,2013
"155","Raigadh","Sudhagad","November",14.6,NA,NA,2013
"156","Raigadh","Sudhagad","December",6.6,NA,NA,2013
"157","Raigadh","Pen","January",1.2,NA,NA,2013
"158","Raigadh","Pen","February",1,NA,NA,2013
"159","Raigadh","Pen","March",0.5,NA,NA,2013
"160","Raigadh","Pen","April",1.5,NA,NA,2013
"161","Raigadh","Pen","May",13.1,NA,NA,2013
"162","Raigadh","Pen","June",554.1,1403.6,23,2013
"163","Raigadh","Pen","July",1112.4,1286.4,31,2013
"164","Raigadh","Pen","August",760.2,323.4,26,2013
"165","Raigadh","Pen","September",407.3,241.4,15,2013
"166","Raigadh","Pen","October",103.9,10,2,2013
"167","Raigadh","Pen","November",19,NA,NA,2013
"168","Raigadh","Pen","December",2.2,NA,NA,2013
"169","Raigadh","Mahad","January",1.6,NA,NA,2013
"170","Raigadh","Mahad","February",0.4,NA,NA,2013
"171","Raigadh","Mahad","March",0.7,NA,NA,2013
"172","Raigadh","Mahad","April",7.3,NA,NA,2013
"173","Raigadh","Mahad","May",32.9,NA,NA,2013
"174","Raigadh","Mahad","June",651,954.4,26,2013
"175","Raigadh","Mahad","July",1348.2,1559.6,31,2013
"176","Raigadh","Mahad","August",912.9,596.4,31,2013
"177","Raigadh","Mahad","September",414.1,282.4,22,2013
"178","Raigadh","Mahad","October",128.3,89.3,10,2013
"179","Raigadh","Mahad","November",22.8,NA,NA,2013
"180","Raigadh","Mahad","December",4.3,NA,NA,2013
"181","Raigadh","Mangaon","January",1.6,NA,NA,2013
"182","Raigadh","Mangaon","February",0.5,NA,NA,2013
"183","Raigadh","Mangaon","March",0.4,NA,NA,2013
"184","Raigadh","Mangaon","April",5.2,NA,NA,2013
"185","Raigadh","Mangaon","May",26.4,NA,NA,2013
"186","Raigadh","Mangaon","June",630.3,1056.4,25,2013
"187","Raigadh","Mangaon","July",1248.4,1652.5,31,2013
"188","Raigadh","Mangaon","August",776.4,386,28,2013
"189","Raigadh","Mangaon","September",387.1,377.7,19,2013
"190","Raigadh","Mangaon","October",115.5,63,6,2013
"191","Raigadh","Mangaon","November",20,NA,NA,2013
"192","Raigadh","Mangaon","December",3,NA,NA,2013
"193","Raigadh","Roha","January",1.7,NA,NA,2013
"194","Raigadh","Roha","February",0.7,NA,NA,2013
"195","Raigadh","Roha","March",0.7,NA,NA,2013
"196","Raigadh","Roha","April",3.1,NA,NA,2013
"197","Raigadh","Roha","May",20.2,NA,NA,2013
"198","Raigadh","Roha","June",704.9,1061.7,25,2013
"199","Raigadh","Roha","July",1265.5,1570.8,31,2013
"200","Raigadh","Roha","August",827.5,337.3,23,2013
"201","Raigadh","Roha","September",366.3,297.9,20,2013
"202","Raigadh","Roha","October",129.1,63.7,5,2013
"203","Raigadh","Roha","November",23.9,0,0,2013
"204","Raigadh","Roha","December",1.6,NA,NA,2013
"205","Raigadh","Poladpur","January",0.1,NA,NA,2013
"206","Raigadh","Poladpur","February",0.1,NA,NA,2013
"207","Raigadh","Poladpur","March",1.9,NA,NA,2013
"208","Raigadh","Poladpur","April",5,NA,NA,2013
"209","Raigadh","Poladpur","May",48.9,NA,NA,2013
"210","Raigadh","Poladpur","June",728.6,1084.1,27,2013
"211","Raigadh","Poladpur","July",1371.3,1649,31,2013
"212","Raigadh","Poladpur","August",1051.1,615.5,30,2013
"213","Raigadh","Poladpur","September",412.4,413.2,22,2013
"214","Raigadh","Poladpur","October",148.6,183.5,10,2013
"215","Raigadh","Poladpur","November",30,0,0,2013
"216","Raigadh","Poladpur","December",11.3,NA,NA,2013
"217","Raigadh","Murud","January",0.1,NA,NA,2013
"218","Raigadh","Murud","February",0.1,NA,NA,2013
"219","Raigadh","Murud","March",0.1,NA,NA,2013
"220","Raigadh","Murud","April",0.1,NA,NA,2013
"221","Raigadh","Murud","May",28.9,NA,NA,2013
"222","Raigadh","Murud","June",664.2,1053.4,26,2013
"223","Raigadh","Murud","July",917.6,1306.3,31,2013
"224","Raigadh","Murud","August",700.2,174.2,16,2013
"225","Raigadh","Murud","September",348.8,222.3,18,2013
"226","Raigadh","Murud","October",107.7,48,4,2013
"227","Raigadh","Murud","November",9.8,NA,NA,2013
"228","Raigadh","Murud","December",3.1,NA,NA,2013
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2013
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2013
"231","Raigadh","Shriwardhan","March",0.1,NA,NA,2013
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2013
"233","Raigadh","Shriwardhan","May",30.2,NA,NA,2013
"234","Raigadh","Shriwardhan","June",911.6,1000.8,25,2013
"235","Raigadh","Shriwardhan","July",1150.5,1332,28,2013
"236","Raigadh","Shriwardhan","August",745.4,202.5,17,2013
"237","Raigadh","Shriwardhan","September",337.1,261.4,14,2013
"238","Raigadh","Shriwardhan","October",85,114.5,5,2013
"239","Raigadh","Shriwardhan","November",3.7,NA,NA,2013
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2013
"241","Raigadh","Mahasala","January",0.1,NA,NA,2013
"242","Raigadh","Mahasala","February",0.1,NA,NA,2013
"243","Raigadh","Mahasala","March",0.1,NA,NA,2013
"244","Raigadh","Mahasala","April",4.8,NA,NA,2013
"245","Raigadh","Mahasala","May",34.6,NA,NA,2013
"246","Raigadh","Mahasala","June",803.5,997.2,25,2013
"247","Raigadh","Mahasala","July",1277.4,1617.3,31,2013
"248","Raigadh","Mahasala","August",935.6,432.9,28,2013
"249","Raigadh","Mahasala","September",394.3,290.5,15,2013
"250","Raigadh","Mahasala","October",120.5,163,4,2013
"251","Raigadh","Mahasala","November",5.2,NA,NA,2013
"252","Raigadh","Mahasala","December",3,NA,NA,2013
"253","Raigadh","Tala","January",1.6,NA,NA,2013
"254","Raigadh","Tala","February",0.5,NA,NA,2013
"255","Raigadh","Tala","March",0.4,NA,NA,2013
"256","Raigadh","Tala","April",5.2,NA,NA,2013
"257","Raigadh","Tala","May",26.4,NA,NA,2013
"258","Raigadh","Tala","June",630.3,1406.5,23,2013
"259","Raigadh","Tala","July",1248.4,2216,31,2013
"260","Raigadh","Tala","August",776.4,385.5,24,2013
"261","Raigadh","Tala","September",387.1,349,16,2013
"262","Raigadh","Tala","October",115.5,114,3,2013
"263","Raigadh","Tala","November",20,NA,NA,2013
"264","Raigadh","Tala","December",3,NA,NA,2013
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2013
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2013
"267","Ratnagiri","Chiplun","March",2.2,NA,NA,2013
"268","Ratnagiri","Chiplun","April",9.4,NA,NA,2013
"269","Ratnagiri","Chiplun","May",37.8,NA,NA,2013
"270","Ratnagiri","Chiplun","June",783.9,1485.1,27,2013
"271","Ratnagiri","Chiplun","July",1377.8,1973.6,31,2013
"272","Ratnagiri","Chiplun","August",956.2,752.8,30,2013
"273","Ratnagiri","Chiplun","September",429.5,455,21,2013
"274","Ratnagiri","Chiplun","October",171.2,291.6,11,2013
"275","Ratnagiri","Chiplun","November",34.4,NA,NA,2013
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2013
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2013
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2013
"279","Ratnagiri","Dapoli","March",0.3,NA,NA,2013
"280","Ratnagiri","Dapoli","April",6.4,NA,NA,2013
"281","Ratnagiri","Dapoli","May",29,NA,NA,2013
"282","Ratnagiri","Dapoli","June",910.3,1738.3,24,2013
"283","Ratnagiri","Dapoli","July",1298.3,1652,30,2013
"284","Ratnagiri","Dapoli","August",958.7,505.8,29,2013
"285","Ratnagiri","Dapoli","September",418.5,0.8,0,2013
"286","Ratnagiri","Dapoli","October",99.8,NA,NA,2013
"287","Ratnagiri","Dapoli","November",22.1,NA,NA,2013
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2013
"289","Ratnagiri","Khed","January",1.1,NA,NA,2013
"290","Ratnagiri","Khed","February",0.7,NA,NA,2013
"291","Ratnagiri","Khed","March",0.7,NA,NA,2013
"292","Ratnagiri","Khed","April",5.5,NA,NA,2013
"293","Ratnagiri","Khed","May",26.2,NA,NA,2013
"294","Ratnagiri","Khed","June",827.2,1610.6,27,2013
"295","Ratnagiri","Khed","July",1379.9,2004.6,31,2013
"296","Ratnagiri","Khed","August",894.2,830.2,31,2013
"297","Ratnagiri","Khed","September",409.6,442.5,23,2013
"298","Ratnagiri","Khed","October",155.4,274.1,11,2013
"299","Ratnagiri","Khed","November",29.9,0,0,2013
"300","Ratnagiri","Khed","December",4.5,NA,NA,2013
"301","Ratnagiri","Guhagar","January",1,NA,NA,2013
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2013
"303","Ratnagiri","Guhagar","March",0.1,NA,NA,2013
"304","Ratnagiri","Guhagar","April",4.2,NA,NA,2013
"305","Ratnagiri","Guhagar","May",31,NA,NA,2013
"306","Ratnagiri","Guhagar","June",696.6,1370,29,2013
"307","Ratnagiri","Guhagar","July",893.3,1779.6,31,2013
"308","Ratnagiri","Guhagar","August",338.1,605.1,29,2013
"309","Ratnagiri","Guhagar","September",657.9,0,0,2013
"310","Ratnagiri","Guhagar","October",99,NA,NA,2013
"311","Ratnagiri","Guhagar","November",20.1,NA,NA,2013
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2013
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2013
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2013
"315","Ratnagiri","Mandangad","March",0.9,NA,NA,2013
"316","Ratnagiri","Mandangad","April",7,NA,NA,2013
"317","Ratnagiri","Mandangad","May",28.7,NA,NA,2013
"318","Ratnagiri","Mandangad","June",858,1349,26,2013
"319","Ratnagiri","Mandangad","July",1587.1,2052.3,31,2013
"320","Ratnagiri","Mandangad","August",1012.1,556.9,30,2013
"321","Ratnagiri","Mandangad","September",439.6,295.9,18,2013
"322","Ratnagiri","Mandangad","October",133.9,163.9,7,2013
"323","Ratnagiri","Mandangad","November",22.2,NA,NA,2013
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2013
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2013
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2013
"327","Ratnagiri","Ratnagiri","March",0.1,NA,NA,2013
"328","Ratnagiri","Ratnagiri","April",3.6,NA,NA,2013
"329","Ratnagiri","Ratnagiri","May",35.7,NA,NA,2013
"330","Ratnagiri","Ratnagiri","June",825.2,1128.4,26,2013
"331","Ratnagiri","Ratnagiri","July",944.5,1207.7,31,2013
"332","Ratnagiri","Ratnagiri","August",633.8,460.2,28,2013
"333","Ratnagiri","Ratnagiri","September",347.5,272.6,19,2013
"334","Ratnagiri","Ratnagiri","October",159.2,214.8,11,2013
"335","Ratnagiri","Ratnagiri","November",20.9,NA,NA,2013
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2013
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2013
"338","Ratnagiri","Sangameshwar","February",0.2,32,1,2013
"339","Ratnagiri","Sangameshwar","March",2.4,NA,NA,2013
"340","Ratnagiri","Sangameshwar","April",10.3,NA,NA,2013
"341","Ratnagiri","Sangameshwar","May",38.5,29,2,2013
"342","Ratnagiri","Sangameshwar","June",783.1,1320,27,2013
"343","Ratnagiri","Sangameshwar","July",1447.8,2066.2,31,2013
"344","Ratnagiri","Sangameshwar","August",888.1,686,28,2013
"345","Ratnagiri","Sangameshwar","September",429.7,430,23,2013
"346","Ratnagiri","Sangameshwar","October",182.9,177.3,5,2013
"347","Ratnagiri","Sangameshwar","November",39.6,NA,NA,2013
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2013
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2013
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2013
"351","Ratnagiri","Rajapur","March",0.2,NA,NA,2013
"352","Ratnagiri","Rajapur","April",4.6,NA,NA,2013
"353","Ratnagiri","Rajapur","May",37.7,NA,NA,2013
"354","Ratnagiri","Rajapur","June",849.2,999.6,27,2013
"355","Ratnagiri","Rajapur","July",1239.8,1660.3,29,2013
"356","Ratnagiri","Rajapur","August",863.9,610.7,28,2013
"357","Ratnagiri","Rajapur","September",359.7,346.9,23,2013
"358","Ratnagiri","Rajapur","October",133.4,142.6,8,2013
"359","Ratnagiri","Rajapur","November",31.3,NA,NA,2013
"360","Ratnagiri","Rajapur","December",4,NA,NA,2013
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2013
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2013
"363","Ratnagiri","Lanja","March",0.8,NA,NA,2013
"364","Ratnagiri","Lanja","April",11.9,NA,NA,2013
"365","Ratnagiri","Lanja","May",63.4,NA,NA,2013
"366","Ratnagiri","Lanja","June",828,1183.5,26,2013
"367","Ratnagiri","Lanja","July",1409.1,1587.8,31,2013
"368","Ratnagiri","Lanja","August",915.8,763.6,28,2013
"369","Ratnagiri","Lanja","September",386,295.2,21,2013
"370","Ratnagiri","Lanja","October",186.2,188,7,2013
"371","Ratnagiri","Lanja","November",33.2,NA,NA,2013
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2013
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2013
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2013
"375","Sindhudurg","Devgad","March",0.5,NA,NA,2013
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2013
"377","Sindhudurg","Devgad","May",47.2,NA,NA,2013
"378","Sindhudurg","Devgad","June",735.2,797.4,21,2013
"379","Sindhudurg","Devgad","July",765.3,2147.2,31,2013
"380","Sindhudurg","Devgad","August",508.2,674.5,31,2013
"381","Sindhudurg","Devgad","September",285.6,359.6,22,2013
"382","Sindhudurg","Devgad","October",101.6,119.6,7,2013
"383","Sindhudurg","Devgad","November",27.4,0,0,2013
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2013
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2013
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2013
"387","Sindhudurg","Malwan","March",0.7,NA,NA,2013
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2013
"389","Sindhudurg","Malwan","May",53.2,NA,NA,2013
"390","Sindhudurg","Malwan","June",730.1,847.2,25,2013
"391","Sindhudurg","Malwan","July",761.3,1655.7,31,2013
"392","Sindhudurg","Malwan","August",482.4,488.2,25,2013
"393","Sindhudurg","Malwan","September",256.6,275.9,20,2013
"394","Sindhudurg","Malwan","October",90.9,74.7,3,2013
"395","Sindhudurg","Malwan","November",27.8,0,0,2013
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2013
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2013
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2013
"399","Sindhudurg","Sawantwadi","March",0.8,NA,NA,2013
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2013
"401","Sindhudurg","Sawantwadi","May",62.7,NA,NA,2013
"402","Sindhudurg","Sawantwadi","June",1008.7,1174.6,27,2013
"403","Sindhudurg","Sawantwadi","July",1430.8,2042.2,31,2013
"404","Sindhudurg","Sawantwadi","August",830.6,815.4,30,2013
"405","Sindhudurg","Sawantwadi","September",357.8,425.9,23,2013
"406","Sindhudurg","Sawantwadi","October",187.3,158.9,9,2013
"407","Sindhudurg","Sawantwadi","November",46.4,0,0,2013
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2013
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2013
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2013
"411","Sindhudurg","Vengurla","March",0.7,NA,NA,2013
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2013
"413","Sindhudurg","Vengurla","May",69,NA,NA,2013
"414","Sindhudurg","Vengurla","June",932.8,952.5,26,2013
"415","Sindhudurg","Vengurla","July",1035.6,1406,31,2013
"416","Sindhudurg","Vengurla","August",596.4,443.1,27,2013
"417","Sindhudurg","Vengurla","September",295.5,267.7,20,2013
"418","Sindhudurg","Vengurla","October",105.1,126.6,6,2013
"419","Sindhudurg","Vengurla","November",31.4,NA,NA,2013
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2013
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2013
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2013
"423","Sindhudurg","Kankawali","March",3.6,NA,NA,2013
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2013
"425","Sindhudurg","Kankawali","May",90,NA,NA,2013
"426","Sindhudurg","Kankawali","June",874.2,929.9,26,2013
"427","Sindhudurg","Kankawali","July",1321.1,1878.8,31,2013
"428","Sindhudurg","Kankawali","August",898.6,643.1,31,2013
"429","Sindhudurg","Kankawali","September",387.6,455,25,2013
"430","Sindhudurg","Kankawali","October",190.8,126.3,13,2013
"431","Sindhudurg","Kankawali","November",31.1,0,0,2013
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2013
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2013
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2013
"435","Sindhudurg","Kudal","March",1,NA,NA,2013
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2013
"437","Sindhudurg","Kudal","May",58.5,NA,NA,2013
"438","Sindhudurg","Kudal","June",881.4,697.9,24,2013
"439","Sindhudurg","Kudal","July",1129.9,1700.7,31,2013
"440","Sindhudurg","Kudal","August",611.9,559.2,26,2013
"441","Sindhudurg","Kudal","September",289.4,351.7,23,2013
"442","Sindhudurg","Kudal","October",135.3,93.8,8,2013
"443","Sindhudurg","Kudal","November",38,NA,NA,2013
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2013
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2013
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2013
"447","Sindhudurg","Vaibhavwadi","March",0.1,NA,NA,2013
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2013
"449","Sindhudurg","Vaibhavwadi","May",69.6,NA,NA,2013
"450","Sindhudurg","Vaibhavwadi","June",1138.9,1149.9,27,2013
"451","Sindhudurg","Vaibhavwadi","July",2160.8,2373.9,31,2013
"452","Sindhudurg","Vaibhavwadi","August",1595.6,866.9,30,2013
"453","Sindhudurg","Vaibhavwadi","September",761.2,682.5,25,2013
"454","Sindhudurg","Vaibhavwadi","October",131.3,187.9,13,2013
"455","Sindhudurg","Vaibhavwadi","November",36,0,0,2013
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2013
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2013
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2013
"459","Sindhudurg","Dodamarg","March",0.8,NA,NA,2013
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2013
"461","Sindhudurg","Dodamarg","May",62.7,NA,NA,2013
