"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"160","Raigadh","Pen","April",1.5,NA,NA,2008
"161","Raigadh","Pen","May",13.1,NA,NA,2008
"162","Raigadh","Pen","June",554.1,649.4,20,2008
"163","Raigadh","Pen","July",1112.4,820.6,27,2008
"164","Raigadh","Pen","August",760.2,659.4,22,2008
"165","Raigadh","Pen","September",407.3,397.3,16,2008
"166","Raigadh","Pen","October",103.9,58.8,7,2008
"167","Raigadh","Pen","November",19,0,0,2008
"168","Raigadh","Pen","December",2.2,NA,NA,2008
"169","Raigadh","Mahad","January",1.6,NA,NA,2008
"170","Raigadh","Mahad","February",0.4,NA,NA,2008
"171","Raigadh","Mahad","March",0.7,0,0,2008
"172","Raigadh","Mahad","April",7.3,NA,NA,2008
"173","Raigadh","Mahad","May",32.9,NA,NA,2008
"174","Raigadh","Mahad","June",651,1027.9,22,2008
"175","Raigadh","Mahad","July",1348.2,737.6,26,2008
"176","Raigadh","Mahad","August",912.9,1294.4,22,2008
"177","Raigadh","Mahad","September",414.1,622.4,20,2008
"178","Raigadh","Mahad","October",128.3,102,2,2008
"179","Raigadh","Mahad","November",22.8,0,0,2008
"180","Raigadh","Mahad","December",4.3,NA,NA,2008
"181","Raigadh","Mangaon","January",1.6,NA,NA,2008
"182","Raigadh","Mangaon","February",0.5,NA,NA,2008
"183","Raigadh","Mangaon","March",0.4,0,0,2008
"184","Raigadh","Mangaon","April",5.2,NA,NA,2008
"185","Raigadh","Mangaon","May",26.4,NA,NA,2008
"186","Raigadh","Mangaon","June",630.3,873,21,2008
"187","Raigadh","Mangaon","July",1248.4,883.6,25,2008
"188","Raigadh","Mangaon","August",776.4,1005,25,2008
"189","Raigadh","Mangaon","September",387.1,559.5,17,2008
"190","Raigadh","Mangaon","October",115.5,36.8,4,2008
"191","Raigadh","Mangaon","November",20,0,0,2008
"192","Raigadh","Mangaon","December",3,NA,NA,2008
"193","Raigadh","Roha","January",1.7,NA,NA,2008
"194","Raigadh","Roha","February",0.7,NA,NA,2008
"195","Raigadh","Roha","March",0.7,0,0,2008
"196","Raigadh","Roha","April",3.1,NA,NA,2008
"197","Raigadh","Roha","May",20.2,NA,NA,2008
"198","Raigadh","Roha","June",704.9,1095.7,22,2008
"199","Raigadh","Roha","July",1265.5,1263.1,28,2008
"200","Raigadh","Roha","August",827.5,728,24,2008
"201","Raigadh","Roha","September",366.3,609.9,14,2008
"202","Raigadh","Roha","October",129.1,20,2,2008
"203","Raigadh","Roha","November",23.9,0,0,2008
"204","Raigadh","Roha","December",1.6,NA,NA,2008
"205","Raigadh","Poladpur","January",0.1,NA,NA,2008
"206","Raigadh","Poladpur","February",0.1,NA,NA,2008
"207","Raigadh","Poladpur","March",1.9,20,2,2008
"208","Raigadh","Poladpur","April",5,NA,NA,2008
"209","Raigadh","Poladpur","May",48.9,NA,NA,2008
"210","Raigadh","Poladpur","June",728.6,1106,22,2008
"211","Raigadh","Poladpur","July",1371.3,736,27,2008
"212","Raigadh","Poladpur","August",1051.1,1363,24,2008
"213","Raigadh","Poladpur","September",412.4,616,21,2008
"214","Raigadh","Poladpur","October",148.6,169,3,2008
"215","Raigadh","Poladpur","November",30,0,0,2008
"216","Raigadh","Poladpur","December",11.3,NA,NA,2008
"217","Raigadh","Murud","January",0.1,NA,NA,2008
"218","Raigadh","Murud","February",0.1,NA,NA,2008
"219","Raigadh","Murud","March",0.1,0,0,2008
"220","Raigadh","Murud","April",0.1,NA,NA,2008
"221","Raigadh","Murud","May",28.9,NA,NA,2008
"222","Raigadh","Murud","June",664.2,569.4,15,2008
"223","Raigadh","Murud","July",917.6,602.9,17,2008
"224","Raigadh","Murud","August",700.2,448.8,22,2008
"225","Raigadh","Murud","September",348.8,383.3,13,2008
"226","Raigadh","Murud","October",107.7,27.2,2,2008
"227","Raigadh","Murud","November",9.8,0,0,2008
"228","Raigadh","Murud","December",3.1,NA,NA,2008
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2008
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2008
"231","Raigadh","Shriwardhan","March",0.1,0,0,2008
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2008
"233","Raigadh","Shriwardhan","May",30.2,NA,NA,2008
"234","Raigadh","Shriwardhan","June",911.6,876.4,22,2008
"235","Raigadh","Shriwardhan","July",1150.5,594.6,19,2008
"236","Raigadh","Shriwardhan","August",745.4,619,21,2008
"237","Raigadh","Shriwardhan","September",337.1,532,12,2008
"238","Raigadh","Shriwardhan","October",85,7,1,2008
"239","Raigadh","Shriwardhan","November",3.7,0,0,2008
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2008
"241","Raigadh","Mahasala","January",0.1,NA,NA,2008
"242","Raigadh","Mahasala","February",0.1,NA,NA,2008
"243","Raigadh","Mahasala","March",0.1,0,0,2008
"244","Raigadh","Mahasala","April",4.8,NA,NA,2008
"245","Raigadh","Mahasala","May",34.6,NA,NA,2008
"246","Raigadh","Mahasala","June",803.5,993,23,2008
"247","Raigadh","Mahasala","July",1277.4,845.6,28,2008
"248","Raigadh","Mahasala","August",935.6,931.4,22,2008
"249","Raigadh","Mahasala","September",394.3,359.4,19,2008
"250","Raigadh","Mahasala","October",120.5,48.6,5,2008
"251","Raigadh","Mahasala","November",5.2,0,0,2008
"252","Raigadh","Mahasala","December",3,NA,NA,2008
"253","Raigadh","Tala","January",1.6,NA,NA,2008
"254","Raigadh","Tala","February",0.5,NA,NA,2008
"255","Raigadh","Tala","March",0.4,0,0,2008
"256","Raigadh","Tala","April",5.2,NA,NA,2008
"257","Raigadh","Tala","May",26.4,NA,NA,2008
"258","Raigadh","Tala","June",630.3,860,22,2008
"259","Raigadh","Tala","July",1248.4,1006,28,2008
"260","Raigadh","Tala","August",776.4,752.3,25,2008
"261","Raigadh","Tala","September",387.1,459,15,2008
"262","Raigadh","Tala","October",115.5,27,3,2008
"263","Raigadh","Tala","November",20,0,0,2008
"264","Raigadh","Tala","December",3,NA,NA,2008
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2008
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2008
"267","Ratnagiri","Chiplun","March",2.2,22,1,2008
"268","Ratnagiri","Chiplun","April",9.4,NA,NA,2008
"269","Ratnagiri","Chiplun","May",37.8,0,0,2008
"270","Ratnagiri","Chiplun","June",783.9,768,21,2008
"271","Ratnagiri","Chiplun","July",1377.8,838,26,2008
"272","Ratnagiri","Chiplun","August",956.2,1098,24,2008
"273","Ratnagiri","Chiplun","September",429.5,824,21,2008
"274","Ratnagiri","Chiplun","October",171.2,180,6,2008
"275","Ratnagiri","Chiplun","November",34.4,NA,NA,2008
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2008
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2008
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2008
"279","Ratnagiri","Dapoli","March",0.3,16,2,2008
"280","Ratnagiri","Dapoli","April",6.4,NA,NA,2008
"281","Ratnagiri","Dapoli","May",29,16,2,2008
"282","Ratnagiri","Dapoli","June",910.3,938.8,21,2008
"283","Ratnagiri","Dapoli","July",1298.3,679.8,26,2008
"284","Ratnagiri","Dapoli","August",958.7,767.5,21,2008
"285","Ratnagiri","Dapoli","September",418.5,616,14,2008
"286","Ratnagiri","Dapoli","October",99.8,10.1,2,2008
"287","Ratnagiri","Dapoli","November",22.1,NA,NA,2008
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2008
"289","Ratnagiri","Khed","January",1.1,NA,NA,2008
"290","Ratnagiri","Khed","February",0.7,NA,NA,2008
"291","Ratnagiri","Khed","March",0.7,0,0,2008
"292","Ratnagiri","Khed","April",5.5,NA,NA,2008
"293","Ratnagiri","Khed","May",26.2,0,0,2008
"294","Ratnagiri","Khed","June",827.2,836,24,2008
"295","Ratnagiri","Khed","July",1379.9,784,26,2008
"296","Ratnagiri","Khed","August",894.2,1136,25,2008
"297","Ratnagiri","Khed","September",409.6,656,17,2008
"298","Ratnagiri","Khed","October",155.4,157,5,2008
"299","Ratnagiri","Khed","November",29.9,NA,NA,2008
"300","Ratnagiri","Khed","December",4.5,NA,NA,2008
"301","Ratnagiri","Guhagar","January",1,NA,NA,2008
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2008
"303","Ratnagiri","Guhagar","March",0.1,6.4,1,2008
"304","Ratnagiri","Guhagar","April",4.2,NA,NA,2008
"305","Ratnagiri","Guhagar","May",31,6,2,2008
"306","Ratnagiri","Guhagar","June",696.6,480,18,2008
"307","Ratnagiri","Guhagar","July",893.3,488,20,2008
"308","Ratnagiri","Guhagar","August",338.1,485.2,20,2008
"309","Ratnagiri","Guhagar","September",657.9,629,16,2008
"310","Ratnagiri","Guhagar","October",99,22,1,2008
"311","Ratnagiri","Guhagar","November",20.1,NA,NA,2008
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2008
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2008
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2008
"315","Ratnagiri","Mandangad","March",0.9,0,0,2008
"316","Ratnagiri","Mandangad","April",7,NA,NA,2008
"317","Ratnagiri","Mandangad","May",28.7,0,0,2008
"318","Ratnagiri","Mandangad","June",858,1302.2,24,2008
"319","Ratnagiri","Mandangad","July",1587.1,838.5,28,2008
"320","Ratnagiri","Mandangad","August",1012.1,1083.2,21,2008
"321","Ratnagiri","Mandangad","September",439.6,508.8,16,2008
"322","Ratnagiri","Mandangad","October",133.9,35.6,2,2008
"323","Ratnagiri","Mandangad","November",22.2,NA,NA,2008
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2008
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2008
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2008
"327","Ratnagiri","Ratnagiri","March",0.1,6.6,0,2008
"328","Ratnagiri","Ratnagiri","April",3.6,NA,NA,2008
"329","Ratnagiri","Ratnagiri","May",35.7,76.7,4,2008
"330","Ratnagiri","Ratnagiri","June",825.2,690.4,20,2008
"331","Ratnagiri","Ratnagiri","July",944.5,481.9,21,2008
"332","Ratnagiri","Ratnagiri","August",633.8,583.8,23,2008
"333","Ratnagiri","Ratnagiri","September",347.5,747.6,20,2008
"334","Ratnagiri","Ratnagiri","October",159.2,11.8,2,2008
"335","Ratnagiri","Ratnagiri","November",20.9,NA,NA,2008
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2008
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2008
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2008
"339","Ratnagiri","Sangameshwar","March",2.4,47,4,2008
"340","Ratnagiri","Sangameshwar","April",10.3,NA,NA,2008
"341","Ratnagiri","Sangameshwar","May",38.5,7,1,2008
"342","Ratnagiri","Sangameshwar","June",783.1,1471,23,2008
"343","Ratnagiri","Sangameshwar","July",1447.8,976,26,2008
"344","Ratnagiri","Sangameshwar","August",888.1,1517,22,2008
"345","Ratnagiri","Sangameshwar","September",429.7,969,21,2008
"346","Ratnagiri","Sangameshwar","October",182.9,114,4,2008
"347","Ratnagiri","Sangameshwar","November",39.6,NA,NA,2008
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2008
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2008
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2008
"351","Ratnagiri","Rajapur","March",0.2,140,5,2008
"352","Ratnagiri","Rajapur","April",4.6,NA,NA,2008
"353","Ratnagiri","Rajapur","May",37.7,0,0,2008
"354","Ratnagiri","Rajapur","June",849.2,1181,22,2008
"355","Ratnagiri","Rajapur","July",1239.8,593,26,2008
"356","Ratnagiri","Rajapur","August",863.9,840,22,2008
"357","Ratnagiri","Rajapur","September",359.7,847,21,2008
"358","Ratnagiri","Rajapur","October",133.4,25,2,2008
"359","Ratnagiri","Rajapur","November",31.3,NA,NA,2008
"360","Ratnagiri","Rajapur","December",4,NA,NA,2008
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2008
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2008
"363","Ratnagiri","Lanja","March",0.8,92,5,2008
"364","Ratnagiri","Lanja","April",11.9,NA,NA,2008
"365","Ratnagiri","Lanja","May",63.4,0,0,2008
"366","Ratnagiri","Lanja","June",828,1027,23,2008
"367","Ratnagiri","Lanja","July",1409.1,754.7,27,2008
"368","Ratnagiri","Lanja","August",915.8,989,24,2008
"369","Ratnagiri","Lanja","September",386,767,21,2008
"370","Ratnagiri","Lanja","October",186.2,50,3,2008
"371","Ratnagiri","Lanja","November",33.2,NA,NA,2008
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2008
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2008
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2008
"375","Sindhudurg","Devgad","March",0.5,45,2,2008
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2008
"377","Sindhudurg","Devgad","May",47.2,0,0,2008
"378","Sindhudurg","Devgad","June",735.2,596,21,2008
"379","Sindhudurg","Devgad","July",765.3,400,17,2008
"380","Sindhudurg","Devgad","August",508.2,532,20,2008
"381","Sindhudurg","Devgad","September",285.6,818,17,2008
"382","Sindhudurg","Devgad","October",101.6,0,0,2008
"383","Sindhudurg","Devgad","November",27.4,NA,NA,2008
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2008
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2008
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2008
"387","Sindhudurg","Malwan","March",0.7,10,2,2008
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2008
"389","Sindhudurg","Malwan","May",53.2,5,1,2008
"390","Sindhudurg","Malwan","June",730.1,736,20,2008
"391","Sindhudurg","Malwan","July",761.3,652,21,2008
"392","Sindhudurg","Malwan","August",482.4,963,22,2008
"393","Sindhudurg","Malwan","September",256.6,869,19,2008
"394","Sindhudurg","Malwan","October",90.9,56,1,2008
"395","Sindhudurg","Malwan","November",27.8,NA,NA,2008
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2008
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2008
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2008
"399","Sindhudurg","Sawantwadi","March",0.8,57.1,4,2008
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2008
"401","Sindhudurg","Sawantwadi","May",62.7,21,1,2008
"402","Sindhudurg","Sawantwadi","June",1008.7,1080,26,2008
"403","Sindhudurg","Sawantwadi","July",1430.8,674,26,2008
"404","Sindhudurg","Sawantwadi","August",830.6,1253,22,2008
"405","Sindhudurg","Sawantwadi","September",357.8,660.9,19,2008
"406","Sindhudurg","Sawantwadi","October",187.3,92,5,2008
"407","Sindhudurg","Sawantwadi","November",46.4,NA,NA,2008
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2008
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2008
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2008
"411","Sindhudurg","Vengurla","March",0.7,49.6,5,2008
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2008
"413","Sindhudurg","Vengurla","May",69,29.6,2,2008
"414","Sindhudurg","Vengurla","June",932.8,662.5,19,2008
"415","Sindhudurg","Vengurla","July",1035.6,699.9,22,2008
"416","Sindhudurg","Vengurla","August",596.4,700.2,18,2008
"417","Sindhudurg","Vengurla","September",295.5,405.4,18,2008
"418","Sindhudurg","Vengurla","October",105.1,7.8,1,2008
"419","Sindhudurg","Vengurla","November",31.4,NA,NA,2008
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2008
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2008
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2008
"423","Sindhudurg","Kankawali","March",3.6,64,5,2008
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2008
"425","Sindhudurg","Kankawali","May",90,54,2,2008
"426","Sindhudurg","Kankawali","June",874.2,829,26,2008
"427","Sindhudurg","Kankawali","July",1321.1,684.8,29,2008
"428","Sindhudurg","Kankawali","August",898.6,980,23,2008
"429","Sindhudurg","Kankawali","September",387.6,467,19,2008
"430","Sindhudurg","Kankawali","October",190.8,28,2,2008
"431","Sindhudurg","Kankawali","November",31.1,NA,NA,2008
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2008
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2008
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2008
"435","Sindhudurg","Kudal","March",1,60,4,2008
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2008
"437","Sindhudurg","Kudal","May",58.5,44,3,2008
"438","Sindhudurg","Kudal","June",881.4,943,26,2008
"439","Sindhudurg","Kudal","July",1129.9,609,26,2008
"440","Sindhudurg","Kudal","August",611.9,955,20,2008
"441","Sindhudurg","Kudal","September",289.4,650,19,2008
"442","Sindhudurg","Kudal","October",135.3,12,3,2008
"443","Sindhudurg","Kudal","November",38,NA,NA,2008
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2008
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2008
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2008
"447","Sindhudurg","Vaibhavwadi","March",0.1,282,4,2008
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2008
"449","Sindhudurg","Vaibhavwadi","May",69.6,24,1,2008
"450","Sindhudurg","Vaibhavwadi","June",1138.9,816.2,21,2008
"451","Sindhudurg","Vaibhavwadi","July",2160.8,652,24,2008
"452","Sindhudurg","Vaibhavwadi","August",1595.6,1053,22,2008
"453","Sindhudurg","Vaibhavwadi","September",761.2,965,20,2008
"454","Sindhudurg","Vaibhavwadi","October",131.3,124,5,2008
"455","Sindhudurg","Vaibhavwadi","November",36,NA,NA,2008
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2008
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2008
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2008
"459","Sindhudurg","Dodamarg","March",0.8,37,5,2008
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2008
"461","Sindhudurg","Dodamarg","May",62.7,0,0,2008
"462","Sindhudurg","Dodamarg","June",1008.7,1245,29,2008
"463","Sindhudurg","Dodamarg","July",1430.8,693.6,26,2008
"464","Sindhudurg","Dodamarg","August",830.6,1097,19,2008
"465","Sindhudurg","Dodamarg","September",357.8,690,18,2008
"466","Sindhudurg","Dodamarg","October",187.3,39,2,2008
"467","Sindhudurg","Dodamarg","November",46.4,NA,NA,2008
"468","Sindhudurg","Dodamarg","December",10.7,NA,NA,2008
