"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"64","Thane","Ulhasnagar","April",1.3,0,0,1999
"65","Thane","Ulhasnagar","May",13.2,0,0,1999
"66","Thane","Ulhasnagar","June",457,379.6,17,1999
"67","Thane","Ulhasnagar","July",1001.4,656.2,25,1999
"68","Thane","Ulhasnagar","August",604.3,248.1,16,1999
"69","Thane","Ulhasnagar","September",301.9,251,16,1999
"70","Thane","Ulhasnagar","October",90.6,144.8,8,1999
"71","Thane","Ulhasnagar","November",16.3,0,0,1999
"72","Thane","Ulhasnagar","December",2.8,0,0,1999
"73","Thane","Ambarnath","January",1.7,0,0,1999
"74","Thane","Ambarnath","February",1.2,0,0,1999
"75","Thane","Ambarnath","March",0.4,0,0,1999
"76","Thane","Ambarnath","April",1.3,0,0,1999
"77","Thane","Ambarnath","May",13.2,0,0,1999
"78","Thane","Ambarnath","June",457,380.3,17,1999
"79","Thane","Ambarnath","July",1001.4,657,25,1999
"80","Thane","Ambarnath","August",604.3,247.8,16,1999
"81","Thane","Ambarnath","September",301.9,251.2,16,1999
"82","Thane","Ambarnath","October",90.6,144.8,8,1999
"83","Thane","Ambarnath","November",16.3,0,0,1999
"84","Thane","Ambarnath","December",2.8,0,0,1999
"85","Raigadh","Alibag","January",1.7,0,0,1999
"86","Raigadh","Alibag","February",2,0,0,1999
"87","Raigadh","Alibag","March",0.2,0,0,1999
"88","Raigadh","Alibag","April",1.8,0,0,1999
"89","Raigadh","Alibag","May",17,25.2,3,1999
"90","Raigadh","Alibag","June",540.8,603.5,21,1999
"91","Raigadh","Alibag","July",723,722.3,17,1999
"92","Raigadh","Alibag","August",479.4,122.5,10,1999
"93","Raigadh","Alibag","September",313.1,358.3,17,1999
"94","Raigadh","Alibag","October",74.8,79.4,6,1999
"95","Raigadh","Alibag","November",20.4,0,0,1999
"96","Raigadh","Alibag","December",3,0,0,1999
"97","Raigadh","Panwel","January",0.9,0,0,1999
"98","Raigadh","Panwel","February",0.8,0,0,1999
"99","Raigadh","Panwel","March",0.5,0,0,1999
"100","Raigadh","Panwel","April",1.8,0,0,1999
"101","Raigadh","Panwel","May",15.9,38.8,2,1999
"102","Raigadh","Panwel","June",567.5,442.8,17,1999
"103","Raigadh","Panwel","July",1128.9,693.6,23,1999
"104","Raigadh","Panwel","August",790.4,219.9,16,1999
"105","Raigadh","Panwel","September",402,456.8,21,1999
"106","Raigadh","Panwel","October",94.5,207.4,10,1999
"107","Raigadh","Panwel","November",15.3,0,0,1999
"108","Raigadh","Panwel","December",2.5,0,0,1999
"109","Raigadh","Karjat","January",1.1,0,0,1999
"110","Raigadh","Karjat","February",0.5,0,0,1999
"111","Raigadh","Karjat","March",1.6,0,0,1999
"112","Raigadh","Karjat","April",2.8,0,0,1999
"113","Raigadh","Karjat","May",19.3,28,1,1999
"114","Raigadh","Karjat","June",548.7,892.2,19,1999
"115","Raigadh","Karjat","July",1378.2,1353.6,26,1999
"116","Raigadh","Karjat","August",937.6,400.6,20,1999
"117","Raigadh","Karjat","September",436,395.3,21,1999
"118","Raigadh","Karjat","October",131.4,229.4,11,1999
"119","Raigadh","Karjat","November",19.9,0,0,1999
"120","Raigadh","Karjat","December",2.4,0,0,1999
"121","Raigadh","Khalapur","January",0.1,0,0,1999
"122","Raigadh","Khalapur","February",0.1,0,0,1999
"123","Raigadh","Khalapur","March",0.1,0,0,1999
"124","Raigadh","Khalapur","April",1.5,0,0,1999
"125","Raigadh","Khalapur","May",26.5,50,4,1999
"126","Raigadh","Khalapur","June",563.4,995,20,1999
"127","Raigadh","Khalapur","July",1302.2,1911,26,1999
"128","Raigadh","Khalapur","August",1026.1,429.2,23,1999
"129","Raigadh","Khalapur","September",458.5,756,23,1999
"130","Raigadh","Khalapur","October",142,330,10,1999
"131","Raigadh","Khalapur","November",7.8,0,0,1999
"132","Raigadh","Khalapur","December",8,0,0,1999
"133","Raigadh","Uran","January",1.6,0,0,1999
"134","Raigadh","Uran","February",1.7,0,0,1999
"135","Raigadh","Uran","March",1,0,0,1999
"136","Raigadh","Uran","April",1.1,0,0,1999
"137","Raigadh","Uran","May",14.8,31,1,1999
"138","Raigadh","Uran","June",524.2,483.6,16,1999
"139","Raigadh","Uran","July",762.4,387,18,1999
"140","Raigadh","Uran","August",486.6,229,10,1999
"141","Raigadh","Uran","September",306.3,190,13,1999
"142","Raigadh","Uran","October",71.7,67,6,1999
"143","Raigadh","Uran","November",11.7,0,0,1999
"144","Raigadh","Uran","December",1.6,0,0,1999
"145","Raigadh","Sudhagad","January",0.1,0,0,1999
"146","Raigadh","Sudhagad","February",0.1,0,0,1999
"147","Raigadh","Sudhagad","March",0.1,0,0,1999
"148","Raigadh","Sudhagad","April",2.3,0,0,1999
"149","Raigadh","Sudhagad","May",27.7,0,0,1999
"150","Raigadh","Sudhagad","June",735.6,1001,21,1999
"151","Raigadh","Sudhagad","July",1484,1685,26,1999
"152","Raigadh","Sudhagad","August",1067.7,458,24,1999
"153","Raigadh","Sudhagad","September",452.1,399,21,1999
"154","Raigadh","Sudhagad","October",105.5,271,10,1999
"155","Raigadh","Sudhagad","November",14.6,0,0,1999
"156","Raigadh","Sudhagad","December",6.6,0,0,1999
"157","Raigadh","Pen","January",1.2,0,0,1999
"158","Raigadh","Pen","February",1,0,0,1999
"159","Raigadh","Pen","March",0.5,0,0,1999
"160","Raigadh","Pen","April",1.5,0,0,1999
"161","Raigadh","Pen","May",13.1,30.9,4,1999
"162","Raigadh","Pen","June",554.1,642.6,19,1999
"163","Raigadh","Pen","July",1112.4,1765.6,23,1999
"164","Raigadh","Pen","August",760.2,390.9,19,1999
"165","Raigadh","Pen","September",407.3,353.3,17,1999
"166","Raigadh","Pen","October",103.9,196.6,7,1999
"167","Raigadh","Pen","November",19,0,0,1999
"168","Raigadh","Pen","December",2.2,0,0,1999
"169","Raigadh","Mahad","January",1.6,0,0,1999
"170","Raigadh","Mahad","February",0.4,0,0,1999
"171","Raigadh","Mahad","March",0.7,0,0,1999
"172","Raigadh","Mahad","April",7.3,0,0,1999
"173","Raigadh","Mahad","May",32.9,53,1,1999
"174","Raigadh","Mahad","June",651,839,22,1999
"175","Raigadh","Mahad","July",1348.2,1553,28,1999
"176","Raigadh","Mahad","August",912.9,340,21,1999
"177","Raigadh","Mahad","September",414.1,342.5,22,1999
"178","Raigadh","Mahad","October",128.3,261.9,12,1999
"179","Raigadh","Mahad","November",22.8,0,0,1999
"180","Raigadh","Mahad","December",4.3,0,0,1999
"181","Raigadh","Mangaon","January",1.6,0,0,1999
"182","Raigadh","Mangaon","February",0.5,0,0,1999
"183","Raigadh","Mangaon","March",0.4,0,0,1999
"184","Raigadh","Mangaon","April",5.2,0,0,1999
"185","Raigadh","Mangaon","May",26.4,21.7,4,1999
"186","Raigadh","Mangaon","June",630.3,1029,22,1999
"187","Raigadh","Mangaon","July",1248.4,1719,24,1999
"188","Raigadh","Mangaon","August",776.4,309,25,1999
"189","Raigadh","Mangaon","September",387.1,433,22,1999
"190","Raigadh","Mangaon","October",115.5,216,11,1999
"191","Raigadh","Mangaon","November",20,0,0,1999
"192","Raigadh","Mangaon","December",3,0,0,1999
"193","Raigadh","Roha","January",1.7,0,0,1999
"194","Raigadh","Roha","February",0.7,0,0,1999
"195","Raigadh","Roha","March",0.7,0,0,1999
"196","Raigadh","Roha","April",3.1,0,0,1999
"197","Raigadh","Roha","May",20.2,17,1,1999
"198","Raigadh","Roha","June",704.9,1062,21,1999
"199","Raigadh","Roha","July",1265.5,1433,27,1999
"200","Raigadh","Roha","August",827.5,339,20,1999
"201","Raigadh","Roha","September",366.3,352,17,1999
"202","Raigadh","Roha","October",129.1,206,8,1999
"203","Raigadh","Roha","November",23.9,0,0,1999
"204","Raigadh","Roha","December",1.6,0,0,1999
"205","Raigadh","Poladpur","January",0.1,0,0,1999
"206","Raigadh","Poladpur","February",0.1,0,0,1999
"207","Raigadh","Poladpur","March",1.9,0,0,1999
"208","Raigadh","Poladpur","April",5,0,0,1999
"209","Raigadh","Poladpur","May",48.9,101.8,5,1999
"210","Raigadh","Poladpur","June",728.6,854.9,23,1999
"211","Raigadh","Poladpur","July",1371.3,1549.9,27,1999
"212","Raigadh","Poladpur","August",1051.1,468.2,21,1999
"213","Raigadh","Poladpur","September",412.4,329,21,1999
"214","Raigadh","Poladpur","October",148.6,353.4,10,1999
"215","Raigadh","Poladpur","November",30,0,0,1999
"216","Raigadh","Poladpur","December",11.3,0,0,1999
"217","Raigadh","Murud","January",0.1,0,0,1999
"218","Raigadh","Murud","February",0.1,0,0,1999
"219","Raigadh","Murud","March",0.1,0,0,1999
"220","Raigadh","Murud","April",0.1,0,0,1999
"221","Raigadh","Murud","May",28.9,59,4,1999
"222","Raigadh","Murud","June",664.2,816.5,22,1999
"223","Raigadh","Murud","July",917.6,847,25,1999
"224","Raigadh","Murud","August",700.2,140.1,11,1999
"225","Raigadh","Murud","September",348.8,234.5,17,1999
"226","Raigadh","Murud","October",107.7,62,6,1999
"227","Raigadh","Murud","November",9.8,0,0,1999
"228","Raigadh","Murud","December",3.1,0,0,1999
"229","Raigadh","Shriwardhan","January",0.1,0,0,1999
"230","Raigadh","Shriwardhan","February",0.1,0,0,1999
"231","Raigadh","Shriwardhan","March",0.1,0,0,1999
"232","Raigadh","Shriwardhan","April",0.1,0,0,1999
"233","Raigadh","Shriwardhan","May",30.2,80.1,6,1999
"234","Raigadh","Shriwardhan","June",911.6,1295.5,24,1999
"235","Raigadh","Shriwardhan","July",1150.5,834.5,26,1999
"236","Raigadh","Shriwardhan","August",745.4,216.4,18,1999
"237","Raigadh","Shriwardhan","September",337.1,347.7,16,1999
"238","Raigadh","Shriwardhan","October",85,204.5,6,1999
"239","Raigadh","Shriwardhan","November",3.7,0,0,1999
"240","Raigadh","Shriwardhan","December",12.9,0,0,1999
"241","Raigadh","Mahasala","January",0.1,0,0,1999
"242","Raigadh","Mahasala","February",0.1,0,0,1999
"243","Raigadh","Mahasala","March",0.1,0,0,1999
"244","Raigadh","Mahasala","April",4.8,0,0,1999
"245","Raigadh","Mahasala","May",34.6,59,5,1999
"246","Raigadh","Mahasala","June",803.5,1669.6,23,1999
"247","Raigadh","Mahasala","July",1277.4,1879.6,27,1999
"248","Raigadh","Mahasala","August",935.6,573.6,22,1999
"249","Raigadh","Mahasala","September",394.3,525.4,22,1999
"250","Raigadh","Mahasala","October",120.5,154,8,1999
"251","Raigadh","Mahasala","November",5.2,0,0,1999
"252","Raigadh","Mahasala","December",3,0,0,1999
"253","Raigadh","Tala","January",1.6,0,0,1999
"254","Raigadh","Tala","February",0.5,0,0,1999
"255","Raigadh","Tala","March",0.4,0,0,1999
"256","Raigadh","Tala","April",5.2,0,0,1999
"257","Raigadh","Tala","May",26.4,0,0,1999
"258","Raigadh","Tala","June",630.3,1029,22,1999
"259","Raigadh","Tala","July",1248.4,1719,24,1999
"260","Raigadh","Tala","August",776.4,309,25,1999
"261","Raigadh","Tala","September",387.1,433,22,1999
"262","Raigadh","Tala","October",115.5,216,11,1999
"263","Raigadh","Tala","November",20,0,0,1999
"264","Raigadh","Tala","December",3,0,0,1999
"265","Ratnagiri","Chiplun","January",1.9,0,0,1999
"266","Ratnagiri","Chiplun","February",0.5,0,0,1999
"267","Ratnagiri","Chiplun","March",2.2,0,0,1999
"268","Ratnagiri","Chiplun","April",9.4,0,0,1999
"269","Ratnagiri","Chiplun","May",37.8,0,0,1999
"270","Ratnagiri","Chiplun","June",783.9,1186,22,1999
"271","Ratnagiri","Chiplun","July",1377.8,1345,27,1999
"272","Ratnagiri","Chiplun","August",956.2,285,23,1999
"273","Ratnagiri","Chiplun","September",429.5,335,21,1999
"274","Ratnagiri","Chiplun","October",171.2,271,12,1999
"275","Ratnagiri","Chiplun","November",34.4,0,0,1999
"276","Ratnagiri","Chiplun","December",5.2,0,0,1999
"277","Ratnagiri","Dapoli","January",1.6,0,0,1999
"278","Ratnagiri","Dapoli","February",0.7,0,0,1999
"279","Ratnagiri","Dapoli","March",0.3,0,0,1999
"280","Ratnagiri","Dapoli","April",6.4,0,0,1999
"281","Ratnagiri","Dapoli","May",29,38.5,1,1999
"282","Ratnagiri","Dapoli","June",910.3,1711.1,26,1999
"283","Ratnagiri","Dapoli","July",1298.3,1278.4,27,1999
"284","Ratnagiri","Dapoli","August",958.7,448.3,23,1999
"285","Ratnagiri","Dapoli","September",418.5,443.6,21,1999
"286","Ratnagiri","Dapoli","October",99.8,164.2,10,1999
"287","Ratnagiri","Dapoli","November",22.1,0,0,1999
"288","Ratnagiri","Dapoli","December",2.5,0,0,1999
"289","Ratnagiri","Khed","January",1.1,0,0,1999
"290","Ratnagiri","Khed","February",0.7,0,0,1999
"291","Ratnagiri","Khed","March",0.7,0,0,1999
"292","Ratnagiri","Khed","April",5.5,0,0,1999
"293","Ratnagiri","Khed","May",26.2,117,7,1999
"294","Ratnagiri","Khed","June",827.2,1094,24,1999
"295","Ratnagiri","Khed","July",1379.9,1337,27,1999
"296","Ratnagiri","Khed","August",894.2,370,23,1999
"297","Ratnagiri","Khed","September",409.6,357,19,1999
"298","Ratnagiri","Khed","October",155.4,199,9,1999
"299","Ratnagiri","Khed","November",29.9,0,0,1999
"300","Ratnagiri","Khed","December",4.5,0,0,1999
"301","Ratnagiri","Guhagar","January",1,0,0,1999
"302","Ratnagiri","Guhagar","February",0.5,0,0,1999
"303","Ratnagiri","Guhagar","March",0.1,0,0,1999
"304","Ratnagiri","Guhagar","April",4.2,0,0,1999
"305","Ratnagiri","Guhagar","May",31,46,6,1999
"306","Ratnagiri","Guhagar","June",696.6,1110,23,1999
"307","Ratnagiri","Guhagar","July",893.3,857,23,1999
"308","Ratnagiri","Guhagar","August",338.1,151,17,1999
"309","Ratnagiri","Guhagar","September",657.9,201,12,1999
"310","Ratnagiri","Guhagar","October",99,74,7,1999
"311","Ratnagiri","Guhagar","November",20.1,0,0,1999
"312","Ratnagiri","Guhagar","December",3.4,0,0,1999
"313","Ratnagiri","Mandangad","January",1.9,0,0,1999
"314","Ratnagiri","Mandangad","February",0.4,0,0,1999
"315","Ratnagiri","Mandangad","March",0.9,0,0,1999
"316","Ratnagiri","Mandangad","April",7,0,0,1999
"317","Ratnagiri","Mandangad","May",28.7,11.2,2,1999
"318","Ratnagiri","Mandangad","June",858,975,22,1999
"319","Ratnagiri","Mandangad","July",1587.1,1521,28,1999
"320","Ratnagiri","Mandangad","August",1012.1,670.2,25,1999
"321","Ratnagiri","Mandangad","September",439.6,254.4,22,1999
"322","Ratnagiri","Mandangad","October",133.9,173,10,1999
"323","Ratnagiri","Mandangad","November",22.2,0,0,1999
"324","Ratnagiri","Mandangad","December",5.6,0,0,1999
"325","Ratnagiri","Ratnagiri","January",0.1,0,0,1999
"326","Ratnagiri","Ratnagiri","February",0.1,0,0,1999
"327","Ratnagiri","Ratnagiri","March",0.1,0,0,1999
"328","Ratnagiri","Ratnagiri","April",3.6,0,0,1999
"329","Ratnagiri","Ratnagiri","May",35.7,0,0,1999
"330","Ratnagiri","Ratnagiri","June",825.2,1024.3,24,1999
"331","Ratnagiri","Ratnagiri","July",944.5,852,24,1999
"332","Ratnagiri","Ratnagiri","August",633.8,183.7,18,1999
"333","Ratnagiri","Ratnagiri","September",347.5,289.7,14,1999
"334","Ratnagiri","Ratnagiri","October",159.2,71.3,7,1999
"335","Ratnagiri","Ratnagiri","November",20.9,0,0,1999
"336","Ratnagiri","Ratnagiri","December",8.5,0,0,1999
"337","Ratnagiri","Sangameshwar","January",2,0,0,1999
"338","Ratnagiri","Sangameshwar","February",0.2,0,0,1999
"339","Ratnagiri","Sangameshwar","March",2.4,0,0,1999
"340","Ratnagiri","Sangameshwar","April",10.3,0,0,1999
"341","Ratnagiri","Sangameshwar","May",38.5,83,5,1999
"342","Ratnagiri","Sangameshwar","June",783.1,1025,23,1999
"343","Ratnagiri","Sangameshwar","July",1447.8,1597,26,1999
"344","Ratnagiri","Sangameshwar","August",888.1,323,23,1999
"345","Ratnagiri","Sangameshwar","September",429.7,262,16,1999
"346","Ratnagiri","Sangameshwar","October",182.9,273,12,1999
"347","Ratnagiri","Sangameshwar","November",39.6,0,0,1999
"348","Ratnagiri","Sangameshwar","December",6.6,0,0,1999
"349","Ratnagiri","Rajapur","January",1.3,0,0,1999
"350","Ratnagiri","Rajapur","February",0.2,0,0,1999
"351","Ratnagiri","Rajapur","March",0.2,0,0,1999
"352","Ratnagiri","Rajapur","April",4.6,0,0,1999
"353","Ratnagiri","Rajapur","May",37.7,196,9,1999
"354","Ratnagiri","Rajapur","June",849.2,1156.5,25,1999
"355","Ratnagiri","Rajapur","July",1239.8,1208,29,1999
"356","Ratnagiri","Rajapur","August",863.9,280.5,19,1999
"357","Ratnagiri","Rajapur","September",359.7,195,15,1999
"358","Ratnagiri","Rajapur","October",133.4,192,7,1999
"359","Ratnagiri","Rajapur","November",31.3,0,0,1999
"360","Ratnagiri","Rajapur","December",4,0,0,1999
"361","Ratnagiri","Lanja","January",1.6,0,0,1999
"362","Ratnagiri","Lanja","February",0.1,0,0,1999
"363","Ratnagiri","Lanja","March",0.8,0,0,1999
"364","Ratnagiri","Lanja","April",11.9,0,0,1999
"365","Ratnagiri","Lanja","May",63.4,172,10,1999
"366","Ratnagiri","Lanja","June",828,1192.9,24,1999
"367","Ratnagiri","Lanja","July",1409.1,1131,28,1999
"368","Ratnagiri","Lanja","August",915.8,312.1,18,1999
"369","Ratnagiri","Lanja","September",386,244.8,14,1999
"370","Ratnagiri","Lanja","October",186.2,189.7,10,1999
"371","Ratnagiri","Lanja","November",33.2,0,0,1999
"372","Ratnagiri","Lanja","December",14.3,0,0,1999
"373","Sindhudurg","Devgad","January",2.2,0,0,1999
"374","Sindhudurg","Devgad","February",0.1,0,0,1999
"375","Sindhudurg","Devgad","March",0.5,0,0,1999
"376","Sindhudurg","Devgad","April",5.9,0,0,1999
"377","Sindhudurg","Devgad","May",47.2,0,0,1999
"378","Sindhudurg","Devgad","June",735.2,1049,23,1999
"379","Sindhudurg","Devgad","July",765.3,856,25,1999
"380","Sindhudurg","Devgad","August",508.2,114,12,1999
"381","Sindhudurg","Devgad","September",285.6,189,16,1999
"382","Sindhudurg","Devgad","October",101.6,56,6,1999
"383","Sindhudurg","Devgad","November",27.4,0,0,1999
"384","Sindhudurg","Devgad","December",8.5,0,0,1999
"385","Sindhudurg","Malwan","January",0.7,0,0,1999
"386","Sindhudurg","Malwan","February",0.6,0,0,1999
"387","Sindhudurg","Malwan","March",0.7,0,0,1999
"388","Sindhudurg","Malwan","April",7.8,0,0,1999
"389","Sindhudurg","Malwan","May",53.2,0,0,1999
"390","Sindhudurg","Malwan","June",730.1,1219,25,1999
"391","Sindhudurg","Malwan","July",761.3,735,28,1999
"392","Sindhudurg","Malwan","August",482.4,553,9,1999
"393","Sindhudurg","Malwan","September",256.6,128,11,1999
"394","Sindhudurg","Malwan","October",90.9,93,5,1999
"395","Sindhudurg","Malwan","November",27.8,0,0,1999
"396","Sindhudurg","Malwan","December",7.9,0,0,1999
"397","Sindhudurg","Sawantwadi","January",1.5,0,0,1999
"398","Sindhudurg","Sawantwadi","February",0.2,0,0,1999
"399","Sindhudurg","Sawantwadi","March",0.8,0,0,1999
"400","Sindhudurg","Sawantwadi","April",9.5,0,0,1999
"401","Sindhudurg","Sawantwadi","May",62.7,0,0,1999
"402","Sindhudurg","Sawantwadi","June",1008.7,1754.8,25,1999
"403","Sindhudurg","Sawantwadi","July",1430.8,1679.9,28,1999
"404","Sindhudurg","Sawantwadi","August",830.6,332.5,24,1999
"405","Sindhudurg","Sawantwadi","September",357.8,275,15,1999
"406","Sindhudurg","Sawantwadi","October",187.3,132.6,10,1999
"407","Sindhudurg","Sawantwadi","November",46.4,0,0,1999
"408","Sindhudurg","Sawantwadi","December",10.7,0,0,1999
"409","Sindhudurg","Vengurla","January",0.9,0,0,1999
"410","Sindhudurg","Vengurla","February",0.4,0,0,1999
"411","Sindhudurg","Vengurla","March",0.7,0,0,1999
"412","Sindhudurg","Vengurla","April",7.7,0,0,1999
"413","Sindhudurg","Vengurla","May",69,0,0,1999
"414","Sindhudurg","Vengurla","June",932.8,1510.9,26,1999
"415","Sindhudurg","Vengurla","July",1035.6,1098,26,1999
"416","Sindhudurg","Vengurla","August",596.4,228.8,22,1999
"417","Sindhudurg","Vengurla","September",295.5,154.4,14,1999
"418","Sindhudurg","Vengurla","October",105.1,167.6,6,1999
"419","Sindhudurg","Vengurla","November",31.4,0,0,1999
"420","Sindhudurg","Vengurla","December",5.4,0,0,1999
"421","Sindhudurg","Kankawali","January",0.1,0,0,1999
"422","Sindhudurg","Kankawali","February",0.1,0,0,1999
"423","Sindhudurg","Kankawali","March",3.6,0,0,1999
"424","Sindhudurg","Kankawali","April",6.6,0,0,1999
"425","Sindhudurg","Kankawali","May",90,0,0,1999
"426","Sindhudurg","Kankawali","June",874.2,1219.9,23,1999
"427","Sindhudurg","Kankawali","July",1321.1,1239,25,1999
"428","Sindhudurg","Kankawali","August",898.6,200.6,15,1999
"429","Sindhudurg","Kankawali","September",387.6,267,13,1999
"430","Sindhudurg","Kankawali","October",190.8,237,10,1999
"431","Sindhudurg","Kankawali","November",31.1,0,0,1999
"432","Sindhudurg","Kankawali","December",5.6,0,0,1999
"433","Sindhudurg","Kudal","January",0.8,0,0,1999
"434","Sindhudurg","Kudal","February",0.3,0,0,1999
"435","Sindhudurg","Kudal","March",1,0,0,1999
"436","Sindhudurg","Kudal","April",6.7,0,0,1999
"437","Sindhudurg","Kudal","May",58.5,0,0,1999
"438","Sindhudurg","Kudal","June",881.4,1468.7,24,1999
"439","Sindhudurg","Kudal","July",1129.9,1171.9,27,1999
"440","Sindhudurg","Kudal","August",611.9,205.2,20,1999
"441","Sindhudurg","Kudal","September",289.4,199.8,13,1999
"442","Sindhudurg","Kudal","October",135.3,157,6,1999
"443","Sindhudurg","Kudal","November",38,0,0,1999
"444","Sindhudurg","Kudal","December",9.7,0,0,1999
"445","Sindhudurg","Vaibhavwadi","January",1.1,0,0,1999
"446","Sindhudurg","Vaibhavwadi","February",0.2,0,0,1999
"447","Sindhudurg","Vaibhavwadi","March",0.1,0,0,1999
"448","Sindhudurg","Vaibhavwadi","April",8.1,0,0,1999
"449","Sindhudurg","Vaibhavwadi","May",69.6,0,0,1999
"450","Sindhudurg","Vaibhavwadi","June",1138.9,1269.9,25,1999
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1401.4,24,1999
"452","Sindhudurg","Vaibhavwadi","August",1595.6,366.3,22,1999
"453","Sindhudurg","Vaibhavwadi","September",761.2,245.8,17,1999
"454","Sindhudurg","Vaibhavwadi","October",131.3,226.8,7,1999
"455","Sindhudurg","Vaibhavwadi","November",36,0,0,1999
"456","Sindhudurg","Vaibhavwadi","December",10.3,0,0,1999
"457","Sindhudurg","Dodamarg","January",1.5,0,0,1999
"458","Sindhudurg","Dodamarg","February",0.2,0,0,1999
"459","Sindhudurg","Dodamarg","March",0.8,0,0,1999
"460","Sindhudurg","Dodamarg","April",9.5,0,0,1999
"461","Sindhudurg","Dodamarg","May",62.7,0,0,1999
"462","Sindhudurg","Dodamarg","June",1008.7,NA,NA,1999
"463","Sindhudurg","Dodamarg","July",1430.8,NA,NA,1999
"464","Sindhudurg","Dodamarg","August",830.6,NA,NA,1999
"465","Sindhudurg","Dodamarg","September",357.8,NA,NA,1999
"466","Sindhudurg","Dodamarg","October",187.3,NA,NA,1999
"467","Sindhudurg","Dodamarg","November",46.4,0,0,1999
"468","Sindhudurg","Dodamarg","December",10.7,0,0,1999
"469","Palghar","Vasai","January",2.2,0,0,1999
"470","Palghar","Vasai","February",1.2,0,0,1999
"471","Palghar","Vasai","March",0.7,0,0,1999
"472","Palghar","Vasai","April",1,0,0,1999
"473","Palghar","Vasai","May",14.3,49,3,1999
"474","Palghar","Vasai","June",475.8,579.5,16,1999
"475","Palghar","Vasai","July",736.4,553,22,1999
"476","Palghar","Vasai","August",424.1,341,17,1999
"477","Palghar","Vasai","September",297.1,792,16,1999
"478","Palghar","Vasai","October",79,277,6,1999
"479","Palghar","Vasai","November",12.9,0,0,1999
"480","Palghar","Vasai","December",3.2,0,0,1999
"481","Palghar","Wada","January",2.9,0,0,1999
"482","Palghar","Wada","February",0.8,0,0,1999
"483","Palghar","Wada","March",0.5,0,0,1999
"484","Palghar","Wada","April",1.9,0,0,1999
