"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"55","Thane","Shahapur","July",1102.4,817.8,30,2010
"56","Thane","Shahapur","August",703.2,754.8,22,2010
"57","Thane","Shahapur","September",338.1,452.2,15,2010
"58","Thane","Shahapur","October",95.2,102.8,6,2010
"59","Thane","Shahapur","November",15.8,31.4,5,2010
"60","Thane","Shahapur","December",2.9,NA,NA,2010
"61","Thane","Ulhasnagar","January",1.7,NA,NA,2010
"62","Thane","Ulhasnagar","February",1.2,NA,NA,2010
"63","Thane","Ulhasnagar","March",0.4,NA,NA,2010
"64","Thane","Ulhasnagar","April",1.3,NA,NA,2010
"65","Thane","Ulhasnagar","May",13.2,0,0,2010
"66","Thane","Ulhasnagar","June",457,410.8,14,2010
"67","Thane","Ulhasnagar","July",1001.4,1066.5,27,2010
"68","Thane","Ulhasnagar","August",604.3,916.3,27,2010
"69","Thane","Ulhasnagar","September",301.9,452.3,12,2010
"70","Thane","Ulhasnagar","October",90.6,88.6,5,2010
"71","Thane","Ulhasnagar","November",16.3,129,6,2010
"72","Thane","Ulhasnagar","December",2.8,NA,NA,2010
"73","Thane","Ambarnath","January",1.7,NA,NA,2010
"74","Thane","Ambarnath","February",1.2,NA,NA,2010
"75","Thane","Ambarnath","March",0.4,NA,NA,2010
"76","Thane","Ambarnath","April",1.3,NA,NA,2010
"77","Thane","Ambarnath","May",13.2,0,0,2010
"78","Thane","Ambarnath","June",457,347.5,15,2010
"79","Thane","Ambarnath","July",1001.4,818.5,27,2010
"80","Thane","Ambarnath","August",604.3,782.7,25,2010
"81","Thane","Ambarnath","September",301.9,422.3,14,2010
"82","Thane","Ambarnath","October",90.6,131,4,2010
"83","Thane","Ambarnath","November",16.3,96.3,4,2010
"84","Thane","Ambarnath","December",2.8,NA,NA,2010
"85","Raigadh","Alibag","January",1.7,NA,NA,2010
"86","Raigadh","Alibag","February",2,NA,NA,2010
"87","Raigadh","Alibag","March",0.2,NA,NA,2010
"88","Raigadh","Alibag","April",1.8,NA,NA,2010
"89","Raigadh","Alibag","May",17,NA,NA,2010
"90","Raigadh","Alibag","June",540.8,528.1,19,2010
"91","Raigadh","Alibag","July",723,1110.6,28,2010
"92","Raigadh","Alibag","August",479.4,969.6,24,2010
"93","Raigadh","Alibag","September",313.1,337.9,15,2010
"94","Raigadh","Alibag","October",74.8,104.9,5,2010
"95","Raigadh","Alibag","November",20.4,13.2,2,2010
"96","Raigadh","Alibag","December",3,NA,NA,2010
"97","Raigadh","Panwel","January",0.9,NA,NA,2010
"98","Raigadh","Panwel","February",0.8,NA,NA,2010
"99","Raigadh","Panwel","March",0.5,NA,NA,2010
"100","Raigadh","Panwel","April",1.8,NA,NA,2010
"101","Raigadh","Panwel","May",15.9,NA,NA,2010
"102","Raigadh","Panwel","June",567.5,602.6,14,2010
"103","Raigadh","Panwel","July",1128.9,1194.2,30,2010
"104","Raigadh","Panwel","August",790.4,933.7,28,2010
"105","Raigadh","Panwel","September",402,506.6,15,2010
"106","Raigadh","Panwel","October",94.5,70.7,7,2010
"107","Raigadh","Panwel","November",15.3,85.4,3,2010
"108","Raigadh","Panwel","December",2.5,NA,NA,2010
"109","Raigadh","Karjat","January",1.1,NA,NA,2010
"110","Raigadh","Karjat","February",0.5,NA,NA,2010
"111","Raigadh","Karjat","March",1.6,NA,NA,2010
"112","Raigadh","Karjat","April",2.8,NA,NA,2010
"113","Raigadh","Karjat","May",19.3,NA,NA,2010
"114","Raigadh","Karjat","June",548.7,724,18,2010
"115","Raigadh","Karjat","July",1378.2,1691.2,30,2010
"116","Raigadh","Karjat","August",937.6,1175.8,27,2010
"117","Raigadh","Karjat","September",436,515.7,18,2010
"118","Raigadh","Karjat","October",131.4,88.8,7,2010
"119","Raigadh","Karjat","November",19.9,204.6,11,2010
"120","Raigadh","Karjat","December",2.4,NA,NA,2010
"121","Raigadh","Khalapur","January",0.1,NA,NA,2010
"122","Raigadh","Khalapur","February",0.1,NA,NA,2010
"123","Raigadh","Khalapur","March",0.1,NA,NA,2010
"124","Raigadh","Khalapur","April",1.5,NA,NA,2010
"125","Raigadh","Khalapur","May",26.5,NA,NA,2010
"126","Raigadh","Khalapur","June",563.4,376.3,13,2010
"127","Raigadh","Khalapur","July",1302.2,1336.3,30,2010
"128","Raigadh","Khalapur","August",1026.1,910.2,27,2010
"129","Raigadh","Khalapur","September",458.5,478,19,2010
"130","Raigadh","Khalapur","October",142,121,8,2010
"131","Raigadh","Khalapur","November",7.8,157.8,12,2010
"132","Raigadh","Khalapur","December",8,NA,NA,2010
"133","Raigadh","Uran","January",1.6,NA,NA,2010
"134","Raigadh","Uran","February",1.7,NA,NA,2010
"135","Raigadh","Uran","March",1,NA,NA,2010
"136","Raigadh","Uran","April",1.1,NA,NA,2010
"137","Raigadh","Uran","May",14.8,NA,NA,2010
"138","Raigadh","Uran","June",524.2,571,17,2010
"139","Raigadh","Uran","July",762.4,1040,28,2010
"140","Raigadh","Uran","August",486.6,917.1,26,2010
"141","Raigadh","Uran","September",306.3,304,13,2010
"142","Raigadh","Uran","October",71.7,44,3,2010
"143","Raigadh","Uran","November",11.7,14,3,2010
"144","Raigadh","Uran","December",1.6,NA,NA,2010
"145","Raigadh","Sudhagad","January",0.1,NA,NA,2010
"146","Raigadh","Sudhagad","February",0.1,NA,NA,2010
"147","Raigadh","Sudhagad","March",0.1,NA,NA,2010
"148","Raigadh","Sudhagad","April",2.3,NA,NA,2010
"149","Raigadh","Sudhagad","May",27.7,NA,NA,2010
"150","Raigadh","Sudhagad","June",735.6,390,15,2010
"151","Raigadh","Sudhagad","July",1484,1442.2,29,2010
"152","Raigadh","Sudhagad","August",1067.7,1088.8,27,2010
"153","Raigadh","Sudhagad","September",452.1,585.6,20,2010
"154","Raigadh","Sudhagad","October",105.5,146.7,9,2010
"155","Raigadh","Sudhagad","November",14.6,273.5,8,2010
"156","Raigadh","Sudhagad","December",6.6,NA,NA,2010
"157","Raigadh","Pen","January",1.2,NA,NA,2010
"158","Raigadh","Pen","February",1,NA,NA,2010
"159","Raigadh","Pen","March",0.5,NA,NA,2010
"160","Raigadh","Pen","April",1.5,NA,NA,2010
"161","Raigadh","Pen","May",13.1,NA,NA,2010
"162","Raigadh","Pen","June",554.1,321.6,17,2010
"163","Raigadh","Pen","July",1112.4,1114.7,30,2010
"164","Raigadh","Pen","August",760.2,835.4,30,2010
"165","Raigadh","Pen","September",407.3,294.4,20,2010
"166","Raigadh","Pen","October",103.9,67.2,7,2010
"167","Raigadh","Pen","November",19,16.8,3,2010
"168","Raigadh","Pen","December",2.2,NA,NA,2010
"169","Raigadh","Mahad","January",1.6,NA,NA,2010
"170","Raigadh","Mahad","February",0.4,NA,NA,2010
"171","Raigadh","Mahad","March",0.7,NA,NA,2010
"172","Raigadh","Mahad","April",7.3,NA,NA,2010
"173","Raigadh","Mahad","May",32.9,NA,NA,2010
"174","Raigadh","Mahad","June",651,346.9,18,2010
"175","Raigadh","Mahad","July",1348.2,1399.9,30,2010
"176","Raigadh","Mahad","August",912.9,768,28,2010
"177","Raigadh","Mahad","September",414.1,495.2,19,2010
"178","Raigadh","Mahad","October",128.3,160.3,7,2010
"179","Raigadh","Mahad","November",22.8,128.4,9,2010
"180","Raigadh","Mahad","December",4.3,NA,NA,2010
"181","Raigadh","Mangaon","January",1.6,NA,NA,2010
"182","Raigadh","Mangaon","February",0.5,NA,NA,2010
"183","Raigadh","Mangaon","March",0.4,NA,NA,2010
"184","Raigadh","Mangaon","April",5.2,NA,NA,2010
"185","Raigadh","Mangaon","May",26.4,NA,NA,2010
"186","Raigadh","Mangaon","June",630.3,378.6,18,2010
"187","Raigadh","Mangaon","July",1248.4,1324.5,30,2010
"188","Raigadh","Mangaon","August",776.4,768.8,26,2010
"189","Raigadh","Mangaon","September",387.1,474.4,21,2010
"190","Raigadh","Mangaon","October",115.5,152.2,8,2010
"191","Raigadh","Mangaon","November",20,84.2,5,2010
"192","Raigadh","Mangaon","December",3,NA,NA,2010
"193","Raigadh","Roha","January",1.7,NA,NA,2010
"194","Raigadh","Roha","February",0.7,NA,NA,2010
"195","Raigadh","Roha","March",0.7,NA,NA,2010
"196","Raigadh","Roha","April",3.1,NA,NA,2010
"197","Raigadh","Roha","May",20.2,NA,NA,2010
"198","Raigadh","Roha","June",704.9,481,17,2010
"199","Raigadh","Roha","July",1265.5,1527,30,2010
"200","Raigadh","Roha","August",827.5,1045.5,31,2010
"201","Raigadh","Roha","September",366.3,596.5,23,2010
"202","Raigadh","Roha","October",129.1,70.8,6,2010
"203","Raigadh","Roha","November",23.9,72.2,4,2010
"204","Raigadh","Roha","December",1.6,NA,NA,2010
"205","Raigadh","Poladpur","January",0.1,NA,NA,2010
"206","Raigadh","Poladpur","February",0.1,NA,NA,2010
"207","Raigadh","Poladpur","March",1.9,NA,NA,2010
"208","Raigadh","Poladpur","April",5,NA,NA,2010
"209","Raigadh","Poladpur","May",48.9,NA,NA,2010
"210","Raigadh","Poladpur","June",728.6,399,18,2010
"211","Raigadh","Poladpur","July",1371.3,1487,29,2010
"212","Raigadh","Poladpur","August",1051.1,629.8,28,2010
"213","Raigadh","Poladpur","September",412.4,494.1,20,2010
"214","Raigadh","Poladpur","October",148.6,289,10,2010
"215","Raigadh","Poladpur","November",30,52,9,2010
"216","Raigadh","Poladpur","December",11.3,NA,NA,2010
"217","Raigadh","Murud","January",0.1,NA,NA,2010
"218","Raigadh","Murud","February",0.1,NA,NA,2010
"219","Raigadh","Murud","March",0.1,NA,NA,2010
"220","Raigadh","Murud","April",0.1,NA,NA,2010
"221","Raigadh","Murud","May",28.9,NA,NA,2010
"222","Raigadh","Murud","June",664.2,859,21,2010
"223","Raigadh","Murud","July",917.6,1320.1,30,2010
"224","Raigadh","Murud","August",700.2,799.1,23,2010
"225","Raigadh","Murud","September",348.8,574,22,2010
"226","Raigadh","Murud","October",107.7,176.4,10,2010
"227","Raigadh","Murud","November",9.8,22,3,2010
"228","Raigadh","Murud","December",3.1,NA,NA,2010
"229","Raigadh","Shriwardhan","January",0.1,NA,NA,2010
"230","Raigadh","Shriwardhan","February",0.1,NA,NA,2010
"231","Raigadh","Shriwardhan","March",0.1,NA,NA,2010
"232","Raigadh","Shriwardhan","April",0.1,NA,NA,2010
"233","Raigadh","Shriwardhan","May",30.2,NA,NA,2010
"234","Raigadh","Shriwardhan","June",911.6,719,21,2010
"235","Raigadh","Shriwardhan","July",1150.5,1321,29,2010
"236","Raigadh","Shriwardhan","August",745.4,644,25,2010
"237","Raigadh","Shriwardhan","September",337.1,740,19,2010
"238","Raigadh","Shriwardhan","October",85,224,6,2010
"239","Raigadh","Shriwardhan","November",3.7,34,5,2010
"240","Raigadh","Shriwardhan","December",12.9,NA,NA,2010
"241","Raigadh","Mahasala","January",0.1,NA,NA,2010
"242","Raigadh","Mahasala","February",0.1,NA,NA,2010
"243","Raigadh","Mahasala","March",0.1,NA,NA,2010
"244","Raigadh","Mahasala","April",4.8,NA,NA,2010
"245","Raigadh","Mahasala","May",34.6,NA,NA,2010
"246","Raigadh","Mahasala","June",803.5,384.8,19,2010
"247","Raigadh","Mahasala","July",1277.4,1624.4,30,2010
"248","Raigadh","Mahasala","August",935.6,855.6,27,2010
"249","Raigadh","Mahasala","September",394.3,568.4,19,2010
"250","Raigadh","Mahasala","October",120.5,72.4,5,2010
"251","Raigadh","Mahasala","November",5.2,87,6,2010
"252","Raigadh","Mahasala","December",3,NA,NA,2010
"253","Raigadh","Tala","January",1.6,NA,NA,2010
"254","Raigadh","Tala","February",0.5,NA,NA,2010
"255","Raigadh","Tala","March",0.4,NA,NA,2010
"256","Raigadh","Tala","April",5.2,NA,NA,2010
"257","Raigadh","Tala","May",26.4,NA,NA,2010
"258","Raigadh","Tala","June",630.3,385,21,2010
"259","Raigadh","Tala","July",1248.4,1388,29,2010
"260","Raigadh","Tala","August",776.4,1007,27,2010
"261","Raigadh","Tala","September",387.1,584.4,19,2010
"262","Raigadh","Tala","October",115.5,146,6,2010
"263","Raigadh","Tala","November",20,38,3,2010
"264","Raigadh","Tala","December",3,NA,NA,2010
"265","Ratnagiri","Chiplun","January",1.9,NA,NA,2010
"266","Ratnagiri","Chiplun","February",0.5,NA,NA,2010
"267","Ratnagiri","Chiplun","March",2.2,NA,NA,2010
"268","Ratnagiri","Chiplun","April",9.4,3,1,2010
"269","Ratnagiri","Chiplun","May",37.8,0,0,2010
"270","Ratnagiri","Chiplun","June",783.9,740,22,2010
"271","Ratnagiri","Chiplun","July",1377.8,1601.2,29,2010
"272","Ratnagiri","Chiplun","August",956.2,686,28,2010
"273","Ratnagiri","Chiplun","September",429.5,868,21,2010
"274","Ratnagiri","Chiplun","October",171.2,225,11,2010
"275","Ratnagiri","Chiplun","November",34.4,55,6,2010
"276","Ratnagiri","Chiplun","December",5.2,NA,NA,2010
"277","Ratnagiri","Dapoli","January",1.6,NA,NA,2010
"278","Ratnagiri","Dapoli","February",0.7,NA,NA,2010
"279","Ratnagiri","Dapoli","March",0.3,NA,NA,2010
"280","Ratnagiri","Dapoli","April",6.4,0.8,0,2010
"281","Ratnagiri","Dapoli","May",29,0,0,2010
"282","Ratnagiri","Dapoli","June",910.3,1137.4,22,2010
"283","Ratnagiri","Dapoli","July",1298.3,1749.6,30,2010
"284","Ratnagiri","Dapoli","August",958.7,688,28,2010
"285","Ratnagiri","Dapoli","September",418.5,905.2,21,2010
"286","Ratnagiri","Dapoli","October",99.8,123.6,9,2010
"287","Ratnagiri","Dapoli","November",22.1,75.3,4,2010
"288","Ratnagiri","Dapoli","December",2.5,NA,NA,2010
"289","Ratnagiri","Khed","January",1.1,NA,NA,2010
"290","Ratnagiri","Khed","February",0.7,NA,NA,2010
"291","Ratnagiri","Khed","March",0.7,NA,NA,2010
"292","Ratnagiri","Khed","April",5.5,0,0,2010
"293","Ratnagiri","Khed","May",26.2,0,0,2010
"294","Ratnagiri","Khed","June",827.2,837,21,2010
"295","Ratnagiri","Khed","July",1379.9,1687,30,2010
"296","Ratnagiri","Khed","August",894.2,670,24,2010
"297","Ratnagiri","Khed","September",409.6,632,18,2010
"298","Ratnagiri","Khed","October",155.4,173,9,2010
"299","Ratnagiri","Khed","November",29.9,105,6,2010
"300","Ratnagiri","Khed","December",4.5,NA,NA,2010
"301","Ratnagiri","Guhagar","January",1,NA,NA,2010
"302","Ratnagiri","Guhagar","February",0.5,NA,NA,2010
"303","Ratnagiri","Guhagar","March",0.1,NA,NA,2010
"304","Ratnagiri","Guhagar","April",4.2,1,0,2010
"305","Ratnagiri","Guhagar","May",31,0,0,2010
"306","Ratnagiri","Guhagar","June",696.6,819,21,2010
"307","Ratnagiri","Guhagar","July",893.3,1803,28,2010
"308","Ratnagiri","Guhagar","August",338.1,627,23,2010
"309","Ratnagiri","Guhagar","September",657.9,512,19,2010
"310","Ratnagiri","Guhagar","October",99,312,9,2010
"311","Ratnagiri","Guhagar","November",20.1,48,3,2010
"312","Ratnagiri","Guhagar","December",3.4,NA,NA,2010
"313","Ratnagiri","Mandangad","January",1.9,NA,NA,2010
"314","Ratnagiri","Mandangad","February",0.4,NA,NA,2010
"315","Ratnagiri","Mandangad","March",0.9,NA,NA,2010
"316","Ratnagiri","Mandangad","April",7,0,0,2010
"317","Ratnagiri","Mandangad","May",28.7,0,0,2010
"318","Ratnagiri","Mandangad","June",858,589.4,24,2010
"319","Ratnagiri","Mandangad","July",1587.1,1625.5,29,2010
"320","Ratnagiri","Mandangad","August",1012.1,693,28,2010
"321","Ratnagiri","Mandangad","September",439.6,657,23,2010
"322","Ratnagiri","Mandangad","October",133.9,216,7,2010
"323","Ratnagiri","Mandangad","November",22.2,59,3,2010
"324","Ratnagiri","Mandangad","December",5.6,NA,NA,2010
"325","Ratnagiri","Ratnagiri","January",0.1,NA,NA,2010
"326","Ratnagiri","Ratnagiri","February",0.1,NA,NA,2010
"327","Ratnagiri","Ratnagiri","March",0.1,NA,NA,2010
"328","Ratnagiri","Ratnagiri","April",3.6,0,0,2010
"329","Ratnagiri","Ratnagiri","May",35.7,0,0,2010
"330","Ratnagiri","Ratnagiri","June",825.2,872.7,23,2010
"331","Ratnagiri","Ratnagiri","July",944.5,1648,28,2010
"332","Ratnagiri","Ratnagiri","August",633.8,799.9,26,2010
"333","Ratnagiri","Ratnagiri","September",347.5,392.7,18,2010
"334","Ratnagiri","Ratnagiri","October",159.2,198.9,10,2010
"335","Ratnagiri","Ratnagiri","November",20.9,103.5,6,2010
"336","Ratnagiri","Ratnagiri","December",8.5,NA,NA,2010
"337","Ratnagiri","Sangameshwar","January",2,NA,NA,2010
"338","Ratnagiri","Sangameshwar","February",0.2,NA,NA,2010
"339","Ratnagiri","Sangameshwar","March",2.4,NA,NA,2010
"340","Ratnagiri","Sangameshwar","April",10.3,0,0,2010
"341","Ratnagiri","Sangameshwar","May",38.5,0,0,2010
"342","Ratnagiri","Sangameshwar","June",783.1,1205.3,22,2010
"343","Ratnagiri","Sangameshwar","July",1447.8,2662.7,30,2010
"344","Ratnagiri","Sangameshwar","August",888.1,1237,30,2010
"345","Ratnagiri","Sangameshwar","September",429.7,1024,22,2010
"346","Ratnagiri","Sangameshwar","October",182.9,289,9,2010
"347","Ratnagiri","Sangameshwar","November",39.6,280,6,2010
"348","Ratnagiri","Sangameshwar","December",6.6,NA,NA,2010
"349","Ratnagiri","Rajapur","January",1.3,NA,NA,2010
"350","Ratnagiri","Rajapur","February",0.2,NA,NA,2010
"351","Ratnagiri","Rajapur","March",0.2,NA,NA,2010
"352","Ratnagiri","Rajapur","April",4.6,0,0,2010
"353","Ratnagiri","Rajapur","May",37.7,0,0,2010
"354","Ratnagiri","Rajapur","June",849.2,773,20,2010
"355","Ratnagiri","Rajapur","July",1239.8,1627,30,2010
"356","Ratnagiri","Rajapur","August",863.9,817,28,2010
"357","Ratnagiri","Rajapur","September",359.7,553,21,2010
"358","Ratnagiri","Rajapur","October",133.4,376.2,7,2010
"359","Ratnagiri","Rajapur","November",31.3,83.4,5,2010
"360","Ratnagiri","Rajapur","December",4,NA,NA,2010
"361","Ratnagiri","Lanja","January",1.6,NA,NA,2010
"362","Ratnagiri","Lanja","February",0.1,NA,NA,2010
"363","Ratnagiri","Lanja","March",0.8,NA,NA,2010
"364","Ratnagiri","Lanja","April",11.9,0,0,2010
"365","Ratnagiri","Lanja","May",63.4,0,0,2010
"366","Ratnagiri","Lanja","June",828,777.4,19,2010
"367","Ratnagiri","Lanja","July",1409.1,2001,29,2010
"368","Ratnagiri","Lanja","August",915.8,721.6,29,2010
"369","Ratnagiri","Lanja","September",386,529,21,2010
"370","Ratnagiri","Lanja","October",186.2,185,10,2010
"371","Ratnagiri","Lanja","November",33.2,90,6,2010
"372","Ratnagiri","Lanja","December",14.3,NA,NA,2010
"373","Sindhudurg","Devgad","January",2.2,NA,NA,2010
"374","Sindhudurg","Devgad","February",0.1,NA,NA,2010
"375","Sindhudurg","Devgad","March",0.5,NA,NA,2010
"376","Sindhudurg","Devgad","April",5.9,NA,NA,2010
"377","Sindhudurg","Devgad","May",47.2,19,1,2010
"378","Sindhudurg","Devgad","June",735.2,915,20,2010
"379","Sindhudurg","Devgad","July",765.3,1480,28,2010
"380","Sindhudurg","Devgad","August",508.2,681,26,2010
"381","Sindhudurg","Devgad","September",285.6,420,22,2010
"382","Sindhudurg","Devgad","October",101.6,246,5,2010
"383","Sindhudurg","Devgad","November",27.4,35,3,2010
"384","Sindhudurg","Devgad","December",8.5,NA,NA,2010
"385","Sindhudurg","Malwan","January",0.7,NA,NA,2010
"386","Sindhudurg","Malwan","February",0.6,NA,NA,2010
"387","Sindhudurg","Malwan","March",0.7,NA,NA,2010
"388","Sindhudurg","Malwan","April",7.8,NA,NA,2010
"389","Sindhudurg","Malwan","May",53.2,25,1,2010
"390","Sindhudurg","Malwan","June",730.1,1426,20,2010
"391","Sindhudurg","Malwan","July",761.3,2101,28,2010
"392","Sindhudurg","Malwan","August",482.4,897,27,2010
"393","Sindhudurg","Malwan","September",256.6,582,23,2010
"394","Sindhudurg","Malwan","October",90.9,327,8,2010
"395","Sindhudurg","Malwan","November",27.8,210,7,2010
"396","Sindhudurg","Malwan","December",7.9,NA,NA,2010
"397","Sindhudurg","Sawantwadi","January",1.5,NA,NA,2010
"398","Sindhudurg","Sawantwadi","February",0.2,NA,NA,2010
"399","Sindhudurg","Sawantwadi","March",0.8,NA,NA,2010
"400","Sindhudurg","Sawantwadi","April",9.5,NA,NA,2010
"401","Sindhudurg","Sawantwadi","May",62.7,4,1,2010
"402","Sindhudurg","Sawantwadi","June",1008.7,1195.5,19,2010
"403","Sindhudurg","Sawantwadi","July",1430.8,1925.5,28,2010
"404","Sindhudurg","Sawantwadi","August",830.6,808.8,31,2010
"405","Sindhudurg","Sawantwadi","September",357.8,586.2,23,2010
"406","Sindhudurg","Sawantwadi","October",187.3,339,11,2010
"407","Sindhudurg","Sawantwadi","November",46.4,177,10,2010
"408","Sindhudurg","Sawantwadi","December",10.7,NA,NA,2010
"409","Sindhudurg","Vengurla","January",0.9,NA,NA,2010
"410","Sindhudurg","Vengurla","February",0.4,NA,NA,2010
"411","Sindhudurg","Vengurla","March",0.7,NA,NA,2010
"412","Sindhudurg","Vengurla","April",7.7,NA,NA,2010
"413","Sindhudurg","Vengurla","May",69,40,1,2010
"414","Sindhudurg","Vengurla","June",932.8,1145.3,18,2010
"415","Sindhudurg","Vengurla","July",1035.6,1465.4,28,2010
"416","Sindhudurg","Vengurla","August",596.4,907,27,2010
"417","Sindhudurg","Vengurla","September",295.5,479.3,24,2010
"418","Sindhudurg","Vengurla","October",105.1,190,9,2010
"419","Sindhudurg","Vengurla","November",31.4,135.5,7,2010
"420","Sindhudurg","Vengurla","December",5.4,NA,NA,2010
"421","Sindhudurg","Kankawali","January",0.1,NA,NA,2010
"422","Sindhudurg","Kankawali","February",0.1,NA,NA,2010
"423","Sindhudurg","Kankawali","March",3.6,NA,NA,2010
"424","Sindhudurg","Kankawali","April",6.6,NA,NA,2010
"425","Sindhudurg","Kankawali","May",90,0,0,2010
"426","Sindhudurg","Kankawali","June",874.2,882,24,2010
"427","Sindhudurg","Kankawali","July",1321.1,1945,31,2010
"428","Sindhudurg","Kankawali","August",898.6,1135,30,2010
"429","Sindhudurg","Kankawali","September",387.6,642,24,2010
"430","Sindhudurg","Kankawali","October",190.8,421,12,2010
"431","Sindhudurg","Kankawali","November",31.1,68,5,2010
"432","Sindhudurg","Kankawali","December",5.6,NA,NA,2010
"433","Sindhudurg","Kudal","January",0.8,NA,NA,2010
"434","Sindhudurg","Kudal","February",0.3,NA,NA,2010
"435","Sindhudurg","Kudal","March",1,NA,NA,2010
"436","Sindhudurg","Kudal","April",6.7,NA,NA,2010
"437","Sindhudurg","Kudal","May",58.5,11,1,2010
"438","Sindhudurg","Kudal","June",881.4,807,20,2010
"439","Sindhudurg","Kudal","July",1129.9,1747,27,2010
"440","Sindhudurg","Kudal","August",611.9,805,29,2010
"441","Sindhudurg","Kudal","September",289.4,596,25,2010
"442","Sindhudurg","Kudal","October",135.3,246,11,2010
"443","Sindhudurg","Kudal","November",38,230,7,2010
"444","Sindhudurg","Kudal","December",9.7,NA,NA,2010
"445","Sindhudurg","Vaibhavwadi","January",1.1,NA,NA,2010
"446","Sindhudurg","Vaibhavwadi","February",0.2,NA,NA,2010
"447","Sindhudurg","Vaibhavwadi","March",0.1,NA,NA,2010
"448","Sindhudurg","Vaibhavwadi","April",8.1,NA,NA,2010
"449","Sindhudurg","Vaibhavwadi","May",69.6,0,0,2010
"450","Sindhudurg","Vaibhavwadi","June",1138.9,682.5,20,2010
"451","Sindhudurg","Vaibhavwadi","July",2160.8,1556.5,29,2010
"452","Sindhudurg","Vaibhavwadi","August",1595.6,924,28,2010
"453","Sindhudurg","Vaibhavwadi","September",761.2,543,23,2010
"454","Sindhudurg","Vaibhavwadi","October",131.3,372,12,2010
"455","Sindhudurg","Vaibhavwadi","November",36,101,9,2010
"456","Sindhudurg","Vaibhavwadi","December",10.3,NA,NA,2010
"457","Sindhudurg","Dodamarg","January",1.5,NA,NA,2010
"458","Sindhudurg","Dodamarg","February",0.2,NA,NA,2010
"459","Sindhudurg","Dodamarg","March",0.8,NA,NA,2010
"460","Sindhudurg","Dodamarg","April",9.5,NA,NA,2010
"461","Sindhudurg","Dodamarg","May",62.7,11,1,2010
"462","Sindhudurg","Dodamarg","June",1008.7,999,21,2010
"463","Sindhudurg","Dodamarg","July",1430.8,1771,29,2010
"464","Sindhudurg","Dodamarg","August",830.6,916,31,2010
"465","Sindhudurg","Dodamarg","September",357.8,665.3,25,2010
"466","Sindhudurg","Dodamarg","October",187.3,297.8,15,2010
"467","Sindhudurg","Dodamarg","November",46.4,214,10,2010
